x_year,organism_full,Resistant_Drug_Classes,Count,Total_Samples,Percentage,MDR_id
2018,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",7,41364,0.02,M5-012
2018,Escherichia coli,"Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",7,41364,0.02,M5-019
2018,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones",4,41364,0.01,M3-006
2018,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists",4,41364,0.01,M4-011
2018,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Penicillins, β-lactam combination agents",3,41364,0.01,M5-006
2018,Escherichia coli,"Aminoglycosides, Carbapenems, Fluoroquinolones, Folate pathway antagonists, Penicillins",3,41364,0.01,M5-007
2018,Escherichia coli,"Aminoglycosides, Cephalosporins, Folate pathway antagonists",3,41364,0.01,M3-007
2018,Escherichia coli,"Aminoglycosides, Fluoroquinolones, β-lactam combination agents",3,41364,0.01,M3-012
2018,Escherichia coli,"Carbapenems, Cephalosporins, Penicillins",3,41364,0.01,M3-018
2018,Escherichia coli,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",3,41364,0.01,M4-032
2018,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",2,41364,0.0,M6-002
2018,Escherichia coli,"Aminoglycosides, Carbapenems, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",2,41364,0.0,M6-005
2018,Escherichia coli,"Carbapenems, Cephalosporins, β-lactam combination agents",2,41364,0.0,M3-019
2018,Escherichia coli,"Carbapenems, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",2,41364,0.0,M5-020
2018,Escherichia coli,"Carbapenems, Fluoroquinolones, Penicillins",2,41364,0.0,M3-021
2018,Escherichia coli,"Carbapenems, Fluoroquinolones, Penicillins, β-lactam combination agents",2,41364,0.0,M4-029
2018,Escherichia coli,"Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",2,41364,0.0,M3-033
2018,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins",1,41364,0.0,M5-002
2018,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins",1,41364,0.0,M5-004
2018,Escherichia coli,"Aminoglycosides, Carbapenems, Fluoroquinolones, Penicillins",1,41364,0.0,M4-006
2018,Escherichia coli,"Aminoglycosides, Carbapenems, Fluoroquinolones, Penicillins, β-lactam combination agents",1,41364,0.0,M5-009
2018,Escherichia coli,"Aminoglycosides, Carbapenems, Penicillins",1,41364,0.0,M3-004
2018,Escherichia coli,"Aminoglycosides, Carbapenems, Penicillins, β-lactam combination agents",1,41364,0.0,M4-010
2018,Escherichia coli,"Aminoglycosides, Cephalosporins, Folate pathway antagonists, β-lactam combination agents",1,41364,0.0,M4-015
2018,Escherichia coli,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",1,41364,0.0,M4-018
2018,Escherichia coli,"Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists",1,41364,0.0,M4-021
2018,Escherichia coli,"Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins",1,41364,0.0,M4-022
2018,Escherichia coli,"Carbapenems, Fluoroquinolones, Folate pathway antagonists",1,41364,0.0,M3-020
2018,Escherichia coli,"Carbapenems, Folate pathway antagonists, Penicillins",1,41364,0.0,M3-023
2018,Escherichia coli,"Carbapenems, Folate pathway antagonists, Penicillins, β-lactam combination agents",1,41364,0.0,M4-030
2018,Escherichia coli,"Cephalosporins, Fluoroquinolones, β-lactam combination agents",1,41364,0.0,M3-028
2019,Escherichia coli,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",4181,47064,8.88,M4-031
2019,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",3288,47064,6.99,M5-011
2019,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",2213,47064,4.7,M6-006
2019,Escherichia coli,"Fluoroquinolones, Folate pathway antagonists, Penicillins",2151,47064,4.57,M3-032
2019,Escherichia coli,"Cephalosporins, Fluoroquinolones, Penicillins",2052,47064,4.36,M3-027
2019,Escherichia coli,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Penicillins",1914,47064,4.07,M4-017
2019,Escherichia coli,"Aminoglycosides, Cephalosporins, Folate pathway antagonists, Penicillins",1385,47064,2.94,M4-014
2019,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Penicillins",1370,47064,2.91,M4-012
2019,Escherichia coli,"Aminoglycosides, Folate pathway antagonists, Penicillins",1273,47064,2.7,M3-013
2019,Escherichia coli,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",1251,47064,2.66,M5-021
2019,Escherichia coli,"Cephalosporins, Folate pathway antagonists, Penicillins",1158,47064,2.46,M3-029
2019,Escherichia coli,"Aminoglycosides, Fluoroquinolones, Penicillins",872,47064,1.85,M3-011
2019,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",846,47064,1.8,M7-001
2019,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",727,47064,1.54,M5-013
2019,Escherichia coli,"Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",607,47064,1.29,M4-033
2019,Escherichia coli,"Aminoglycosides, Cephalosporins, Penicillins",516,47064,1.1,M3-008
2019,Escherichia coli,"Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",402,47064,0.85,M6-007
2019,Escherichia coli,"Folate pathway antagonists, Penicillins, β-lactam combination agents",392,47064,0.83,M3-041
2019,Escherichia coli,"Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",264,47064,0.56,M4-034
2019,Escherichia coli,"Cephalosporins, Penicillins, β-lactam combination agents",260,47064,0.55,M3-031
2019,Escherichia coli,"Aminoglycosides, Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",204,47064,0.43,M5-014
2019,Escherichia coli,"Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",197,47064,0.42,M4-035
2019,Escherichia coli,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",175,47064,0.37,M5-015
2019,Escherichia coli,"Fluoroquinolones, Penicillins, β-lactam combination agents",168,47064,0.36,M3-039
2019,Escherichia coli,"Aminoglycosides, Cephalosporins, Penicillins, β-lactam combination agents",95,47064,0.2,M4-016
2019,Escherichia coli,"Aminoglycosides, Fluoroquinolones, Penicillins, β-lactam combination agents",77,47064,0.16,M4-019
2019,Escherichia coli,"Aminoglycosides, Folate pathway antagonists, Penicillins, β-lactam combination agents",68,47064,0.14,M4-020
2019,Escherichia coli,"Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",56,47064,0.12,M5-018
2019,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",48,47064,0.1,M6-003
2019,Escherichia coli,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists",30,47064,0.06,M3-010
2019,Escherichia coli,"Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",25,47064,0.05,M5-019
2019,Escherichia coli,"Carbapenems, Cephalosporins, Penicillins, β-lactam combination agents",24,47064,0.05,M4-026
2019,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",21,47064,0.04,M6-004
2019,Escherichia coli,"Aminoglycosides, Penicillins, β-lactam combination agents",19,47064,0.04,M3-015
2019,Escherichia coli,"Carbapenems, Penicillins, β-lactam combination agents",15,47064,0.03,M3-025
2019,Escherichia coli,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists",10,47064,0.02,M3-026
2019,Escherichia coli,"Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",8,47064,0.02,M5-016
2019,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists",7,47064,0.01,M4-011
2019,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Penicillins, β-lactam combination agents",5,47064,0.01,M5-006
2019,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",5,47064,0.01,M5-012
2019,Escherichia coli,"Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",5,47064,0.01,M3-033
2019,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",4,47064,0.01,M6-001
2019,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones",4,47064,0.01,M3-006
2019,Escherichia coli,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",4,47064,0.01,M4-032
2019,Escherichia coli,"Aminoglycosides, Carbapenems, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",3,47064,0.01,M6-005
2019,Escherichia coli,"Carbapenems, Folate pathway antagonists, Penicillins",3,47064,0.01,M3-023
2019,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins",2,47064,0.0,M5-004
2019,Escherichia coli,"Aminoglycosides, Carbapenems, Fluoroquinolones, Penicillins",2,47064,0.0,M4-006
2019,Escherichia coli,"Aminoglycosides, Cephalosporins, Folate pathway antagonists",2,47064,0.0,M3-007
2019,Escherichia coli,"Aminoglycosides, Folate pathway antagonists, β-lactam combination agents",2,47064,0.0,M3-014
2019,Escherichia coli,"Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins",2,47064,0.0,M4-024
2019,Escherichia coli,"Carbapenems, Fluoroquinolones, Folate pathway antagonists, Penicillins",2,47064,0.0,M4-027
2019,Escherichia coli,"Carbapenems, Fluoroquinolones, Penicillins, β-lactam combination agents",2,47064,0.0,M4-029
2019,Escherichia coli,"Carbapenems, Folate pathway antagonists, Penicillins, β-lactam combination agents",2,47064,0.0,M4-030
2019,Escherichia coli,"Cephalosporins, Fluoroquinolones, β-lactam combination agents",2,47064,0.0,M3-028
2019,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones",1,47064,0.0,M4-001
2019,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins",1,47064,0.0,M5-002
2019,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Folate pathway antagonists",1,47064,0.0,M4-002
2019,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Penicillins",1,47064,0.0,M4-003
2019,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, β-lactam combination agents",1,47064,0.0,M4-004
2019,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones, β-lactam combination agents",1,47064,0.0,M4-013
2019,Escherichia coli,"Aminoglycosides, Cephalosporins, Folate pathway antagonists, β-lactam combination agents",1,47064,0.0,M4-015
2019,Escherichia coli,"Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins",1,47064,0.0,M4-022
2019,Escherichia coli,"Carbapenems, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",1,47064,0.0,M5-020
2019,Escherichia coli,"Cephalosporins, Folate pathway antagonists, β-lactam combination agents",1,47064,0.0,M3-030
2020,Escherichia coli,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",4414,50064,8.82,M4-031
2020,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",3123,50064,6.24,M5-011
2020,Escherichia coli,"Fluoroquinolones, Folate pathway antagonists, Penicillins",2527,50064,5.05,M3-032
2020,Escherichia coli,"Cephalosporins, Fluoroquinolones, Penicillins",2224,50064,4.44,M3-027
2020,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",2059,50064,4.11,M6-006
2020,Escherichia coli,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Penicillins",1951,50064,3.9,M4-017
2020,Escherichia coli,"Aminoglycosides, Cephalosporins, Folate pathway antagonists, Penicillins",1410,50064,2.82,M4-014
2020,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Penicillins",1406,50064,2.81,M4-012
2020,Escherichia coli,"Aminoglycosides, Folate pathway antagonists, Penicillins",1313,50064,2.62,M3-013
2020,Escherichia coli,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",1255,50064,2.51,M5-021
2020,Escherichia coli,"Cephalosporins, Folate pathway antagonists, Penicillins",1070,50064,2.14,M3-029
2020,Escherichia coli,"Aminoglycosides, Fluoroquinolones, Penicillins",927,50064,1.85,M3-011
2020,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",877,50064,1.75,M7-001
2020,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",708,50064,1.41,M5-013
2020,Escherichia coli,"Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",689,50064,1.38,M4-033
2020,Escherichia coli,"Folate pathway antagonists, Penicillins, β-lactam combination agents",473,50064,0.94,M3-041
2020,Escherichia coli,"Aminoglycosides, Cephalosporins, Penicillins",470,50064,0.94,M3-008
2020,Escherichia coli,"Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",400,50064,0.8,M6-007
2020,Escherichia coli,"Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",322,50064,0.64,M4-035
2020,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",290,50064,0.58,M6-002
2020,Escherichia coli,"Cephalosporins, Penicillins, β-lactam combination agents",290,50064,0.58,M3-031
2020,Escherichia coli,"Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",256,50064,0.51,M4-034
2020,Escherichia coli,"Fluoroquinolones, Penicillins, β-lactam combination agents",234,50064,0.47,M3-039
2020,Escherichia coli,"Aminoglycosides, Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",199,50064,0.4,M5-014
2020,Escherichia coli,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",190,50064,0.38,M5-015
2020,Escherichia coli,"Aminoglycosides, Folate pathway antagonists, Penicillins, β-lactam combination agents",101,50064,0.2,M4-020
2020,Escherichia coli,"Aminoglycosides, Fluoroquinolones, Penicillins, β-lactam combination agents",100,50064,0.2,M4-019
2020,Escherichia coli,"Aminoglycosides, Cephalosporins, Penicillins, β-lactam combination agents",84,50064,0.17,M4-016
2020,Escherichia coli,"Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",59,50064,0.12,M5-018
2020,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",43,50064,0.09,M6-003
2020,Escherichia coli,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists",39,50064,0.08,M3-010
2020,Escherichia coli,"Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",29,50064,0.06,M5-019
2020,Escherichia coli,"Carbapenems, Cephalosporins, Penicillins, β-lactam combination agents",29,50064,0.06,M4-026
2020,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",22,50064,0.04,M6-004
2020,Escherichia coli,"Aminoglycosides, Penicillins, β-lactam combination agents",18,50064,0.04,M3-015
2020,Escherichia coli,"Carbapenems, Penicillins, β-lactam combination agents",18,50064,0.04,M3-025
2020,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Penicillins, β-lactam combination agents",13,50064,0.03,M5-006
2020,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists",12,50064,0.02,M5-001
2020,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",10,50064,0.02,M6-001
2020,Escherichia coli,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists",10,50064,0.02,M3-026
2020,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins",7,50064,0.01,M5-002
2020,Escherichia coli,"Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins",6,50064,0.01,M4-022
2020,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins",5,50064,0.01,M5-004
2020,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists",5,50064,0.01,M4-011
2020,Escherichia coli,"Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",5,50064,0.01,M5-016
2020,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Penicillins",4,50064,0.01,M4-003
2020,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",4,50064,0.01,M5-012
2020,Escherichia coli,"Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists",4,50064,0.01,M4-021
2020,Escherichia coli,"Carbapenems, Cephalosporins, Penicillins",4,50064,0.01,M3-018
2020,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones",3,50064,0.01,M3-006
2020,Escherichia coli,"Aminoglycosides, Fluoroquinolones, β-lactam combination agents",3,50064,0.01,M3-012
2020,Escherichia coli,"Carbapenems, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",3,50064,0.01,M5-020
2020,Escherichia coli,"Carbapenems, Folate pathway antagonists, Penicillins",3,50064,0.01,M3-023
2020,Escherichia coli,"Cephalosporins, Fluoroquinolones, β-lactam combination agents",3,50064,0.01,M3-028
2020,Escherichia coli,"Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",3,50064,0.01,M3-033
2020,Escherichia coli,"Carbapenems, Cephalosporins, β-lactam combination agents",2,50064,0.0,M3-019
2020,Escherichia coli,"Carbapenems, Fluoroquinolones, Penicillins, β-lactam combination agents",2,50064,0.0,M4-029
2020,Escherichia coli,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",2,50064,0.0,M4-032
2020,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins",1,50064,0.0,M3-001
2020,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones",1,50064,0.0,M4-001
2020,Escherichia coli,"Aminoglycosides, Carbapenems, Fluoroquinolones, Folate pathway antagonists, Penicillins",1,50064,0.0,M5-007
2020,Escherichia coli,"Aminoglycosides, Carbapenems, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",1,50064,0.0,M6-005
2020,Escherichia coli,"Aminoglycosides, Carbapenems, Fluoroquinolones, Penicillins",1,50064,0.0,M4-006
2020,Escherichia coli,"Aminoglycosides, Carbapenems, Fluoroquinolones, Penicillins, β-lactam combination agents",1,50064,0.0,M5-009
2020,Escherichia coli,"Aminoglycosides, Carbapenems, Folate pathway antagonists, Penicillins",1,50064,0.0,M4-008
2020,Escherichia coli,"Aminoglycosides, Carbapenems, Folate pathway antagonists, Penicillins, β-lactam combination agents",1,50064,0.0,M5-010
2020,Escherichia coli,"Aminoglycosides, Carbapenems, Penicillins",1,50064,0.0,M3-004
2020,Escherichia coli,"Aminoglycosides, Cephalosporins, β-lactam combination agents",1,50064,0.0,M3-009
2020,Escherichia coli,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",1,50064,0.0,M4-018
2020,Escherichia coli,"Aminoglycosides, Folate pathway antagonists, β-lactam combination agents",1,50064,0.0,M3-014
2020,Escherichia coli,"Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",1,50064,0.0,M5-017
2020,Escherichia coli,"Carbapenems, Cephalosporins, Fluoroquinolones, β-lactam combination agents",1,50064,0.0,M4-023
2020,Escherichia coli,"Carbapenems, Cephalosporins, Folate pathway antagonists, β-lactam combination agents",1,50064,0.0,M4-025
2020,Escherichia coli,"Carbapenems, Fluoroquinolones, Folate pathway antagonists, Penicillins",1,50064,0.0,M4-027
2020,Escherichia coli,"Carbapenems, Fluoroquinolones, Penicillins",1,50064,0.0,M3-021
2020,Escherichia coli,"Carbapenems, Folate pathway antagonists, Penicillins, β-lactam combination agents",1,50064,0.0,M4-030
2020,Escherichia coli,"Cephalosporins, Folate pathway antagonists, β-lactam combination agents",1,50064,0.0,M3-030
2021,Escherichia coli,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",4039,44776,9.02,M4-031
2021,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",2692,44776,6.01,M5-011
2021,Escherichia coli,"Fluoroquinolones, Folate pathway antagonists, Penicillins",2235,44776,4.99,M3-032
2021,Escherichia coli,"Cephalosporins, Fluoroquinolones, Penicillins",2134,44776,4.77,M3-027
2021,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",1771,44776,3.96,M6-006
2021,Escherichia coli,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Penicillins",1584,44776,3.54,M4-017
2021,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Penicillins",1189,44776,2.66,M4-012
2021,Escherichia coli,"Aminoglycosides, Folate pathway antagonists, Penicillins",1165,44776,2.6,M3-013
2021,Escherichia coli,"Aminoglycosides, Cephalosporins, Folate pathway antagonists, Penicillins",1152,44776,2.57,M4-014
2021,Escherichia coli,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",1111,44776,2.48,M5-021
2021,Escherichia coli,"Cephalosporins, Folate pathway antagonists, Penicillins",949,44776,2.12,M3-029
2021,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",859,44776,1.92,M7-001
2021,Escherichia coli,"Aminoglycosides, Fluoroquinolones, Penicillins",838,44776,1.87,M3-011
2021,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",562,44776,1.26,M5-013
2021,Escherichia coli,"Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",545,44776,1.22,M6-007
2021,Escherichia coli,"Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",528,44776,1.18,M4-033
2021,Escherichia coli,"Aminoglycosides, Cephalosporins, Penicillins",411,44776,0.92,M3-008
2021,Escherichia coli,"Folate pathway antagonists, Penicillins, β-lactam combination agents",337,44776,0.75,M3-041
2021,Escherichia coli,"Cephalosporins, Penicillins, β-lactam combination agents",278,44776,0.62,M3-031
2021,Escherichia coli,"Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",259,44776,0.58,M4-035
2021,Escherichia coli,"Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",229,44776,0.51,M4-034
2021,Escherichia coli,"Fluoroquinolones, Penicillins, β-lactam combination agents",176,44776,0.39,M3-039
2021,Escherichia coli,"Aminoglycosides, Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",147,44776,0.33,M5-014
2021,Escherichia coli,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",147,44776,0.33,M5-015
2021,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",81,44776,0.18,M6-003
2021,Escherichia coli,"Aminoglycosides, Folate pathway antagonists, Penicillins, β-lactam combination agents",76,44776,0.17,M4-020
2021,Escherichia coli,"Aminoglycosides, Cephalosporins, Penicillins, β-lactam combination agents",75,44776,0.17,M4-016
2021,Escherichia coli,"Aminoglycosides, Fluoroquinolones, Penicillins, β-lactam combination agents",58,44776,0.13,M4-019
2021,Escherichia coli,"Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins, β-lactam combination agents",47,44776,0.1,M5-018
2021,Escherichia coli,"Aminoglycosides, Fluoroquinolones, Folate pathway antagonists",39,44776,0.09,M3-010
2021,Escherichia coli,"Carbapenems, Cephalosporins, Penicillins, β-lactam combination agents",39,44776,0.09,M4-026
2021,Escherichia coli,"Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",35,44776,0.08,M5-019
2021,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins, β-lactam combination agents",27,44776,0.06,M6-004
2021,Escherichia coli,"Aminoglycosides, Penicillins, β-lactam combination agents",23,44776,0.05,M3-015
2021,Escherichia coli,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists",17,44776,0.04,M3-026
2021,Escherichia coli,"Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",14,44776,0.03,M5-016
2021,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Folate pathway antagonists, Penicillins",13,44776,0.03,M6-001
2021,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Penicillins, β-lactam combination agents",12,44776,0.03,M5-006
2021,Escherichia coli,"Carbapenems, Penicillins, β-lactam combination agents",10,44776,0.02,M3-025
2021,Escherichia coli,"Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins",9,44776,0.02,M4-022
2021,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Fluoroquinolones, Penicillins",8,44776,0.02,M5-002
2021,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones",7,44776,0.02,M3-006
2021,Escherichia coli,"Aminoglycosides, Cephalosporins, Fluoroquinolones, Folate pathway antagonists",6,44776,0.01,M4-011
2021,Escherichia coli,"Carbapenems, Cephalosporins, Penicillins",6,44776,0.01,M3-018
2021,Escherichia coli,"Carbapenems, Folate pathway antagonists, Penicillins",6,44776,0.01,M3-023
2021,Escherichia coli,"Carbapenems, Fluoroquinolones, Folate pathway antagonists, Penicillins, β-lactam combination agents",5,44776,0.01,M5-020
2021,Escherichia coli,"Cephalosporins, Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",5,44776,0.01,M4-032
2021,Escherichia coli,"Carbapenems, Fluoroquinolones, Penicillins",4,44776,0.01,M3-021
2021,Escherichia coli,"Carbapenems, Fluoroquinolones, Penicillins, β-lactam combination agents",4,44776,0.01,M4-029
2021,Escherichia coli,"Carbapenems, Folate pathway antagonists, Penicillins, β-lactam combination agents",4,44776,0.01,M4-030
2021,Escherichia coli,"Cephalosporins, Fluoroquinolones, β-lactam combination agents",4,44776,0.01,M3-028
2021,Escherichia coli,"Fluoroquinolones, Folate pathway antagonists, β-lactam combination agents",4,44776,0.01,M3-033
2021,Escherichia coli,"Aminoglycosides, Carbapenems, Cephalosporins, Folate pathway antagonists, Penicillins",3,44776,0.01,M5-004
