"organism_full","year","month","region","Resistant_Drug_Classes","pattern_count","total_rows_in_region_month","percentage","y_beta","month_numeric","sin_month","cos_month","season","season_id","region_id","year_month","time_id","mdr_id_numeric","data_type","future_year","R_scaled","R_logit","predicted_logit","predicted_scaled","predicted_percent","predicted_lower_CI","predicted_upper_CI"
"Acinetobacter baumannii",2015,1,1,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",45,72,62.5,0.625,1,0.5,0.866025403784439,"winter",3,1,201501,1,1,"historical",NA,0.625,0.510825623765991,0.757938610515205,0.680906016604606,68.0906016604606,63.8982982540133,72.0093308426581
"Acinetobacter baumannii",2015,1,11,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",16,22,72.73,0.7273,1,0.5,0.866025403784439,"winter",3,11,201501,1,1,"historical",NA,0.7273,0.980966757308952,0.424244689132542,0.604498519207304,60.4498519207304,55.9711692623722,64.7597943864196
"Acinetobacter baumannii",2015,1,12,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",15,19,78.95,0.7895,1,0.5,0.866025403784439,"winter",3,12,201501,1,1,"historical",NA,0.7895,1.32191418057326,0.308869247945381,0.57660923341413,57.660923341413,53.0975715014071,62.0972199171757
"Acinetobacter baumannii",2015,1,13,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",6,15,40,0.4,1,0.5,0.866025403784439,"winter",3,13,201501,1,1,"historical",NA,0.4,-0.405465108108164,0.899233128329573,0.710791884770735,71.0791884770735,67.1576209678485,74.7088414342589
"Acinetobacter baumannii",2015,1,2,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",10,22,45.45,0.4545,1,0.5,0.866025403784439,"winter",3,2,201501,1,1,"historical",NA,0.4545,-0.182504891655592,1.00849594458006,0.732725700029931,73.2725700029931,69.4929910613296,76.7406159966088
"Acinetobacter baumannii",2015,1,3,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,7,28.57,0.2857,1,0.5,0.866025403784439,"winter",3,3,201501,1,1,"historical",NA,0.2857,-0.916360732924199,0.267895623103302,0.566576210744541,56.6576210744541,52.0290831224484,61.1728405611529
"Acinetobacter baumannii",2015,1,4,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",45,53,84.91,0.8491,1,0.5,0.866025403784439,"winter",3,4,201501,1,1,"historical",NA,0.8491,1.72755959923151,1.09275526596577,0.748900201000407,74.8900201000407,71.2827461977988,78.1828565881274
"Acinetobacter baumannii",2015,1,5,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",77,119,64.71,0.6471,1,0.5,0.866025403784439,"winter",3,5,201501,1,1,"historical",NA,0.6471,0.606316111381996,0.916822379503679,0.714394201440044,71.4394201440044,67.5499621443898,75.034981967107
"Acinetobacter baumannii",2015,1,6,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",53,74,71.62,0.7162,1,0.5,0.866025403784439,"winter",3,6,201501,1,1,"historical",NA,0.7162,0.92568969283839,0.890923051322915,0.70908062122106,70.908062122106,66.8933034045457,74.6206762820141
"Acinetobacter baumannii",2015,1,7,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",95,136,69.85,0.6985,1,0.5,0.866025403784439,"winter",3,7,201501,1,1,"historical",NA,0.6985,0.840165162529776,1.01148894129367,0.73331143633046,73.331143633046,69.5857229604612,76.7693082556521
"Acinetobacter baumannii",2015,1,8,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",13,16,81.25,0.8125,1,0.5,0.866025403784439,"winter",3,8,201501,1,1,"historical",NA,0.8125,1.46633706879343,0.621828591847969,0.650634318917909,65.0634318917909,60.7743655645875,69.1217966461214
"Acinetobacter baumannii",2015,1,9,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",56,104,53.85,0.5385,1,0.5,0.866025403784439,"winter",3,9,201501,1,1,"historical",NA,0.5385,0.154305442653536,0.753248191328074,0.679886051498847,67.9886051498847,63.8661117152595,71.8480865163242
"Acinetobacter baumannii",2015,2,1,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",26,53,49.06,0.4906,2,0.866025403784439,0.5,"winter",3,1,201502,2,1,"historical",NA,0.4906,-0.0376044307209676,0.764254344765208,0.682276684596602,68.2276684596602,64.1714846709159,72.024834952513
"Acinetobacter baumannii",2015,2,11,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",9,15,60,0.6,2,0.866025403784439,0.5,"winter",3,11,201502,2,1,"historical",NA,0.6,0.405465108108164,0.430560423382545,0.606007484417399,60.6007484417399,56.2713344645914,64.7698837703303
"Acinetobacter baumannii",2015,2,12,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",10,12,83.33,0.8333,2,0.866025403784439,0.5,"winter",3,12,201502,2,1,"historical",NA,0.8333,1.60919793163141,0.315184982195385,0.578150349310727,57.8150349310727,53.4005622854197,62.1080556938848
"Acinetobacter baumannii",2015,2,13,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",8,19,42.11,0.4211,2,0.866025403784439,0.5,"winter",3,13,201502,2,1,"historical",NA,0.4211,-0.318259415917077,0.905548862579577,0.7120884594852,71.20884594852,67.426147974932,74.7169868074227
"Acinetobacter baumannii",2015,2,2,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",17,27,62.96,0.6296,2,0.866025403784439,0.5,"winter",3,2,201502,2,1,"historical",NA,0.6296,0.530501194331169,1.01481167883007,0.733960746103947,73.3960746103947,69.7521421009462,76.7473650059818
"Acinetobacter baumannii",2015,2,4,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",49,62,79.03,0.7903,2,0.866025403784439,0.5,"winter",3,4,201502,2,1,"historical",NA,0.7903,1.32673468230306,1.09907100021578,0.750085998551547,75.0085998551547,71.5320609806833,78.1900267965028
"Acinetobacter baumannii",2015,2,5,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",65,99,65.66,0.6566,2,0.866025403784439,0.5,"winter",3,5,201502,2,1,"historical",NA,0.6566,0.648179056604117,0.923138113753682,0.715681086283153,71.5681086283153,67.8170124896232,75.0428909719339
"Acinetobacter baumannii",2015,2,6,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",60,72,83.33,0.8333,2,0.866025403784439,0.5,"winter",3,6,201502,2,1,"historical",NA,0.8333,1.60919793163141,0.897238785572919,0.710381741864856,71.0381741864856,67.1584923490465,74.6326540780059
"Acinetobacter baumannii",2015,2,7,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",86,115,74.78,0.7478,2,0.866025403784439,0.5,"winter",3,7,201502,2,1,"historical",NA,0.7478,1.08691313901219,1.01780467554368,0.734544756348016,73.4544756348016,69.8434023064258,76.7769198362019
"Acinetobacter baumannii",2015,2,8,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",9,11,81.82,0.8182,2,0.866025403784439,0.5,"winter",3,8,201502,2,1,"historical",NA,0.8182,1.50419962375192,0.628144326097972,0.652068574791403,65.2068574791403,61.0648134605042,69.1310086457203
"Acinetobacter baumannii",2015,2,9,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",47,68,69.12,0.6912,2,0.866025403784439,0.5,"winter",3,9,201502,2,1,"historical",NA,0.6912,0.805735399339225,0.759563925578077,0.681259049825828,68.1259049825828,64.1473811972074,71.8566323526731
"Acinetobacter baumannii",2015,3,1,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",35,63,55.56,0.5556,3,1,6.12323399573677e-17,"summer",1,1,201503,3,1,"historical",NA,0.5556,0.223323553114714,0.770379737363785,0.683603032828583,68.3603032828583,64.4050412344888,72.0666804973195
"Acinetobacter baumannii",2015,3,11,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",16,24,66.67,0.6667,3,1,6.12323399573677e-17,"summer",1,11,201503,3,1,"historical",NA,0.6667,0.69329718431032,0.436685815981123,0.607469044320867,60.7469044320867,56.5289362123175,64.810377105079
"Acinetobacter baumannii",2015,3,12,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",12,19,63.16,0.6316,3,1,6.12323399573677e-17,"summer",1,12,201503,3,1,"historical",NA,0.6316,0.539086978000335,0.321310374793962,0.579643567290724,57.9643567290724,53.6607882117256,62.1501620120648
"Acinetobacter baumannii",2015,3,13,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",15,19,78.95,0.7895,3,1,6.12323399573677e-17,"summer",1,13,201503,3,1,"historical",NA,0.7895,1.32191418057326,0.911674255178154,0.713342644932721,71.3342644932721,67.656005591956,74.7503338507973
"Acinetobacter baumannii",2015,3,2,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",14,20,70,0.7,3,1,6.12323399573677e-17,"summer",1,2,201503,3,1,"historical",NA,0.7,0.847297860387203,1.02093707142865,0.735155089426063,73.5155089426063,69.974103604213,76.777841401685
"Acinetobacter baumannii",2015,3,3,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",3,6,50,0.5,3,1,6.12323399573677e-17,"summer",1,3,201503,3,1,"historical",NA,0.5,0,0.280336749951883,0.569628780742129,56.9628780742129,52.5944616261586,61.2255187036277
"Acinetobacter baumannii",2015,3,4,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",40,49,81.63,0.8163,3,1,6.12323399573677e-17,"summer",1,4,201503,3,1,"historical",NA,0.8163,1.49147794223623,1.10519639281435,0.751232486370368,75.1232486370368,71.7452626561039,78.2199803088712
"Acinetobacter baumannii",2015,3,5,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",97,132,73.48,0.7348,3,1,6.12323399573677e-17,"summer",1,5,201503,3,1,"historical",NA,0.7348,1.01911409502926,0.92926350635226,0.716925843013416,71.6925843013416,68.0455734413662,75.075818734999
"Acinetobacter baumannii",2015,3,6,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",52,72,72.22,0.7222,3,1,6.12323399573677e-17,"summer",1,6,201503,3,1,"historical",NA,0.7222,0.955400678523114,0.903364178171496,0.711640351345838,71.1640351345838,67.386104568678,74.6688466142009
"Acinetobacter baumannii",2015,3,7,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",97,126,76.98,0.7698,3,1,6.12323399573677e-17,"summer",1,7,201503,3,1,"historical",NA,0.7698,1.20718224456186,1.02393006814226,0.735737421832378,73.5737421832378,70.063862469223,76.808319623838
"Acinetobacter baumannii",2015,3,8,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",3,5,60,0.6,3,1,6.12323399573677e-17,"summer",1,8,201503,3,1,"historical",NA,0.6,0.405465108108164,0.63426971869655,0.653456976538008,65.3456976538008,61.3138142408356,69.1686744930579
"Acinetobacter baumannii",2015,3,9,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",60,78,76.92,0.7692,3,1,6.12323399573677e-17,"summer",1,9,201503,3,1,"historical",NA,0.7692,1.20379947908068,0.765689318176654,0.682587669864222,68.2587669864222,64.3883243630888,71.8921840940684
"Acinetobacter baumannii",2015,4,1,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",37,68,54.41,0.5441,4,0.866025403784439,-0.5,"summer",1,1,201504,4,1,"historical",NA,0.5441,0.176859566272484,0.774690972203921,0.684534770529036,68.4534770529036,64.5655945039259,72.0991182645936
"Acinetobacter baumannii",2015,4,11,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",9,19,47.37,0.4737,4,0.866025403784439,-0.5,"summer",1,11,201504,4,1,"historical",NA,0.4737,-0.105297182430027,0.440997050821258,0.608496582337578,60.8496582337578,56.7064914305066,64.8421541812156
"Acinetobacter baumannii",2015,4,12,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",12,15,80,0.8,4,0.866025403784439,-0.5,"summer",1,12,201504,4,1,"historical",NA,0.8,1.38629436111989,0.325621609634097,0.580693667225445,58.0693667225445,53.8402396347061,62.1831787277387
"Acinetobacter baumannii",2015,4,13,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",38,53,71.7,0.717,4,0.866025403784439,-0.5,"summer",1,13,201504,4,1,"historical",NA,0.717,0.929628942956383,0.91598549001829,0.714223415955029,71.4223415955029,67.8141338796259,74.7765036496704
"Acinetobacter baumannii",2015,4,2,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",13,16,81.25,0.8125,4,0.866025403784439,-0.5,"summer",1,2,201504,4,1,"historical",NA,0.8125,1.46633706879343,1.02524830626878,0.735993644400435,73.5993644400435,70.1265784734276,76.801987511087
"Acinetobacter baumannii",2015,4,3,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,3,33.33,0.3333,4,0.866025403784439,-0.5,"summer",1,3,201504,4,1,"historical",NA,0.3333,-0.69329718431032,0.284647984792018,0.570685369055627,57.0685369055627,52.7747017661168,61.2585597355329
"Acinetobacter baumannii",2015,4,4,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",47,58,81.03,0.8103,4,0.866025403784439,-0.5,"summer",1,4,201504,4,1,"historical",NA,0.8103,1.45196067252571,1.10950762765449,0.75203730661964,75.203730661964,71.8918266824018,78.2434979104856
"Acinetobacter baumannii",2015,4,5,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",45,69,65.22,0.6522,4,0.866025403784439,-0.5,"summer",1,5,201504,4,1,"historical",NA,0.6522,0.628723661435036,0.933574741192395,0.71779995987175,71.779995987175,68.2027948415686,75.1016751146739
"Acinetobacter baumannii",2015,4,6,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",48,69,69.57,0.6957,4,0.866025403784439,-0.5,"summer",1,6,201504,4,1,"historical",NA,0.6957,0.82690447602667,0.907675413011631,0.712524244923024,71.2524244923024,67.5433400253962,74.6964340171933
"Acinetobacter baumannii",2015,4,7,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",84,109,77.06,0.7706,4,0.866025403784439,-0.5,"summer",1,7,201504,4,1,"historical",NA,0.7706,1.21170222749679,1.02824130298239,0.736574793696308,73.6574793696308,70.2154715595057,76.8329576788558
"Acinetobacter baumannii",2015,4,8,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",7,9,77.78,0.7778,4,0.866025403784439,-0.5,"summer",1,8,201504,4,1,"historical",NA,0.7778,1.25289154451612,0.638580953536685,0.654432612809169,65.4432612809169,61.4853160958753,69.1982292267874
"Acinetobacter baumannii",2015,4,9,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",65,84,77.38,0.7738,4,0.866025403784439,-0.5,"summer",1,9,201504,4,1,"historical",NA,0.7738,1.22989387858439,0.77000055301679,0.68352101336494,68.3521013364941,64.5541855105784,71.9200912107004
"Acinetobacter baumannii",2015,5,1,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",39,58,67.24,0.6724,5,0.5,-0.866025403784439,"summer",1,1,201505,5,1,"historical",NA,0.6724,0.719060049555546,0.776482864833538,0.684921596206828,68.4921596206828,64.6460246529402,72.1004546967256
"Acinetobacter baumannii",2015,5,11,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",22,30,73.33,0.7333,5,0.5,-0.866025403784439,"summer",1,11,201505,5,1,"historical",NA,0.7333,1.01143046391179,0.442788943450875,0.608923379126312,60.8923379126312,56.795289506929,64.841376977695
"Acinetobacter baumannii",2015,5,12,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",14,16,87.5,0.875,5,0.5,-0.866025403784439,"summer",1,12,201505,5,1,"historical",NA,0.875,1.94591014905531,0.327413502263715,0.581129909336569,58.1129909336569,53.9299787362272,62.1825300707269
"Acinetobacter baumannii",2015,5,13,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",24,35,68.57,0.6857,5,0.5,-0.866025403784439,"summer",1,13,201505,5,1,"historical",NA,0.6857,0.780092270486797,0.917777382647907,0.714589015724805,71.4589015724805,67.8931477278,74.7757750020577
"Acinetobacter baumannii",2015,5,3,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",29,36,80.56,0.8056,5,0.5,-0.866025403784439,"summer",1,3,201505,5,1,"historical",NA,0.8056,1.42166944937801,0.286439877421636,0.571124333445408,57.1124333445408,52.8637730041626,61.2587868903597
"Acinetobacter baumannii",2015,5,4,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",36,48,75,0.75,5,0.5,-0.866025403784439,"summer",1,4,201505,5,1,"historical",NA,0.75,1.09861228866811,1.11129952028411,0.752371302802882,75.2371302802882,71.9650429305108,78.2427774846692
"Acinetobacter baumannii",2015,5,5,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",43,63,68.25,0.6825,5,0.5,-0.866025403784439,"summer",1,5,201505,5,1,"historical",NA,0.6825,0.765284708726368,0.935366633822013,0.71816278963635,71.816278963635,68.2813584732258,75.1009029664003
"Acinetobacter baumannii",2015,5,6,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",47,77,61.04,0.6104,5,0.5,-0.866025403784439,"summer",1,6,201505,5,1,"historical",NA,0.6104,0.448993908201867,0.909467305641249,0.712891144642838,71.2891144642838,67.6227093517972,74.6956968527985
"Acinetobacter baumannii",2015,5,7,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",81,101,80.2,0.802,5,0.5,-0.866025403784439,"summer",1,7,201505,5,1,"historical",NA,0.802,1.39884157717198,1.03003319561201,0.736922331444598,73.6922331444598,70.2912162567217,76.832233077319
"Acinetobacter baumannii",2015,5,8,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",6,10,60,0.6,5,0.5,-0.866025403784439,"summer",1,8,201505,5,1,"historical",NA,0.6,0.405465108108164,0.640372846166303,0.654837738127955,65.4837738127955,61.5710713883643,69.1973976550888
"Acinetobacter baumannii",2015,5,9,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",34,53,64.15,0.6415,5,0.5,-0.866025403784439,"summer",1,9,201505,5,1,"historical",NA,0.6415,0.581880524016016,0.771792445646407,0.683908508114738,68.3908508114738,64.6371112853749,71.9192383381248
"Acinetobacter baumannii",2015,6,1,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",34,53,64.15,0.6415,6,1.22464679914735e-16,-1,"rainy",2,1,201506,6,1,"historical",NA,0.6415,0.581880524016016,0.773179865431372,0.6842083607202,68.42083607202,64.5982844980349,72.00948524174
"Acinetobacter baumannii",2015,6,11,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",65,95,68.42,0.6842,6,1.22464679914735e-16,-1,"rainy",2,11,201506,6,1,"historical",NA,0.6842,0.773141170721963,0.43948594404871,0.608136534689204,60.8136534689204,56.7436647372907,64.7386646753544
"Acinetobacter baumannii",2015,6,12,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",9,12,75,0.75,6,1.22464679914735e-16,-1,"rainy",2,12,201506,6,1,"historical",NA,0.75,1.09861228866811,0.324110502861549,0.580325685255094,58.0325685255094,53.8776017977651,62.0766962365707
"Acinetobacter baumannii",2015,6,13,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",36,51,70.59,0.7059,6,1.22464679914735e-16,-1,"rainy",2,13,201506,6,1,"historical",NA,0.7059,0.875553738841478,0.914474383245741,0.713914886661487,71.3914886661487,67.8473504747979,74.6906928183194
"Acinetobacter baumannii",2015,6,2,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",8,14,57.14,0.5714,6,1.22464679914735e-16,-1,"rainy",2,2,201506,6,1,"historical",NA,0.5714,0.287565406757196,1.02373719949623,0.735699921087832,73.5699921087832,70.1586768241166,76.7207361894455
"Acinetobacter baumannii",2015,6,4,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",24,29,82.76,0.8276,6,1.22464679914735e-16,-1,"rainy",2,4,201506,6,1,"historical",NA,0.8276,1.5687125876418,1.10799652088194,0.751755412358453,75.1755412358453,71.9226990656748,78.1659350610454
"Acinetobacter baumannii",2015,6,5,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",57,75,76,0.76,6,1.22464679914735e-16,-1,"rainy",2,5,201506,6,1,"historical",NA,0.76,1.15267950993839,0.932063634419847,0.717493764565966,71.7493764565966,68.235888429823,75.0165229064901
"Acinetobacter baumannii",2015,6,6,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",63,85,74.12,0.7412,6,1.22464679914735e-16,-1,"rainy",2,6,201506,6,1,"historical",NA,0.7412,1.05221493178446,0.906164306239083,0.712214620340523,71.2214620340523,67.577827698767,74.6094704147612
