organism_full,year,month,region,Resistant_Drug_Classes,pattern_count,total_rows_in_region_month,percentage
Enterococcus faecium,2020,1,6.0,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS, TETRACYCLINES",14,26,53.85
Enterococcus faecium,2020,1,6.0,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS",10,26,38.46
Enterococcus faecium,2020,1,6.0,"MACROLIDES, PENICILLINS, TETRACYCLINES",2,26,7.69
Enterococcus faecium,2020,2,6.0,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS, TETRACYCLINES",20,28,71.43
Enterococcus faecium,2020,2,6.0,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS",6,28,21.43
Enterococcus faecium,2020,2,6.0,"MACROLIDES, PENICILLINS, TETRACYCLINES",2,28,7.14
Enterococcus faecium,2020,3,6.0,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS",4,8,50.0
Enterococcus faecium,2020,3,6.0,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS, TETRACYCLINES",4,8,50.0
