column,nan_count,year,total_rows,nan_pct
IPM_NE,452495,2023,452495,100.0
CZO_NE,452495,2023,452495,100.0
FEP_NE,452495,2023,452495,100.0
LVX_NM,452495,2023,452495,100.0
LVX_NE,452495,2023,452495,100.0
AMK_NM,452495,2023,452495,100.0
AMK_NE,452495,2023,452495,100.0
TZP_NM,452495,2023,452495,100.0
TZP_NE,452495,2023,452495,100.0
SAM_NM,452495,2023,452495,100.0
SAM_NE,452495,2023,452495,100.0
CZO_NM,452495,2023,452495,100.0
AZM_NM,452495,2023,452495,100.0
DAP_NM,452495,2023,452495,100.0
CXM_NE,452495,2023,452495,100.0
CXA_NM,452495,2023,452495,100.0
CXA_NE,452495,2023,452495,100.0
AMC_NM,452495,2023,452495,100.0
AMC_NE,452495,2023,452495,100.0
CSL_NM,452495,2023,452495,100.0
CSL_NE,452495,2023,452495,100.0
OXA_NM,452495,2023,452495,100.0
OXA_NE,452495,2023,452495,100.0
FOX_NM,452495,2023,452495,100.0
FEP_NM,452495,2023,452495,100.0
AMP_NE,452495,2023,452495,100.0
AMP_NM,452495,2023,452495,100.0
CFM_NE,452495,2023,452495,100.0
ETP_NM,452495,2023,452495,100.0
ETP_NE,452495,2023,452495,100.0
ERY_NM,452495,2023,452495,100.0
ERY_NE,452495,2023,452495,100.0
IPM_NM,452495,2023,452495,100.0
MACRONAME,452495,2023,452495,100.0
MEM_NM,452495,2023,452495,100.0
MEM_NE,452495,2023,452495,100.0
NET_NM,452495,2023,452495,100.0
NET_NE,452495,2023,452495,100.0
PEN_NM,452495,2023,452495,100.0
PEN_NE,452495,2023,452495,100.0
VAN_NM,452495,2023,452495,100.0
VAN_NE,452495,2023,452495,100.0
AZM_NE,452495,2023,452495,100.0
SPT_ND100,452495,2023,452495,100.0
GEN_NM,452495,2023,452495,100.0
GEN_NE,452495,2023,452495,100.0
TCY_NM,452495,2023,452495,100.0
TCY_NE,452495,2023,452495,100.0
CXM_NM,452495,2023,452495,100.0
FOX_NE,452495,2023,452495,100.0
NOR_NM,452495,2023,452495,100.0
NOR_NE,452495,2023,452495,100.0
AMX_NM,452495,2023,452495,100.0
AMB_NM,452495,2023,452495,100.0
VOR_NM,452495,2023,452495,100.0
VIO_ND,452495,2023,452495,100.0
VIO_NM,452495,2023,452495,100.0
VAM_ND,452495,2023,452495,100.0
VAM_NM,452495,2023,452495,100.0
PRU_ND5,452495,2023,452495,100.0
PRU_NM,452495,2023,452495,100.0
CPD_NM,452495,2023,452495,100.0
MEV_ND20,452495,2023,452495,100.0
FDC_ND,452495,2023,452495,100.0
FDC_NM,452495,2023,452495,100.0
FDC_NE,452495,2023,452495,100.0
CCV_NE,452495,2023,452495,100.0
CZA_ND30,452495,2023,452495,100.0
CZA_NM,452495,2023,452495,100.0
CZT_NM,452495,2023,452495,100.0
IMR_ND10,452495,2023,452495,100.0
IMR_NM,452495,2023,452495,100.0
IMR_NE,452495,2023,452495,100.0
MEV_NM,452495,2023,452495,100.0
AXS_NM,452495,2023,452495,100.0
RIF_NM,452495,2023,452495,100.0
GEH_NM,452495,2023,452495,100.0
MFX_NM,452495,2023,452495,100.0
GEH_NE,452495,2023,452495,100.0
TEC_NM,452495,2023,452495,100.0
TEC_NE,452495,2023,452495,100.0
FOS_NM,452495,2023,452495,100.0
