column,nan_count,year,total_rows,nan_pct
IPM_NE,460744,2021,460744,100.0
CXM_NE,460744,2021,460744,100.0
LVX_NE,460744,2021,460744,100.0
AMK_NM,460744,2021,460744,100.0
AMK_NE,460744,2021,460744,100.0
TZP_NM,460744,2021,460744,100.0
TZP_NE,460744,2021,460744,100.0
SAM_NM,460744,2021,460744,100.0
SAM_NE,460744,2021,460744,100.0
CZO_NM,460744,2021,460744,100.0
CZO_NE,460744,2021,460744,100.0
AZM_NM,460744,2021,460744,100.0
CXA_NM,460744,2021,460744,100.0
GEH_NM,460744,2021,460744,100.0
CXA_NE,460744,2021,460744,100.0
AMC_NM,460744,2021,460744,100.0
AMC_NE,460744,2021,460744,100.0
CSL_NM,460744,2021,460744,100.0
CSL_NE,460744,2021,460744,100.0
OXA_NM,460744,2021,460744,100.0
OXA_NE,460744,2021,460744,100.0
FOX_NM,460744,2021,460744,100.0
FOX_NE,460744,2021,460744,100.0
NOR_NM,460744,2021,460744,100.0
LVX_NM,460744,2021,460744,100.0
FEP_NE,460744,2021,460744,100.0
FEP_NM,460744,2021,460744,100.0
AMP_NE,460744,2021,460744,100.0
ERY_NM,460744,2021,460744,100.0
ERY_NE,460744,2021,460744,100.0
IPM_NM,460744,2021,460744,100.0
MACRONAME,460744,2021,460744,100.0
MEM_NM,460744,2021,460744,100.0
MEM_NE,460744,2021,460744,100.0
NET_NM,460744,2021,460744,100.0
NET_NE,460744,2021,460744,100.0
PEN_NM,460744,2021,460744,100.0
PEN_NE,460744,2021,460744,100.0
VAN_NM,460744,2021,460744,100.0
VAN_NE,460744,2021,460744,100.0
AZM_NE,460744,2021,460744,100.0
SPT_ND100,460744,2021,460744,100.0
GEN_NM,460744,2021,460744,100.0
GEN_NE,460744,2021,460744,100.0
TCY_NM,460744,2021,460744,100.0
TCY_NE,460744,2021,460744,100.0
CXM_NM,460744,2021,460744,100.0
CFM_NE,460744,2021,460744,100.0
AMP_NM,460744,2021,460744,100.0
NOR_NE,460744,2021,460744,100.0
GEH_NE,460744,2021,460744,100.0
ETP_NM,460744,2021,460744,100.0
MEV_ND20,460744,2021,460744,100.0
AMB_NM,460744,2021,460744,100.0
VOR_ND1,460744,2021,460744,100.0
VOR_NM,460744,2021,460744,100.0
VIO_ND,460744,2021,460744,100.0
VIO_NM,460744,2021,460744,100.0
VAM_ND,460744,2021,460744,100.0
VAM_NM,460744,2021,460744,100.0
PRU_ND5,460744,2021,460744,100.0
PRU_NM,460744,2021,460744,100.0
CPD_NM,460744,2021,460744,100.0
FDC_ND,460744,2021,460744,100.0
TEC_NM,460744,2021,460744,100.0
FDC_NM,460744,2021,460744,100.0
FDC_NE,460744,2021,460744,100.0
CCV_NE,460744,2021,460744,100.0
CZA_ND30,460744,2021,460744,100.0
CZA_NM,460744,2021,460744,100.0
CZT_NM,460744,2021,460744,100.0
IMR_ND10,460744,2021,460744,100.0
IMR_NM,460744,2021,460744,100.0
IMR_NE,460744,2021,460744,100.0
MEV_NM,460744,2021,460744,100.0
AMB_ND10,460744,2021,460744,100.0
AXS_NM,460744,2021,460744,100.0
AXS_ND,460744,2021,460744,100.0
AMX_NM,460744,2021,460744,100.0
TEC_NE,460744,2021,460744,100.0
FOS_NM,460744,2021,460744,100.0
FOS_NE,460744,2021,460744,100.0
NIT_NM,460744,2021,460744,100.0
NIT_NE,460744,2021,460744,100.0
SXT_NM,460744,2021,460744,100.0
SXT_NE,460744,2021,460744,100.0
DOR_NM,460744,2021,460744,100.0
DOR_NE,460744,2021,460744,100.0
MNO_NM,460744,2021,460744,100.0
MNO_NE,460744,2021,460744,100.0
SPT_NM,460744,2021,460744,100.0
SPT_NE,460744,2021,460744,100.0
TGC_NM,460744,2021,460744,100.0
TGC_NE,460744,2021,460744,100.0
CFM_NM,460744,2021,460744,100.0
CTC_NM,460744,2021,460744,100.0
CCV_NM,460744,2021,460744,100.0
CEP_NM,460744,2021,460744,100.0
MFX_NM,460744,2021,460744,100.0
RIF_NM,460744,2021,460744,100.0
ETP_NE,460744,2021,460744,100.0
MEV_NE,460744,2021,460744,100.0
DAP_NE,460744,2021,460744,100.0
CTX_NM,460744,2021,460744,100.0
DAP_NM,460744,2021,460744,100.0
SEROTYPE,460744,2021,460744,100.0
MRSA,460744,2021,460744,100.0
BETA_LACT,460744,2021,460744,100.0
X_REF_NO,460744,2021,460744,100.0
INSTITUT,460744,2021,460744,100.0
NOSOCOMIAL,460744,2021,460744,100.0
X_REFER,460744,2021,460744,100.0
NATIONALTY,460744,2021,460744,100.0
OCCUPATION,460744,2021,460744,100.0
POL_ND300,460744,2021,460744,100.0
ORIGIN,460744,2021,460744,100.0
X_ADRESS,460744,2021,460744,100.0
CXA_ND30,460744,2021,460744,100.0
DISTRICT,460744,2021,460744,100.0
CTX_NE,460744,2021,460744,100.0
CAZ_NM,460744,2021,460744,100.0
COL_NE,460744,2021,460744,100.0
PROVINCE,460744,2021,460744,100.0
CLI_NE,460744,2021,460744,100.0
CLI_NM,460744,2021,460744,100.0
CIP_NE,460744,2021,460744,100.0
CIP_NM,460744,2021,460744,100.0
CHL_NE,460744,2021,460744,100.0
CHL_NM,460744,2021,460744,100.0
CRO_NE,460744,2021,460744,100.0
CRO_NM,460744,2021,460744,100.0
CZX_NE,460744,2021,460744,100.0
CZX_NM,460744,2021,460744,100.0
CAZ_NE,460744,2021,460744,100.0
CZX_ND30,460744,2021,460744,100.0
CZA_NE,460734,2021,460744,99.9978
STH_ND300,460669,2021,460744,99.9837
NAL_ND30,460547,2021,460744,99.9572
STR_ND10,460382,2021,460744,99.9214
CFM_ND5,459791,2021,460744,99.7932
AMX_ND30,459456,2021,460744,99.7205
ESBL,458811,2021,460744,99.5805
CZT_ND30,458614,2021,460744,99.5377
CPD_ND10,458371,2021,460744,99.485
CEP_ND30,457402,2021,460744,99.2747
PIP_ND100,457359,2021,460744,99.2653
AZM_ND15,457351,2021,460744,99.2636
