column,nan_count,year,total_rows,nan_pct
IPM_NE,411042,2024,411042,100.0
AZM_NM,411042,2024,411042,100.0
LVX_NM,411042,2024,411042,100.0
LVX_NE,411042,2024,411042,100.0
AMK_NM,411042,2024,411042,100.0
AMK_NE,411042,2024,411042,100.0
TZP_NM,411042,2024,411042,100.0
TZP_NE,411042,2024,411042,100.0
SAM_NM,411042,2024,411042,100.0
SAM_NE,411042,2024,411042,100.0
CZO_NM,411042,2024,411042,100.0
CZO_NE,411042,2024,411042,100.0
CXM_NE,411042,2024,411042,100.0
DAP_NM,411042,2024,411042,100.0
CXA_NM,411042,2024,411042,100.0
CXA_NE,411042,2024,411042,100.0
AMC_NM,411042,2024,411042,100.0
AMC_NE,411042,2024,411042,100.0
CSL_NM,411042,2024,411042,100.0
CSL_NE,411042,2024,411042,100.0
OXA_NM,411042,2024,411042,100.0
OXA_NE,411042,2024,411042,100.0
FOX_NM,411042,2024,411042,100.0
FOX_NE,411042,2024,411042,100.0
FEP_NE,411042,2024,411042,100.0
FEP_NM,411042,2024,411042,100.0
AMP_NE,411042,2024,411042,100.0
AMP_NM,411042,2024,411042,100.0
ETP_NM,411042,2024,411042,100.0
ETP_NE,411042,2024,411042,100.0
ERY_NM,411042,2024,411042,100.0
ERY_NE,411042,2024,411042,100.0
IPM_NM,411042,2024,411042,100.0
MACRONAME,411042,2024,411042,100.0
MEM_NM,411042,2024,411042,100.0
MEM_NE,411042,2024,411042,100.0
NET_NM,411042,2024,411042,100.0
NET_NE,411042,2024,411042,100.0
PEN_NM,411042,2024,411042,100.0
PEN_NE,411042,2024,411042,100.0
VAN_NM,411042,2024,411042,100.0
VAN_NE,411042,2024,411042,100.0
AZM_NE,411042,2024,411042,100.0
GEN_NM,411042,2024,411042,100.0
GEN_NE,411042,2024,411042,100.0
TCY_NM,411042,2024,411042,100.0
TCY_NE,411042,2024,411042,100.0
CXM_NM,411042,2024,411042,100.0
CFM_NE,411042,2024,411042,100.0
NOR_NM,411042,2024,411042,100.0
NOR_NE,411042,2024,411042,100.0
GEH_NM,411042,2024,411042,100.0
AMX_NM,411042,2024,411042,100.0
AXS_NM,411042,2024,411042,100.0
AMB_NM,411042,2024,411042,100.0
VOR_NM,411042,2024,411042,100.0
VIO_ND,411042,2024,411042,100.0
VIO_NM,411042,2024,411042,100.0
VAM_NM,411042,2024,411042,100.0
PRU_ND5,411042,2024,411042,100.0
PRU_NM,411042,2024,411042,100.0
CPD_NM,411042,2024,411042,100.0
MEV_ND20,411042,2024,411042,100.0
FDC_ND,411042,2024,411042,100.0
FDC_NM,411042,2024,411042,100.0
FDC_NE,411042,2024,411042,100.0
CCV_NE,411042,2024,411042,100.0
CZA_ND30,411042,2024,411042,100.0
CZA_NM,411042,2024,411042,100.0
CZT_NM,411042,2024,411042,100.0
IMR_ND10,411042,2024,411042,100.0
IMR_NM,411042,2024,411042,100.0
IMR_NE,411042,2024,411042,100.0
MEV_NM,411042,2024,411042,100.0
AXS_ND,411042,2024,411042,100.0
RIF_NM,411042,2024,411042,100.0
GEH_NE,411042,2024,411042,100.0
MFX_NM,411042,2024,411042,100.0
TEC_NM,411042,2024,411042,100.0
TEC_NE,411042,2024,411042,100.0
FOS_NM,411042,2024,411042,100.0
FOS_NE,411042,2024,411042,100.0
NIT_NM,411042,2024,411042,100.0
NIT_NE,411042,2024,411042,100.0
SXT_NM,411042,2024,411042,100.0
SXT_NE,411042,2024,411042,100.0
DOR_NM,411042,2024,411042,100.0
DOR_NE,411042,2024,411042,100.0
MNO_NM,411042,2024,411042,100.0
MNO_NE,411042,2024,411042,100.0
SPT_NM,411042,2024,411042,100.0
SPT_NE,411042,2024,411042,100.0
TGC_NM,411042,2024,411042,100.0
TGC_NE,411042,2024,411042,100.0
CFM_NM,411042,2024,411042,100.0
CTC_NM,411042,2024,411042,100.0
CCV_NM,411042,2024,411042,100.0
CEP_ND30,411042,2024,411042,100.0
CEP_NM,411042,2024,411042,100.0
DAP_NE,411042,2024,411042,100.0
MEV_NE,411042,2024,411042,100.0
COL_NE,411042,2024,411042,100.0
X_ADRESS,411042,2024,411042,100.0
