organism_full,year,month,region,Resistant_Drug_Classes,pattern_count,total_rows_in_region_month,percentage,y_beta,month_numeric,sin_month,cos_month,season,season_id,region_id,year_month,time_id,mdr_id_numeric
Escherichia coli,2015,1,2.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",7,59,11.86,0.1186,1.0,0.49999999999999994,0.8660254037844387,winter,3,2,201501,1,4
Escherichia coli,2015,1,2.0,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",4,59,6.78,0.0678,1.0,0.49999999999999994,0.8660254037844387,winter,3,2,201501,1,3
Escherichia coli,2015,1,3.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",6,37,16.22,0.16219999999999998,1.0,0.49999999999999994,0.8660254037844387,winter,3,3,201501,1,4
Escherichia coli,2015,1,3.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",5,37,13.51,0.1351,1.0,0.49999999999999994,0.8660254037844387,winter,3,3,201501,1,1
Escherichia coli,2015,1,3.0,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",4,37,10.81,0.1081,1.0,0.49999999999999994,0.8660254037844387,winter,3,3,201501,1,3
Escherichia coli,2015,1,3.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",3,37,8.11,0.08109999999999999,1.0,0.49999999999999994,0.8660254037844387,winter,3,3,201501,1,5
Escherichia coli,2015,1,3.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",1,37,2.7,0.027000000000000003,1.0,0.49999999999999994,0.8660254037844387,winter,3,3,201501,1,2
Escherichia coli,2015,1,4.0,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",46,249,18.47,0.18469999999999998,1.0,0.49999999999999994,0.8660254037844387,winter,3,4,201501,1,2
Escherichia coli,2015,1,4.0,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",29,249,11.65,0.1165,1.0,0.49999999999999994,0.8660254037844387,winter,3,4,201501,1,1
Escherichia coli,2015,1,4.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",21,249,8.43,0.0843,1.0,0.49999999999999994,0.8660254037844387,winter,3,4,201501,1,5
