"Pathogen","MDR_Pattern","region_id","Year","Predicted_Percent","pct_change","label_text"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",10,"2027 Prediction",10.0500720240048,2.14242180022773,"+2.14%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",11,"2025 Prediction",7.2269760472861,0,"+0.00%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",11,"2026 Prediction",7.5334801426247,0.306504095338594,"+0.31%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",11,"2027 Prediction",9.40401473742617,2.17703869014007,"+2.18%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",12,"2025 Prediction",10.0998174486628,0,"+0.00%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",12,"2026 Prediction",10.2089971258231,0.109179677160247,"+0.11%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",12,"2027 Prediction",12.0178501935208,1.91803274485796,"+1.92%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",13,"2025 Prediction",8.77090338407011,0,"+0.00%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",13,"2026 Prediction",8.98752822808279,0.216624844012672,"+0.22%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",13,"2027 Prediction",10.8449730251763,2.07406964110623,"+2.07%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",1,"2025 Prediction",23.5064255848443,0,"+0.00%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",1,"2026 Prediction",26.6613722079334,3.15494662308912,"+3.15%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",1,"2027 Prediction",30.9714070774178,7.46498149257349,"+7.46%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",2,"2025 Prediction",30.0335158956279,0,"+0.00%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",2,"2026 Prediction",33.0036719367045,2.97015604107659,"+2.97%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",2,"2027 Prediction",36.6300514998849,6.596535604257,"+6.60%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",3,"2025 Prediction",33.2647617117953,0,"+0.00%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",3,"2026 Prediction",36.0679619637808,2.80320025198548,"+2.80%"
"Pseudomonas aeruginosa","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, Β-LACTAM COMBINATION AGENTS",3,"2027 Prediction",39.2960076992713,6.03124598747605,"+6.03%"
