"Pathogen","Resistant_Drug_Classes","N_Months","Actual_Mean_Pct","Predicted_Mean_Pct","MAE","WAPE","Overall_DIC","Overall_WAIC"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",1310,16.1380916030534,16.0325390164586,6.48287586241529,0.401712669742728,44797.74,47934.64
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",1398,14.1170672389127,13.1904407992887,5.21909438201676,0.369701035894387,44797.74,47934.64
"Klebsiella pneumoniae","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",1265,10.6094150197628,10.7462386801228,4.89638466777162,0.461513161531603,44797.74,47934.64
"Klebsiella pneumoniae","CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",1315,7.98033460076046,7.50202060549688,3.92904276366014,0.492340604776865,44797.74,47934.64
"Klebsiella pneumoniae","CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",1437,16.9118441196938,16.1958639433252,6.22830980299138,0.368280937247909,44797.74,47934.64
