organism_full,year,month,region,Resistant_Drug_Classes,pattern_count,total_rows_in_region_month,percentage,y_beta,month_numeric,sin_month,cos_month,season,season_id,region_id,year_month,time_id,mdr_id_numeric
Staphylococcus aureus,2021,4,8.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,4,25.0,0.25,4.0,0.8660254037844388,-0.4999999999999998,summer,1,8,202104,43,4
Staphylococcus aureus,2021,4,9.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,1,100.0,0.9999,4.0,0.8660254037844388,-0.4999999999999998,summer,1,9,202104,43,1
Staphylococcus aureus,2021,5,11.0,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",2,5,40.0,0.4,5.0,0.49999999999999994,-0.8660254037844387,summer,1,11,202105,44,2
Staphylococcus aureus,2021,5,11.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,5,20.0,0.2,5.0,0.49999999999999994,-0.8660254037844387,summer,1,11,202105,44,3
Staphylococcus aureus,2021,5,12.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,1,100.0,0.9999,5.0,0.49999999999999994,-0.8660254037844387,summer,1,12,202105,44,1
Staphylococcus aureus,2021,5,13.0,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",3,4,75.0,0.75,5.0,0.49999999999999994,-0.8660254037844387,summer,1,13,202105,44,2
Staphylococcus aureus,2021,5,3.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,2,50.0,0.5,5.0,0.49999999999999994,-0.8660254037844387,summer,1,3,202105,44,1
Staphylococcus aureus,2021,5,5.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,11,18.18,0.1818,5.0,0.49999999999999994,-0.8660254037844387,summer,1,5,202105,44,1
Staphylococcus aureus,2021,5,5.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,11,9.09,0.0909,5.0,0.49999999999999994,-0.8660254037844387,summer,1,5,202105,44,4
Staphylococcus aureus,2021,5,5.0,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,11,9.09,0.0909,5.0,0.49999999999999994,-0.8660254037844387,summer,1,5,202105,44,2
Staphylococcus aureus,2021,5,5.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,11,9.09,0.0909,5.0,0.49999999999999994,-0.8660254037844387,summer,1,5,202105,44,3
Staphylococcus aureus,2021,5,7.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",3,9,33.33,0.3333,5.0,0.49999999999999994,-0.8660254037844387,summer,1,7,202105,44,5
Staphylococcus aureus,2021,5,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,9,22.22,0.22219999999999998,5.0,0.49999999999999994,-0.8660254037844387,summer,1,7,202105,44,1
Staphylococcus aureus,2021,5,7.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,9,11.11,0.11109999999999999,5.0,0.49999999999999994,-0.8660254037844387,summer,1,7,202105,44,4
Staphylococcus aureus,2021,6,10.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,3,66.67,0.6667000000000001,6.0,1.2246467991473532e-16,-1.0,rainy,2,10,202106,45,1
Staphylococcus aureus,2021,6,11.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,6,16.67,0.16670000000000001,6.0,1.2246467991473532e-16,-1.0,rainy,2,11,202106,45,5
Staphylococcus aureus,2021,6,11.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,6,16.67,0.16670000000000001,6.0,1.2246467991473532e-16,-1.0,rainy,2,11,202106,45,3
Staphylococcus aureus,2021,6,13.0,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",3,5,60.0,0.6,6.0,1.2246467991473532e-16,-1.0,rainy,2,13,202106,45,2
Staphylococcus aureus,2021,6,13.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,5,20.0,0.2,6.0,1.2246467991473532e-16,-1.0,rainy,2,13,202106,45,5
Staphylococcus aureus,2021,6,3.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",2,5,40.0,0.4,6.0,1.2246467991473532e-16,-1.0,rainy,2,3,202106,45,3
Staphylococcus aureus,2021,6,3.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,5,20.0,0.2,6.0,1.2246467991473532e-16,-1.0,rainy,2,3,202106,45,1
Staphylococcus aureus,2021,6,5.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",3,18,16.67,0.16670000000000001,6.0,1.2246467991473532e-16,-1.0,rainy,2,5,202106,45,5
Staphylococcus aureus,2021,6,5.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",2,18,11.11,0.11109999999999999,6.0,1.2246467991473532e-16,-1.0,rainy,2,5,202106,45,3
Staphylococcus aureus,2021,6,5.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,18,5.56,0.0556,6.0,1.2246467991473532e-16,-1.0,rainy,2,5,202106,45,4
Staphylococcus aureus,2021,6,5.0,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,18,5.56,0.0556,6.0,1.2246467991473532e-16,-1.0,rainy,2,5,202106,45,2
Staphylococcus aureus,2021,6,5.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,18,5.56,0.0556,6.0,1.2246467991473532e-16,-1.0,rainy,2,5,202106,45,1
Staphylococcus aureus,2021,6,6.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,9,11.11,0.11109999999999999,6.0,1.2246467991473532e-16,-1.0,rainy,2,6,202106,45,3
Staphylococcus aureus,2021,6,7.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",2,13,15.38,0.15380000000000002,6.0,1.2246467991473532e-16,-1.0,rainy,2,7,202106,45,5
Staphylococcus aureus,2021,6,7.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,13,15.38,0.15380000000000002,6.0,1.2246467991473532e-16,-1.0,rainy,2,7,202106,45,4
Staphylococcus aureus,2021,6,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,13,15.38,0.15380000000000002,6.0,1.2246467991473532e-16,-1.0,rainy,2,7,202106,45,1
Staphylococcus aureus,2021,6,7.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",2,13,15.38,0.15380000000000002,6.0,1.2246467991473532e-16,-1.0,rainy,2,7,202106,45,3
Staphylococcus aureus,2021,6,8.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,1,100.0,0.9999,6.0,1.2246467991473532e-16,-1.0,rainy,2,8,202106,45,5
Staphylococcus aureus,2021,7,11.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,3,33.33,0.3333,7.0,-0.4999999999999998,-0.8660254037844388,rainy,2,11,202107,46,1
Staphylococcus aureus,2021,7,11.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,3,33.33,0.3333,7.0,-0.4999999999999998,-0.8660254037844388,rainy,2,11,202107,46,3
Staphylococcus aureus,2021,7,13.0,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",3,7,42.86,0.4286,7.0,-0.4999999999999998,-0.8660254037844388,rainy,2,13,202107,46,2
Staphylococcus aureus,2021,7,13.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,7,14.29,0.1429,7.0,-0.4999999999999998,-0.8660254037844388,rainy,2,13,202107,46,1
Staphylococcus aureus,2021,7,3.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",3,3,100.0,0.9999,7.0,-0.4999999999999998,-0.8660254037844388,rainy,2,3,202107,46,1
Staphylococcus aureus,2021,7,5.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",4,14,28.57,0.2857,7.0,-0.4999999999999998,-0.8660254037844388,rainy,2,5,202107,46,4
Staphylococcus aureus,2021,7,5.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",3,14,21.43,0.2143,7.0,-0.4999999999999998,-0.8660254037844388,rainy,2,5,202107,46,1
Staphylococcus aureus,2021,7,6.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,6,16.67,0.16670000000000001,7.0,-0.4999999999999998,-0.8660254037844388,rainy,2,6,202107,46,3
Staphylococcus aureus,2021,7,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",3,8,37.5,0.375,7.0,-0.4999999999999998,-0.8660254037844388,rainy,2,7,202107,46,1
Staphylococcus aureus,2021,7,7.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,8,12.5,0.125,7.0,-0.4999999999999998,-0.8660254037844388,rainy,2,7,202107,46,5
Staphylococcus aureus,2021,8,10.0,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,3,33.33,0.3333,8.0,-0.8660254037844384,-0.5000000000000004,rainy,2,10,202108,47,2
Staphylococcus aureus,2021,8,10.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,3,33.33,0.3333,8.0,-0.8660254037844384,-0.5000000000000004,rainy,2,10,202108,47,1
Staphylococcus aureus,2021,8,3.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,5,40.0,0.4,8.0,-0.8660254037844384,-0.5000000000000004,rainy,2,3,202108,47,1
Staphylococcus aureus,2021,8,3.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,5,20.0,0.2,8.0,-0.8660254037844384,-0.5000000000000004,rainy,2,3,202108,47,3
Staphylococcus aureus,2021,8,5.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",6,18,33.33,0.3333,8.0,-0.8660254037844384,-0.5000000000000004,rainy,2,5,202108,47,4
Staphylococcus aureus,2021,8,5.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,18,11.11,0.11109999999999999,8.0,-0.8660254037844384,-0.5000000000000004,rainy,2,5,202108,47,1
Staphylococcus aureus,2021,8,5.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",2,18,11.11,0.11109999999999999,8.0,-0.8660254037844384,-0.5000000000000004,rainy,2,5,202108,47,3
Staphylococcus aureus,2021,8,5.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,18,5.56,0.0556,8.0,-0.8660254037844384,-0.5000000000000004,rainy,2,5,202108,47,5
Staphylococcus aureus,2021,8,5.0,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,18,5.56,0.0556,8.0,-0.8660254037844384,-0.5000000000000004,rainy,2,5,202108,47,2
Staphylococcus aureus,2021,8,6.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,6,33.33,0.3333,8.0,-0.8660254037844384,-0.5000000000000004,rainy,2,6,202108,47,1
Staphylococcus aureus,2021,8,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,5,40.0,0.4,8.0,-0.8660254037844384,-0.5000000000000004,rainy,2,7,202108,47,1
Staphylococcus aureus,2021,8,7.0,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,5,20.0,0.2,8.0,-0.8660254037844384,-0.5000000000000004,rainy,2,7,202108,47,2
Staphylococcus aureus,2021,8,8.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,3,33.33,0.3333,8.0,-0.8660254037844384,-0.5000000000000004,rainy,2,8,202108,47,1
Staphylococcus aureus,2021,8,8.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,3,33.33,0.3333,8.0,-0.8660254037844384,-0.5000000000000004,rainy,2,8,202108,47,3
Staphylococcus aureus,2021,9,1.0,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,2,50.0,0.5,9.0,-1.0,-1.8369701987210297e-16,rainy,2,1,202109,48,2
Staphylococcus aureus,2021,9,11.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",2,9,22.22,0.22219999999999998,9.0,-1.0,-1.8369701987210297e-16,rainy,2,11,202109,48,5
Staphylococcus aureus,2021,9,11.0,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,9,11.11,0.11109999999999999,9.0,-1.0,-1.8369701987210297e-16,rainy,2,11,202109,48,2
Staphylococcus aureus,2021,9,11.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,9,11.11,0.11109999999999999,9.0,-1.0,-1.8369701987210297e-16,rainy,2,11,202109,48,1
Staphylococcus aureus,2021,9,13.0,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",2,7,28.57,0.2857,9.0,-1.0,-1.8369701987210297e-16,rainy,2,13,202109,48,2
Staphylococcus aureus,2021,9,13.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,7,14.29,0.1429,9.0,-1.0,-1.8369701987210297e-16,rainy,2,13,202109,48,5
Staphylococcus aureus,2021,9,13.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,7,14.29,0.1429,9.0,-1.0,-1.8369701987210297e-16,rainy,2,13,202109,48,4
Staphylococcus aureus,2021,9,3.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",5,6,83.33,0.8332999999999999,9.0,-1.0,-1.8369701987210297e-16,rainy,2,3,202109,48,1
Staphylococcus aureus,2021,9,3.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,6,16.67,0.16670000000000001,9.0,-1.0,-1.8369701987210297e-16,rainy,2,3,202109,48,3
Staphylococcus aureus,2021,9,5.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",7,18,38.89,0.3889,9.0,-1.0,-1.8369701987210297e-16,rainy,2,5,202109,48,4
Staphylococcus aureus,2021,9,5.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",2,18,11.11,0.11109999999999999,9.0,-1.0,-1.8369701987210297e-16,rainy,2,5,202109,48,3
Staphylococcus aureus,2021,9,5.0,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,18,5.56,0.0556,9.0,-1.0,-1.8369701987210297e-16,rainy,2,5,202109,48,2
Staphylococcus aureus,2021,9,5.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,18,5.56,0.0556,9.0,-1.0,-1.8369701987210297e-16,rainy,2,5,202109,48,1
Staphylococcus aureus,2021,9,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",3,6,50.0,0.5,9.0,-1.0,-1.8369701987210297e-16,rainy,2,7,202109,48,1
Staphylococcus aureus,2021,9,7.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",2,6,33.33,0.3333,9.0,-1.0,-1.8369701987210297e-16,rainy,2,7,202109,48,3
Staphylococcus aureus,2021,9,7.0,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,6,16.67,0.16670000000000001,9.0,-1.0,-1.8369701987210297e-16,rainy,2,7,202109,48,2
Staphylococcus aureus,2021,10,11.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,4,25.0,0.25,10.0,-0.8660254037844386,0.5,winter,3,11,202110,49,4
Staphylococcus aureus,2021,10,11.0,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,4,25.0,0.25,10.0,-0.8660254037844386,0.5,winter,3,11,202110,49,2
Staphylococcus aureus,2021,10,13.0,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,3,33.33,0.3333,10.0,-0.8660254037844386,0.5,winter,3,13,202110,49,2
Staphylococcus aureus,2021,10,13.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,3,33.33,0.3333,10.0,-0.8660254037844386,0.5,winter,3,13,202110,49,1
Staphylococcus aureus,2021,10,3.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",3,4,75.0,0.75,10.0,-0.8660254037844386,0.5,winter,3,3,202110,49,1
Staphylococcus aureus,2021,10,5.0,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",2,13,15.38,0.15380000000000002,10.0,-0.8660254037844386,0.5,winter,3,5,202110,49,2
Staphylococcus aureus,2021,10,5.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,13,7.69,0.07690000000000001,10.0,-0.8660254037844386,0.5,winter,3,5,202110,49,1
Staphylococcus aureus,2021,10,5.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,13,7.69,0.07690000000000001,10.0,-0.8660254037844386,0.5,winter,3,5,202110,49,3
Staphylococcus aureus,2021,10,7.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",2,9,22.22,0.22219999999999998,10.0,-0.8660254037844386,0.5,winter,3,7,202110,49,3
Staphylococcus aureus,2021,10,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,9,11.11,0.11109999999999999,10.0,-0.8660254037844386,0.5,winter,3,7,202110,49,1
Staphylococcus aureus,2021,11,11.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,8,12.5,0.125,11.0,-0.5000000000000004,0.8660254037844384,winter,3,11,202111,50,4
Staphylococcus aureus,2021,11,11.0,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,8,12.5,0.125,11.0,-0.5000000000000004,0.8660254037844384,winter,3,11,202111,50,2
Staphylococcus aureus,2021,11,13.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,7,14.29,0.1429,11.0,-0.5000000000000004,0.8660254037844384,winter,3,13,202111,50,5
Staphylococcus aureus,2021,11,13.0,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,7,14.29,0.1429,11.0,-0.5000000000000004,0.8660254037844384,winter,3,13,202111,50,2
Staphylococcus aureus,2021,11,13.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,7,14.29,0.1429,11.0,-0.5000000000000004,0.8660254037844384,winter,3,13,202111,50,3
Staphylococcus aureus,2021,11,3.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,2,50.0,0.5,11.0,-0.5000000000000004,0.8660254037844384,winter,3,3,202111,50,1
Staphylococcus aureus,2021,11,5.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",3,9,33.33,0.3333,11.0,-0.5000000000000004,0.8660254037844384,winter,3,5,202111,50,3
Staphylococcus aureus,2021,11,5.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,9,22.22,0.22219999999999998,11.0,-0.5000000000000004,0.8660254037844384,winter,3,5,202111,50,1
Staphylococcus aureus,2021,11,5.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,9,11.11,0.11109999999999999,11.0,-0.5000000000000004,0.8660254037844384,winter,3,5,202111,50,5
Staphylococcus aureus,2021,11,6.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,6,33.33,0.3333,11.0,-0.5000000000000004,0.8660254037844384,winter,3,6,202111,50,1
Staphylococcus aureus,2021,11,6.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,6,16.67,0.16670000000000001,11.0,-0.5000000000000004,0.8660254037844384,winter,3,6,202111,50,5
Staphylococcus aureus,2021,11,6.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,6,16.67,0.16670000000000001,11.0,-0.5000000000000004,0.8660254037844384,winter,3,6,202111,50,3
Staphylococcus aureus,2021,11,7.0,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,4,25.0,0.25,11.0,-0.5000000000000004,0.8660254037844384,winter,3,7,202111,50,2
Staphylococcus aureus,2021,12,12.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,3,33.33,0.3333,12.0,-2.4492935982947064e-16,1.0,winter,3,12,202112,51,3
Staphylococcus aureus,2021,12,13.0,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",2,6,33.33,0.3333,12.0,-2.4492935982947064e-16,1.0,winter,3,13,202112,51,2
Staphylococcus aureus,2021,12,13.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,6,16.67,0.16670000000000001,12.0,-2.4492935982947064e-16,1.0,winter,3,13,202112,51,5
Staphylococcus aureus,2021,12,3.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",4,7,57.14,0.5714,12.0,-2.4492935982947064e-16,1.0,winter,3,3,202112,51,1
Staphylococcus aureus,2021,12,5.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",3,13,23.08,0.23079999999999998,12.0,-2.4492935982947064e-16,1.0,winter,3,5,202112,51,4
Staphylococcus aureus,2021,12,5.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",3,13,23.08,0.23079999999999998,12.0,-2.4492935982947064e-16,1.0,winter,3,5,202112,51,1
Staphylococcus aureus,2021,12,5.0,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,13,7.69,0.07690000000000001,12.0,-2.4492935982947064e-16,1.0,winter,3,5,202112,51,2
Staphylococcus aureus,2021,12,5.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,13,7.69,0.07690000000000001,12.0,-2.4492935982947064e-16,1.0,winter,3,5,202112,51,3
Staphylococcus aureus,2021,12,6.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",3,8,37.5,0.375,12.0,-2.4492935982947064e-16,1.0,winter,3,6,202112,51,1
Staphylococcus aureus,2021,12,7.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",2,7,28.57,0.2857,12.0,-2.4492935982947064e-16,1.0,winter,3,7,202112,51,3
Staphylococcus aureus,2021,12,7.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,7,14.29,0.1429,12.0,-2.4492935982947064e-16,1.0,winter,3,7,202112,51,5
Staphylococcus aureus,2021,12,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,7,14.29,0.1429,12.0,-2.4492935982947064e-16,1.0,winter,3,7,202112,51,1
Staphylococcus aureus,2022,1,13.0,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,3,33.33,0.3333,1.0,0.49999999999999994,0.8660254037844387,winter,3,13,202201,52,2
Staphylococcus aureus,2022,1,3.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,2,100.0,0.9999,1.0,0.49999999999999994,0.8660254037844387,winter,3,3,202201,52,1
Staphylococcus aureus,2022,1,6.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,1,100.0,0.9999,1.0,0.49999999999999994,0.8660254037844387,winter,3,6,202201,52,1
Staphylococcus aureus,2022,1,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,1,100.0,0.9999,1.0,0.49999999999999994,0.8660254037844387,winter,3,7,202201,52,1
Staphylococcus aureus,2022,1,8.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",2,4,50.0,0.5,1.0,0.49999999999999994,0.8660254037844387,winter,3,8,202201,52,3
Staphylococcus aureus,2022,2,3.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,2,50.0,0.5,2.0,0.8660254037844386,0.5000000000000001,winter,3,3,202202,53,1
Staphylococcus aureus,2022,2,6.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,2,100.0,0.9999,2.0,0.8660254037844386,0.5000000000000001,winter,3,6,202202,53,1
Staphylococcus aureus,2022,2,8.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,1,100.0,0.9999,2.0,0.8660254037844386,0.5000000000000001,winter,3,8,202202,53,5
Staphylococcus aureus,2022,3,13.0,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,1,100.0,0.9999,3.0,1.0,6.123233995736766e-17,summer,1,13,202203,54,2
Staphylococcus aureus,2022,4,10.0,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,1,100.0,0.9999,4.0,0.8660254037844388,-0.4999999999999998,summer,1,10,202204,55,2
Staphylococcus aureus,2022,4,13.0,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",3,4,75.0,0.75,4.0,0.8660254037844388,-0.4999999999999998,summer,1,13,202204,55,2
Staphylococcus aureus,2022,4,13.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,4,25.0,0.25,4.0,0.8660254037844388,-0.4999999999999998,summer,1,13,202204,55,1
Staphylococcus aureus,2022,4,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,1,100.0,0.9999,4.0,0.8660254037844388,-0.4999999999999998,summer,1,7,202204,55,1
Staphylococcus aureus,2022,5,13.0,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",3,3,100.0,0.9999,5.0,0.49999999999999994,-0.8660254037844387,summer,1,13,202205,56,2
Staphylococcus aureus,2022,5,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,3,33.33,0.3333,5.0,0.49999999999999994,-0.8660254037844387,summer,1,7,202205,56,1
Staphylococcus aureus,2022,5,7.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,3,33.33,0.3333,5.0,0.49999999999999994,-0.8660254037844387,summer,1,7,202205,56,3
