"Pathogen","MDR_Pattern","region_id","Year","Predicted_Percent","pct_change","label_text"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",7,"2026 Prediction",41.0447512556479,12.0763312646503,"+12.08%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",7,"2027 Prediction",51.0638256838531,22.0954056928555,"+22.10%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",8,"2025 Prediction",28.2592469707598,0,"+0.00%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",8,"2026 Prediction",40.2742180871102,12.0149711163504,"+12.01%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",8,"2027 Prediction",50.5520977972404,22.2928508264805,"+22.29%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",9,"2025 Prediction",29.4801902008774,0,"+0.00%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",9,"2026 Prediction",41.5972290342994,12.117038833422,"+12.12%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",9,"2027 Prediction",51.4290940406645,21.9489038397871,"+21.95%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",10,"2025 Prediction",30.2613903087827,0,"+0.00%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",10,"2026 Prediction",42.4349038771287,12.173513568346,"+12.17%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",10,"2027 Prediction",51.9804385189571,21.7190482101744,"+21.72%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",11,"2025 Prediction",27.169297785905,0,"+0.00%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",11,"2026 Prediction",39.0783640604136,11.9090662745086,"+11.91%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",11,"2027 Prediction",49.7522741694325,22.5829763835275,"+22.58%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",12,"2025 Prediction",27.5246884474433,0,"+0.00%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",12,"2026 Prediction",39.4700985741774,11.9454101267341,"+11.95%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",12,"2027 Prediction",50.0151977059293,22.490509258486,"+22.49%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",13,"2025 Prediction",27.0299623735909,0,"+0.00%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",13,"2026 Prediction",38.9248513160145,11.8948889424235,"+11.89%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",13,"2027 Prediction",49.6493419211514,22.6193795475604,"+22.62%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",1,"2025 Prediction",15.8972678756084,0,"+0.00%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",1,"2026 Prediction",30.8522406303691,14.9549727547607,"+14.95%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",1,"2027 Prediction",39.6128439780285,23.7155761024202,"+23.72%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",2,"2025 Prediction",18.3191747077981,0,"+0.00%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",2,"2026 Prediction",32.888668818282,14.5694941104839,"+14.57%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",2,"2027 Prediction",40.9917410830413,22.6725663752432,"+22.67%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",3,"2025 Prediction",18.4975030961848,0,"+0.00%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",3,"2026 Prediction",33.0319904694804,14.5344873732957,"+14.53%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",3,"2027 Prediction",41.0876636858297,22.590160589645,"+22.59%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",4,"2025 Prediction",16.5305589740242,0,"+0.00%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",4,"2026 Prediction",31.3992228421624,14.8686638681382,"+14.87%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",4,"2027 Prediction",39.9857930489164,23.4552340748923,"+23.46%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",5,"2025 Prediction",16.2549000559854,0,"+0.00%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",5,"2026 Prediction",31.1627372646746,14.9078372086892,"+14.91%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",5,"2027 Prediction",39.8248394868335,23.569939430848,"+23.57%"
"Klebsiella pneumoniae","AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, Β-LACTAM COMBINATION AGENTS",6,"2025 Prediction",17.4138928977742,0,"+0.00%"
