"Pathogen","Resistant_Drug_Classes","N_Months","Actual_Mean_Pct","Predicted_Mean_Pct","MAE","WAPE","Overall_DIC","Overall_WAIC"
"Acinetobacter baumannii","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1502,65.945466045273,66.4170855942556,8.74951542658192,0.132678043712288,49157.49,49775.73
"Acinetobacter baumannii","AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1458,14.7405829903978,14.3402110226274,5.93636119342427,0.402722280203658,49157.49,49775.73
"Acinetobacter baumannii","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1366,6.76926061493411,6.27362920822186,3.41234045837622,0.504093526972212,49157.49,49775.73
"Acinetobacter baumannii","CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1376,6.12730377906977,5.72630315656989,2.9466055521406,0.480897578834904,49157.49,49775.73
"Acinetobacter baumannii","CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",743,1.82009421265141,1.57146877329923,0.995326676141101,0.546854481060716,49157.49,49775.73
