organism_full,year,month,ward_type,Resistant_Drug_Classes,pattern_count,total_rows_in_ward_month,percentage
Escherichia coli,2015,7,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",7,33,21.21
Escherichia coli,2015,7,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",5,33,15.15
Escherichia coli,2015,7,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",3,33,9.09
Escherichia coli,2015,7,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",2,33,6.06
Escherichia coli,2015,7,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",1,33,3.03
Escherichia coli,2015,8,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",7,21,33.33
Escherichia coli,2015,8,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",3,21,14.29
Escherichia coli,2015,8,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",2,21,9.52
Escherichia coli,2015,8,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",1,21,4.76
Escherichia coli,2015,9,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",3,19,15.79
Escherichia coli,2015,9,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",2,19,10.53
Escherichia coli,2015,9,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",2,19,10.53
Escherichia coli,2015,9,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",2,19,10.53
Escherichia coli,2015,9,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",1,19,5.26
Escherichia coli,2015,10,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",5,28,17.86
Escherichia coli,2015,10,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",3,28,10.71
Escherichia coli,2015,10,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",2,28,7.14
Escherichia coli,2015,10,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",2,28,7.14
Escherichia coli,2015,10,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",1,28,3.57
Escherichia coli,2015,11,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",4,26,15.38
Escherichia coli,2015,11,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",3,26,11.54
Escherichia coli,2015,11,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",3,26,11.54
Escherichia coli,2015,11,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",1,26,3.85
Escherichia coli,2015,12,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",4,26,15.38
Escherichia coli,2015,12,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",3,26,11.54
Escherichia coli,2015,12,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",1,26,3.85
Escherichia coli,2016,1,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",14,66,21.21
Escherichia coli,2016,1,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",6,66,9.09
Escherichia coli,2016,1,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",6,66,9.09
Escherichia coli,2016,1,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",4,66,6.06
Escherichia coli,2016,1,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",4,66,6.06
Escherichia coli,2016,2,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",6,39,15.38
Escherichia coli,2016,2,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",5,39,12.82
Escherichia coli,2016,2,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",4,39,10.26
Escherichia coli,2016,2,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",3,39,7.69
Escherichia coli,2016,2,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",2,39,5.13
Escherichia coli,2016,3,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",7,44,15.91
Escherichia coli,2016,3,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",5,44,11.36
Escherichia coli,2016,3,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",5,44,11.36
Escherichia coli,2016,3,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",4,44,9.09
Escherichia coli,2016,3,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",3,44,6.82
Escherichia coli,2016,4,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",10,46,21.74
Escherichia coli,2016,4,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",7,46,15.22
Escherichia coli,2016,4,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",6,46,13.04
Escherichia coli,2016,4,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",3,46,6.52
Escherichia coli,2016,4,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",1,46,2.17
Escherichia coli,2016,5,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",9,51,17.65
Escherichia coli,2016,5,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",5,51,9.8
Escherichia coli,2016,5,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",5,51,9.8
Escherichia coli,2016,5,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",3,51,5.88
Escherichia coli,2016,6,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",7,49,14.29
Escherichia coli,2016,6,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",6,49,12.24
Escherichia coli,2016,6,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",5,49,10.2
Escherichia coli,2016,6,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",4,49,8.16
Escherichia coli,2016,6,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",3,49,6.12
Escherichia coli,2016,7,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",11,56,19.64
Escherichia coli,2016,7,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",11,56,19.64
Escherichia coli,2016,7,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",5,56,8.93
Escherichia coli,2016,7,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",4,56,7.14
Escherichia coli,2016,7,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",3,56,5.36
Escherichia coli,2016,8,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",9,47,19.15
Escherichia coli,2016,8,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",7,47,14.89
Escherichia coli,2016,8,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",7,47,14.89
Escherichia coli,2016,8,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",2,47,4.26
Escherichia coli,2016,8,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",1,47,2.13
Escherichia coli,2016,9,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",10,51,19.61
Escherichia coli,2016,9,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",7,51,13.73
Escherichia coli,2016,9,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",6,51,11.76
Escherichia coli,2016,9,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",5,51,9.8
Escherichia coli,2016,9,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",2,51,3.92
Escherichia coli,2016,10,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",8,64,12.5
Escherichia coli,2016,10,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",8,64,12.5
Escherichia coli,2016,10,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",4,64,6.25
Escherichia coli,2016,10,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",3,64,4.69
Escherichia coli,2016,10,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",2,64,3.12
Escherichia coli,2016,11,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",7,63,11.11
Escherichia coli,2016,11,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",7,63,11.11
Escherichia coli,2016,11,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",6,63,9.52
Escherichia coli,2016,11,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",5,63,7.94
Escherichia coli,2016,11,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",3,63,4.76
Escherichia coli,2016,12,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",8,60,13.33
Escherichia coli,2016,12,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",6,60,10.0
Escherichia coli,2016,12,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",6,60,10.0
Escherichia coli,2016,12,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",6,60,10.0
Escherichia coli,2016,12,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",5,60,8.33
Escherichia coli,2017,1,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",10,68,14.71
Escherichia coli,2017,1,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",6,68,8.82
Escherichia coli,2017,1,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",6,68,8.82
Escherichia coli,2017,1,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",5,68,7.35
Escherichia coli,2017,1,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",1,68,1.47
Escherichia coli,2017,2,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",13,91,14.29
Escherichia coli,2017,2,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",10,91,10.99
Escherichia coli,2017,2,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",9,91,9.89
Escherichia coli,2017,2,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",5,91,5.49
Escherichia coli,2017,2,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",2,91,2.2
Escherichia coli,2017,3,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",12,67,17.91
Escherichia coli,2017,3,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",10,67,14.93
Escherichia coli,2017,3,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",5,67,7.46
Escherichia coli,2017,3,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",4,67,5.97
Escherichia coli,2017,3,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",3,67,4.48
Escherichia coli,2017,4,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",9,76,11.84
Escherichia coli,2017,4,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",7,76,9.21
Escherichia coli,2017,4,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",6,76,7.89
Escherichia coli,2017,4,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",5,76,6.58
Escherichia coli,2017,4,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",3,76,3.95
Escherichia coli,2017,5,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",10,82,12.2
Escherichia coli,2017,5,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",9,82,10.98
Escherichia coli,2017,5,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",7,82,8.54
Escherichia coli,2017,5,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",6,82,7.32
Escherichia coli,2017,5,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",5,82,6.1
Escherichia coli,2017,6,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",10,71,14.08
Escherichia coli,2017,6,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",9,71,12.68
Escherichia coli,2017,6,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",5,71,7.04
Escherichia coli,2017,6,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",4,71,5.63
Escherichia coli,2017,6,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",1,71,1.41
Escherichia coli,2017,7,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",9,87,10.34
Escherichia coli,2017,7,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",9,87,10.34
Escherichia coli,2017,7,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",6,87,6.9
Escherichia coli,2017,7,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",5,87,5.75
Escherichia coli,2017,7,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",3,87,3.45
Escherichia coli,2017,8,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",12,78,15.38
Escherichia coli,2017,8,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",11,78,14.1
Escherichia coli,2017,8,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",7,78,8.97
Escherichia coli,2017,8,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",6,78,7.69
Escherichia coli,2017,8,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",4,78,5.13
Escherichia coli,2017,9,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",13,74,17.57
Escherichia coli,2017,9,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",12,74,16.22
Escherichia coli,2017,9,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",11,74,14.86
Escherichia coli,2017,9,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",7,74,9.46
Escherichia coli,2017,9,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",5,74,6.76
Escherichia coli,2017,10,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",10,68,14.71
Escherichia coli,2017,10,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",8,68,11.76
Escherichia coli,2017,10,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",6,68,8.82
Escherichia coli,2017,10,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",5,68,7.35
Escherichia coli,2017,10,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",4,68,5.88
Escherichia coli,2017,11,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",9,73,12.33
Escherichia coli,2017,11,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",7,73,9.59
Escherichia coli,2017,11,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",7,73,9.59
Escherichia coli,2017,11,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",4,73,5.48
Escherichia coli,2017,11,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",2,73,2.74
Escherichia coli,2017,12,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",10,70,14.29
Escherichia coli,2017,12,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",7,70,10.0
Escherichia coli,2017,12,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",5,70,7.14
Escherichia coli,2017,12,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",5,70,7.14
Escherichia coli,2017,12,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",3,70,4.29
Escherichia coli,2018,1,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",14,84,16.67
Escherichia coli,2018,1,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",11,84,13.1
Escherichia coli,2018,1,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",8,84,9.52
Escherichia coli,2018,1,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",7,84,8.33
Escherichia coli,2018,1,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",5,84,5.95
Escherichia coli,2018,2,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",11,76,14.47
Escherichia coli,2018,2,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",10,76,13.16
Escherichia coli,2018,2,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",9,76,11.84
Escherichia coli,2018,2,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",5,76,6.58
Escherichia coli,2018,2,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",2,76,2.63
Escherichia coli,2018,3,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",13,79,16.46
Escherichia coli,2018,3,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",11,79,13.92
Escherichia coli,2018,3,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",6,79,7.59
Escherichia coli,2018,3,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",5,79,6.33
Escherichia coli,2018,3,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",4,79,5.06
Escherichia coli,2018,4,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",10,90,11.11
Escherichia coli,2018,4,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",8,90,8.89
Escherichia coli,2018,4,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",7,90,7.78
Escherichia coli,2018,4,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",6,90,6.67
Escherichia coli,2018,4,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",5,90,5.56
Escherichia coli,2018,5,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",12,81,14.81
Escherichia coli,2018,5,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",9,81,11.11
Escherichia coli,2018,5,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",7,81,8.64
Escherichia coli,2018,5,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",4,81,4.94
Escherichia coli,2018,5,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",4,81,4.94
Escherichia coli,2018,6,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",11,97,11.34
Escherichia coli,2018,6,icu,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",10,97,10.31
Escherichia coli,2018,6,icu,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",7,97,7.22
Escherichia coli,2018,6,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",6,97,6.19
Escherichia coli,2018,6,icu,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",6,97,6.19
Escherichia coli,2018,7,icu,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",10,87,11.49
