organism_full,year,month,spec_type,Resistant_Drug_Classes,pattern_count,total_rows_in_spec_month,percentage
Escherichia coli,2015,4,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",11,109,10.09
Escherichia coli,2015,4,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",9,109,8.26
Escherichia coli,2015,4,bl,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",9,109,8.26
Escherichia coli,2015,4,bl,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",5,109,4.59
Escherichia coli,2015,5,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",17,124,13.71
Escherichia coli,2015,5,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",13,124,10.48
Escherichia coli,2015,5,bl,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",8,124,6.45
Escherichia coli,2015,5,bl,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",5,124,4.03
Escherichia coli,2015,5,bl,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",5,124,4.03
Escherichia coli,2015,6,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",22,121,18.18
Escherichia coli,2015,6,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",16,121,13.22
Escherichia coli,2015,6,bl,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",13,121,10.74
Escherichia coli,2015,6,bl,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",6,121,4.96
Escherichia coli,2015,6,bl,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",4,121,3.31
Escherichia coli,2015,7,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",18,142,12.68
Escherichia coli,2015,7,bl,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",16,142,11.27
Escherichia coli,2015,7,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",14,142,9.86
Escherichia coli,2015,7,bl,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",11,142,7.75
Escherichia coli,2015,7,bl,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",5,142,3.52
Escherichia coli,2015,8,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",17,125,13.6
Escherichia coli,2015,8,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",14,125,11.2
Escherichia coli,2015,8,bl,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",9,125,7.2
Escherichia coli,2015,8,bl,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",8,125,6.4
Escherichia coli,2015,8,bl,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",6,125,4.8
Escherichia coli,2015,9,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",20,136,14.71
Escherichia coli,2015,9,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",16,136,11.76
Escherichia coli,2015,9,bl,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",13,136,9.56
Escherichia coli,2015,9,bl,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",12,136,8.82
Escherichia coli,2015,9,bl,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",6,136,4.41
Escherichia coli,2015,10,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",12,123,9.76
Escherichia coli,2015,10,bl,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",12,123,9.76
Escherichia coli,2015,10,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",11,123,8.94
Escherichia coli,2015,10,bl,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",11,123,8.94
Escherichia coli,2015,10,bl,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",8,123,6.5
Escherichia coli,2015,11,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",19,116,16.38
Escherichia coli,2015,11,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",9,116,7.76
Escherichia coli,2015,11,bl,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",8,116,6.9
Escherichia coli,2015,11,bl,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",7,116,6.03
Escherichia coli,2015,12,bl,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",16,122,13.11
Escherichia coli,2015,12,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",13,122,10.66
Escherichia coli,2015,12,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",12,122,9.84
Escherichia coli,2015,12,bl,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",11,122,9.02
Escherichia coli,2015,12,bl,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",2,122,1.64
Escherichia coli,2016,1,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",22,178,12.36
Escherichia coli,2016,1,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",21,178,11.8
Escherichia coli,2016,1,bl,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",18,178,10.11
Escherichia coli,2016,1,bl,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",12,178,6.74
Escherichia coli,2016,1,bl,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",11,178,6.18
Escherichia coli,2016,2,bl,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",23,139,16.55
Escherichia coli,2016,2,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",19,139,13.67
Escherichia coli,2016,2,bl,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",11,139,7.91
Escherichia coli,2016,2,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",10,139,7.19
Escherichia coli,2016,2,bl,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",6,139,4.32
Escherichia coli,2016,3,bl,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",25,210,11.9
Escherichia coli,2016,3,bl,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",24,210,11.43
Escherichia coli,2016,3,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",20,210,9.52
Escherichia coli,2016,3,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",18,210,8.57
Escherichia coli,2016,3,bl,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",10,210,4.76
Escherichia coli,2016,4,bl,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",26,189,13.76
Escherichia coli,2016,4,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",21,189,11.11
Escherichia coli,2016,4,bl,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",20,189,10.58
Escherichia coli,2016,4,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",17,189,8.99
Escherichia coli,2016,4,bl,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",7,189,3.7
Escherichia coli,2016,5,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",21,169,12.43
Escherichia coli,2016,5,bl,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",20,169,11.83
Escherichia coli,2016,5,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",18,169,10.65
Escherichia coli,2016,5,bl,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",15,169,8.88
Escherichia coli,2016,5,bl,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",10,169,5.92
Escherichia coli,2016,6,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",23,157,14.65
Escherichia coli,2016,6,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",20,157,12.74
Escherichia coli,2016,6,bl,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",15,157,9.55
Escherichia coli,2016,6,bl,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",11,157,7.01
Escherichia coli,2016,6,bl,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",4,157,2.55
Escherichia coli,2016,7,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",24,162,14.81
Escherichia coli,2016,7,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",21,162,12.96
Escherichia coli,2016,7,bl,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",20,162,12.35
Escherichia coli,2016,7,bl,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",16,162,9.88
Escherichia coli,2016,7,bl,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",7,162,4.32
Escherichia coli,2016,8,bl,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",19,165,11.52
Escherichia coli,2016,8,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",15,165,9.09
Escherichia coli,2016,8,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",15,165,9.09
Escherichia coli,2016,8,bl,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",15,165,9.09
Escherichia coli,2016,8,bl,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",11,165,6.67
Escherichia coli,2016,9,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",28,197,14.21
Escherichia coli,2016,9,bl,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",22,197,11.17
Escherichia coli,2016,9,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",21,197,10.66
Escherichia coli,2016,9,bl,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",20,197,10.15
Escherichia coli,2016,9,bl,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",9,197,4.57
Escherichia coli,2016,10,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",24,165,14.55
Escherichia coli,2016,10,bl,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",18,165,10.91
Escherichia coli,2016,10,bl,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",15,165,9.09
Escherichia coli,2016,10,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",12,165,7.27
Escherichia coli,2016,10,bl,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",10,165,6.06
Escherichia coli,2016,11,bl,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",19,164,11.59
Escherichia coli,2016,11,bl,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",18,164,10.98
Escherichia coli,2016,11,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",17,164,10.37
Escherichia coli,2016,11,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",15,164,9.15
Escherichia coli,2016,11,bl,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",11,164,6.71
Escherichia coli,2016,12,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",29,190,15.26
Escherichia coli,2016,12,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",20,190,10.53
Escherichia coli,2016,12,bl,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",19,190,10.0
Escherichia coli,2016,12,bl,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",17,190,8.95
Escherichia coli,2016,12,bl,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",9,190,4.74
Escherichia coli,2017,1,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",46,336,13.69
Escherichia coli,2017,1,bl,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",45,336,13.39
Escherichia coli,2017,1,bl,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",31,336,9.23
Escherichia coli,2017,1,bl,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",21,336,6.25
Escherichia coli,2017,1,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",18,336,5.36
Escherichia coli,2017,2,bl,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",35,288,12.15
Escherichia coli,2017,2,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",28,288,9.72
Escherichia coli,2017,2,bl,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",27,288,9.38
Escherichia coli,2017,2,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",20,288,6.94
Escherichia coli,2017,2,bl,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",19,288,6.6
Escherichia coli,2017,3,bl,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",43,363,11.85
Escherichia coli,2017,3,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",42,363,11.57
Escherichia coli,2017,3,bl,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",31,363,8.54
Escherichia coli,2017,3,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",28,363,7.71
Escherichia coli,2017,3,bl,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",15,363,4.13
Escherichia coli,2017,4,bl,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",35,284,12.32
Escherichia coli,2017,4,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",27,284,9.51
Escherichia coli,2017,4,bl,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",26,284,9.15
Escherichia coli,2017,4,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",16,284,5.63
Escherichia coli,2017,4,bl,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",16,284,5.63
Escherichia coli,2017,5,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",38,282,13.48
Escherichia coli,2017,5,bl,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",33,282,11.7
Escherichia coli,2017,5,bl,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",28,282,9.93
Escherichia coli,2017,5,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",20,282,7.09
Escherichia coli,2017,5,bl,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",16,282,5.67
Escherichia coli,2017,6,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",44,290,15.17
Escherichia coli,2017,6,bl,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",36,290,12.41
Escherichia coli,2017,6,bl,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",31,290,10.69
Escherichia coli,2017,6,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",18,290,6.21
Escherichia coli,2017,6,bl,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",12,290,4.14
Escherichia coli,2017,7,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",35,286,12.24
Escherichia coli,2017,7,bl,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",33,286,11.54
Escherichia coli,2017,7,bl,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",23,286,8.04
Escherichia coli,2017,7,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",22,286,7.69
Escherichia coli,2017,7,bl,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",12,286,4.2
Escherichia coli,2017,8,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",40,288,13.89
Escherichia coli,2017,8,bl,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",28,288,9.72
Escherichia coli,2017,8,bl,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",25,288,8.68
Escherichia coli,2017,8,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",22,288,7.64
Escherichia coli,2017,8,bl,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",18,288,6.25
Escherichia coli,2017,9,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",36,305,11.8
Escherichia coli,2017,9,bl,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",32,305,10.49
Escherichia coli,2017,9,bl,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",31,305,10.16
Escherichia coli,2017,9,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",20,305,6.56
Escherichia coli,2017,9,bl,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",15,305,4.92
Escherichia coli,2017,10,bl,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",35,299,11.71
Escherichia coli,2017,10,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",29,299,9.7
Escherichia coli,2017,10,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",22,299,7.36
Escherichia coli,2017,10,bl,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",21,299,7.02
Escherichia coli,2017,10,bl,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",20,299,6.69
Escherichia coli,2017,11,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",31,272,11.4
Escherichia coli,2017,11,bl,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",28,272,10.29
Escherichia coli,2017,11,bl,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",23,272,8.46
Escherichia coli,2017,11,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",16,272,5.88
Escherichia coli,2017,11,bl,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",12,272,4.41
Escherichia coli,2017,12,bl,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",37,264,14.02
Escherichia coli,2017,12,bl,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",27,264,10.23
