organism_full,year,month,spec_type,Resistant_Drug_Classes,pattern_count,total_rows_in_spec_month,percentage
Escherichia coli,2015,12,uc,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",6,93,6.45
Escherichia coli,2016,1,uc,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",36,240,15.0
Escherichia coli,2016,1,uc,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",32,240,13.33
Escherichia coli,2016,1,uc,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",19,240,7.92
Escherichia coli,2016,1,uc,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",18,240,7.5
Escherichia coli,2016,1,uc,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",12,240,5.0
Escherichia coli,2016,2,uc,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",33,209,15.79
Escherichia coli,2016,2,uc,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",22,209,10.53
Escherichia coli,2016,2,uc,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",22,209,10.53
Escherichia coli,2016,2,uc,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",19,209,9.09
Escherichia coli,2016,2,uc,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",9,209,4.31
Escherichia coli,2016,3,uc,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",30,189,15.87
Escherichia coli,2016,3,uc,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",21,189,11.11
Escherichia coli,2016,3,uc,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",18,189,9.52
Escherichia coli,2016,3,uc,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",17,189,8.99
Escherichia coli,2016,3,uc,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",6,189,3.17
Escherichia coli,2016,4,uc,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",27,191,14.14
Escherichia coli,2016,4,uc,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",25,191,13.09
Escherichia coli,2016,4,uc,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",19,191,9.95
Escherichia coli,2016,4,uc,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",17,191,8.9
Escherichia coli,2016,4,uc,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",9,191,4.71
Escherichia coli,2016,5,uc,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",24,172,13.95
Escherichia coli,2016,5,uc,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",22,172,12.79
Escherichia coli,2016,5,uc,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",21,172,12.21
Escherichia coli,2016,5,uc,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",18,172,10.47
Escherichia coli,2016,5,uc,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",10,172,5.81
