organism_full,year,month,region,Resistant_Drug_Classes,pattern_count,total_rows_in_region_month,percentage
Staphylococcus aureus,2020,1,7.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",2,7,28.57
Staphylococcus aureus,2020,1,7.0,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,7,14.29
Staphylococcus aureus,2020,1,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,7,14.29
Staphylococcus aureus,2020,2,7.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",3,10,30.0
Staphylococcus aureus,2020,2,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,10,10.0
Staphylococcus aureus,2020,3,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,10,20.0
Staphylococcus aureus,2020,3,7.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,10,10.0
Staphylococcus aureus,2020,3,7.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,10,10.0
Staphylococcus aureus,2020,3,7.0,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,10,10.0
Staphylococcus aureus,2020,4,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,4,50.0
Staphylococcus aureus,2020,4,7.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,4,25.0
Staphylococcus aureus,2020,5,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,9,22.22
Staphylococcus aureus,2020,5,7.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,9,11.11
Staphylococcus aureus,2020,5,7.0,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,9,11.11
Staphylococcus aureus,2020,5,7.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,9,11.11
Staphylococcus aureus,2020,6,7.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",2,9,22.22
Staphylococcus aureus,2020,6,7.0,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,9,11.11
Staphylococcus aureus,2020,6,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,9,11.11
Staphylococcus aureus,2020,8,7.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,3,33.33
Staphylococcus aureus,2020,8,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,3,33.33
Staphylococcus aureus,2020,8,7.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,3,33.33
Staphylococcus aureus,2020,9,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,5,20.0
Staphylococcus aureus,2020,11,7.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",2,4,50.0
Staphylococcus aureus,2020,11,7.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,4,25.0
Staphylococcus aureus,2020,11,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,4,25.0
Staphylococcus aureus,2021,1,7.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",4,6,66.67
Staphylococcus aureus,2021,2,7.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",3,12,25.0
Staphylococcus aureus,2021,2,7.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",2,12,16.67
Staphylococcus aureus,2021,2,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,12,16.67
Staphylococcus aureus,2021,3,7.0,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",3,9,33.33
Staphylococcus aureus,2021,3,7.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,9,11.11
Staphylococcus aureus,2021,3,7.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,9,11.11
Staphylococcus aureus,2021,4,7.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",2,9,22.22
Staphylococcus aureus,2021,4,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,9,22.22
Staphylococcus aureus,2021,4,7.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,9,11.11
Staphylococcus aureus,2021,4,7.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,9,11.11
Staphylococcus aureus,2021,5,7.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",3,9,33.33
Staphylococcus aureus,2021,5,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,9,22.22
Staphylococcus aureus,2021,5,7.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,9,11.11
Staphylococcus aureus,2021,6,7.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",2,13,15.38
Staphylococcus aureus,2021,6,7.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,13,15.38
Staphylococcus aureus,2021,6,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,13,15.38
Staphylococcus aureus,2021,6,7.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",2,13,15.38
Staphylococcus aureus,2021,7,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",3,8,37.5
Staphylococcus aureus,2021,7,7.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,8,12.5
Staphylococcus aureus,2021,8,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,5,40.0
Staphylococcus aureus,2021,8,7.0,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,5,20.0
Staphylococcus aureus,2021,9,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",3,6,50.0
Staphylococcus aureus,2021,9,7.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",2,6,33.33
Staphylococcus aureus,2021,9,7.0,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,6,16.67
Staphylococcus aureus,2021,10,7.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",2,9,22.22
Staphylococcus aureus,2021,10,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,9,11.11
Staphylococcus aureus,2021,11,7.0,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,4,25.0
Staphylococcus aureus,2021,12,7.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",2,7,28.57
Staphylococcus aureus,2021,12,7.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,7,14.29
Staphylococcus aureus,2021,12,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,7,14.29
Staphylococcus aureus,2022,1,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,1,100.0
Staphylococcus aureus,2022,4,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,1,100.0
Staphylococcus aureus,2022,5,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,3,33.33
Staphylococcus aureus,2022,5,7.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,3,33.33
Staphylococcus aureus,2022,8,7.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,2,50.0
Staphylococcus aureus,2022,9,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,1,100.0
Staphylococcus aureus,2022,11,7.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",2,3,66.67
Staphylococcus aureus,2022,11,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,3,33.33
Staphylococcus aureus,2023,3,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,1,100.0
Staphylococcus aureus,2023,5,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,1,100.0
Staphylococcus aureus,2023,6,7.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,2,50.0
Staphylococcus aureus,2023,6,7.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,2,50.0
Staphylococcus aureus,2023,9,7.0,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,1,100.0
Staphylococcus aureus,2023,10,7.0,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",2,3,66.67
Staphylococcus aureus,2023,10,7.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,3,33.33
Staphylococcus aureus,2024,1,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,4,25.0
Staphylococcus aureus,2024,1,7.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,4,25.0
Staphylococcus aureus,2024,2,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",3,8,37.5
Staphylococcus aureus,2024,2,7.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",2,8,25.0
Staphylococcus aureus,2024,2,7.0,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,8,12.5
Staphylococcus aureus,2024,3,7.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",2,5,40.0
Staphylococcus aureus,2024,3,7.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,5,20.0
Staphylococcus aureus,2024,4,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",4,15,26.67
Staphylococcus aureus,2024,4,7.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,15,13.33
Staphylococcus aureus,2024,4,7.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,15,6.67
Staphylococcus aureus,2024,5,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",6,15,40.0
Staphylococcus aureus,2024,5,7.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",5,15,33.33
Staphylococcus aureus,2024,5,7.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,15,6.67
Staphylococcus aureus,2024,6,7.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",4,13,30.77
Staphylococcus aureus,2024,6,7.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",2,13,15.38
Staphylococcus aureus,2024,6,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,13,7.69
Staphylococcus aureus,2024,7,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",3,11,27.27
Staphylococcus aureus,2024,7,7.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,11,18.18
Staphylococcus aureus,2024,7,7.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,11,9.09
Staphylococcus aureus,2024,8,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",6,11,54.55
Staphylococcus aureus,2024,8,7.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,11,9.09
Staphylococcus aureus,2024,8,7.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,11,9.09
Staphylococcus aureus,2024,9,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",3,10,30.0
Staphylococcus aureus,2024,9,7.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",2,10,20.0
Staphylococcus aureus,2024,9,7.0,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,10,10.0
Staphylococcus aureus,2024,9,7.0,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,10,10.0
Staphylococcus aureus,2024,10,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",9,17,52.94
Staphylococcus aureus,2024,10,7.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",3,17,17.65
Staphylococcus aureus,2024,11,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",10,12,83.33
Staphylococcus aureus,2024,11,7.0,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,12,8.33
Staphylococcus aureus,2024,12,7.0,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",7,10,70.0
