region,organism,year,date,n_tested,n_resistant,drug,percent_R
1,Acinetobacter baumannii,2015,2015/01,9,6,Imipenem,66.67
1,Acinetobacter baumannii,2015,2015/02,4,3,Imipenem,75.0
1,Acinetobacter baumannii,2015,2015/03,10,5,Imipenem,50.0
1,Acinetobacter baumannii,2015,2015/04,13,7,Imipenem,53.85
1,Acinetobacter baumannii,2015,2015/05,15,7,Imipenem,46.67
1,Acinetobacter baumannii,2015,2015/06,13,4,Imipenem,30.77
1,Acinetobacter baumannii,2015,2015/07,18,14,Imipenem,77.78
1,Acinetobacter baumannii,2015,2015/08,12,9,Imipenem,75.0
1,Acinetobacter baumannii,2015,2015/09,17,12,Imipenem,70.59
1,Acinetobacter baumannii,2015,2015/10,13,12,Imipenem,92.31
1,Acinetobacter baumannii,2015,2015/11,19,16,Imipenem,84.21
1,Acinetobacter baumannii,2015,2015/12,21,16,Imipenem,76.19
1,Acinetobacter baumannii,2016,2016/01,17,12,Imipenem,70.59
1,Acinetobacter baumannii,2016,2016/02,17,13,Imipenem,76.47
1,Acinetobacter baumannii,2016,2016/03,26,21,Imipenem,80.77
1,Acinetobacter baumannii,2016,2016/04,22,14,Imipenem,63.64
1,Acinetobacter baumannii,2016,2016/05,16,11,Imipenem,68.75
1,Acinetobacter baumannii,2016,2016/06,24,18,Imipenem,75.0
1,Acinetobacter baumannii,2016,2016/07,17,11,Imipenem,64.71
1,Acinetobacter baumannii,2016,2016/08,20,8,Imipenem,40.0
1,Acinetobacter baumannii,2016,2016/09,18,12,Imipenem,66.67
1,Acinetobacter baumannii,2016,2016/10,21,16,Imipenem,76.19
1,Acinetobacter baumannii,2016,2016/11,19,17,Imipenem,89.47
1,Acinetobacter baumannii,2016,2016/12,29,22,Imipenem,75.86
1,Acinetobacter baumannii,2017,2017/01,243,191,Imipenem,78.6
1,Acinetobacter baumannii,2017,2017/02,165,136,Imipenem,82.42
1,Acinetobacter baumannii,2017,2017/03,148,112,Imipenem,75.68
1,Acinetobacter baumannii,2017,2017/04,170,122,Imipenem,71.76
1,Acinetobacter baumannii,2017,2017/05,97,62,Imipenem,63.92
1,Acinetobacter baumannii,2017,2017/06,163,105,Imipenem,64.42
1,Acinetobacter baumannii,2017,2017/07,137,93,Imipenem,67.88
1,Acinetobacter baumannii,2017,2017/08,132,90,Imipenem,68.18
1,Acinetobacter baumannii,2017,2017/09,147,101,Imipenem,68.71
1,Acinetobacter baumannii,2017,2017/10,210,165,Imipenem,78.57
1,Acinetobacter baumannii,2017,2017/11,152,124,Imipenem,81.58
1,Acinetobacter baumannii,2017,2017/12,200,149,Imipenem,74.5
1,Acinetobacter baumannii,2018,2018/01,231,188,Imipenem,81.39
1,Acinetobacter baumannii,2018,2018/02,230,169,Imipenem,73.48
1,Acinetobacter baumannii,2018,2018/03,126,86,Imipenem,68.25
1,Acinetobacter baumannii,2018,2018/04,218,158,Imipenem,72.48
1,Acinetobacter baumannii,2018,2018/05,253,169,Imipenem,66.8
1,Acinetobacter baumannii,2018,2018/06,257,176,Imipenem,68.48
1,Acinetobacter baumannii,2018,2018/07,185,125,Imipenem,67.57
1,Acinetobacter baumannii,2018,2018/08,232,164,Imipenem,70.69
1,Acinetobacter baumannii,2018,2018/09,200,125,Imipenem,62.5
1,Acinetobacter baumannii,2018,2018/10,265,186,Imipenem,70.19
1,Acinetobacter baumannii,2018,2018/11,355,283,Imipenem,79.72
1,Acinetobacter baumannii,2018,2018/12,297,247,Imipenem,83.16
1,Acinetobacter baumannii,2019,2019/01,259,214,Imipenem,82.63
1,Acinetobacter baumannii,2019,2019/02,192,147,Imipenem,76.56
1,Acinetobacter baumannii,2019,2019/03,191,148,Imipenem,77.49
1,Acinetobacter baumannii,2019,2019/04,240,187,Imipenem,77.92
1,Acinetobacter baumannii,2019,2019/05,267,181,Imipenem,67.79
1,Acinetobacter baumannii,2019,2019/06,299,211,Imipenem,70.57
1,Acinetobacter baumannii,2019,2019/07,249,186,Imipenem,74.7
1,Acinetobacter baumannii,2019,2019/08,267,182,Imipenem,68.16
1,Acinetobacter baumannii,2019,2019/09,228,160,Imipenem,70.18
1,Acinetobacter baumannii,2019,2019/10,250,173,Imipenem,69.2
1,Acinetobacter baumannii,2019,2019/11,295,224,Imipenem,75.93
1,Acinetobacter baumannii,2019,2019/12,273,230,Imipenem,84.25
1,Acinetobacter baumannii,2020,2020/01,403,313,Imipenem,77.67
1,Acinetobacter baumannii,2020,2020/02,262,195,Imipenem,74.43
1,Acinetobacter baumannii,2020,2020/03,286,206,Imipenem,72.03
1,Acinetobacter baumannii,2020,2020/04,256,193,Imipenem,75.39
1,Acinetobacter baumannii,2020,2020/05,274,212,Imipenem,77.37
1,Acinetobacter baumannii,2020,2020/06,299,207,Imipenem,69.23
1,Acinetobacter baumannii,2020,2020/07,162,99,Imipenem,61.11
1,Acinetobacter baumannii,2020,2020/08,266,171,Imipenem,64.29
1,Acinetobacter baumannii,2020,2020/09,237,165,Imipenem,69.62
1,Acinetobacter baumannii,2020,2020/10,186,134,Imipenem,72.04
1,Acinetobacter baumannii,2020,2020/11,216,167,Imipenem,77.31
1,Acinetobacter baumannii,2020,2020/12,182,142,Imipenem,78.02
1,Acinetobacter baumannii,2021,2021/01,234,193,Imipenem,82.48
1,Acinetobacter baumannii,2021,2021/02,189,151,Imipenem,79.89
1,Acinetobacter baumannii,2021,2021/03,265,211,Imipenem,79.62
1,Acinetobacter baumannii,2021,2021/04,220,161,Imipenem,73.18
1,Acinetobacter baumannii,2021,2021/05,211,146,Imipenem,69.19
1,Acinetobacter baumannii,2021,2021/06,201,138,Imipenem,68.66
1,Acinetobacter baumannii,2021,2021/07,269,192,Imipenem,71.38
1,Acinetobacter baumannii,2021,2021/08,249,183,Imipenem,73.49
1,Acinetobacter baumannii,2021,2021/09,301,213,Imipenem,70.76
1,Acinetobacter baumannii,2021,2021/10,290,208,Imipenem,71.72
1,Acinetobacter baumannii,2021,2021/11,274,193,Imipenem,70.44
1,Acinetobacter baumannii,2021,2021/12,227,178,Imipenem,78.41
1,Acinetobacter baumannii,2022,2022/01,295,253,Imipenem,85.76
1,Acinetobacter baumannii,2022,2022/02,256,210,Imipenem,82.03
1,Acinetobacter baumannii,2022,2022/03,361,306,Imipenem,84.76
1,Acinetobacter baumannii,2022,2022/04,350,277,Imipenem,79.14
1,Acinetobacter baumannii,2022,2022/05,346,255,Imipenem,73.7
1,Acinetobacter baumannii,2022,2022/06,242,175,Imipenem,72.31
1,Acinetobacter baumannii,2022,2022/07,115,88,Imipenem,76.52
1,Acinetobacter baumannii,2022,2022/08,104,74,Imipenem,71.15
1,Acinetobacter baumannii,2022,2022/09,127,88,Imipenem,69.29
1,Acinetobacter baumannii,2022,2022/10,118,88,Imipenem,74.58
1,Acinetobacter baumannii,2022,2022/11,101,82,Imipenem,81.19
1,Acinetobacter baumannii,2022,2022/12,110,100,Imipenem,90.91
1,Acinetobacter baumannii,2023,2023/01,254,212,Imipenem,83.46
1,Acinetobacter baumannii,2023,2023/02,256,211,Imipenem,82.42
1,Acinetobacter baumannii,2023,2023/03,263,212,Imipenem,80.61
1,Acinetobacter baumannii,2023,2023/04,327,251,Imipenem,76.76
1,Acinetobacter baumannii,2023,2023/05,340,264,Imipenem,77.65
1,Acinetobacter baumannii,2023,2023/06,303,229,Imipenem,75.58
1,Acinetobacter baumannii,2023,2023/07,308,249,Imipenem,80.84
1,Acinetobacter baumannii,2023,2023/08,319,240,Imipenem,75.24
1,Acinetobacter baumannii,2023,2023/09,280,211,Imipenem,75.36
1,Acinetobacter baumannii,2023,2023/10,341,267,Imipenem,78.3
1,Acinetobacter baumannii,2023,2023/11,272,231,Imipenem,84.93
1,Acinetobacter baumannii,2023,2023/12,272,228,Imipenem,83.82
1,Acinetobacter baumannii,2024,2024/01,164,121,Imipenem,73.78
1,Acinetobacter baumannii,2024,2024/02,140,112,Imipenem,80.0
1,Acinetobacter baumannii,2024,2024/03,149,109,Imipenem,73.15
1,Acinetobacter baumannii,2024,2024/04,174,133,Imipenem,76.44
1,Acinetobacter baumannii,2024,2024/05,178,127,Imipenem,71.35
1,Acinetobacter baumannii,2024,2024/06,162,97,Imipenem,59.88
1,Acinetobacter baumannii,2024,2024/07,166,109,Imipenem,65.66
1,Acinetobacter baumannii,2024,2024/08,210,143,Imipenem,68.1
1,Acinetobacter baumannii,2024,2024/09,165,106,Imipenem,64.24
1,Acinetobacter baumannii,2024,2024/10,191,129,Imipenem,67.54
1,Acinetobacter baumannii,2024,2024/11,151,102,Imipenem,67.55
1,Acinetobacter baumannii,2024,2024/12,161,118,Imipenem,73.29
2,Acinetobacter baumannii,2015,2015/01,94,89,Imipenem,94.68
2,Acinetobacter baumannii,2015,2015/02,84,78,Imipenem,92.86
2,Acinetobacter baumannii,2015,2015/03,76,64,Imipenem,84.21
2,Acinetobacter baumannii,2015,2015/04,67,56,Imipenem,83.58
2,Acinetobacter baumannii,2015,2015/05,33,25,Imipenem,75.76
2,Acinetobacter baumannii,2015,2015/06,77,59,Imipenem,76.62
2,Acinetobacter baumannii,2015,2015/07,61,48,Imipenem,78.69
2,Acinetobacter baumannii,2015,2015/08,72,55,Imipenem,76.39
2,Acinetobacter baumannii,2015,2015/09,67,48,Imipenem,71.64
2,Acinetobacter baumannii,2015,2015/10,76,58,Imipenem,76.32
2,Acinetobacter baumannii,2015,2015/11,66,49,Imipenem,74.24
2,Acinetobacter baumannii,2015,2015/12,28,20,Imipenem,71.43
2,Acinetobacter baumannii,2016,2016/01,237,191,Imipenem,80.59
2,Acinetobacter baumannii,2016,2016/02,168,139,Imipenem,82.74
2,Acinetobacter baumannii,2016,2016/03,152,128,Imipenem,84.21
2,Acinetobacter baumannii,2016,2016/04,175,133,Imipenem,76.0
2,Acinetobacter baumannii,2016,2016/05,199,125,Imipenem,62.81
2,Acinetobacter baumannii,2016,2016/06,166,116,Imipenem,69.88
2,Acinetobacter baumannii,2016,2016/07,190,126,Imipenem,66.32
2,Acinetobacter baumannii,2016,2016/08,150,94,Imipenem,62.67
2,Acinetobacter baumannii,2016,2016/09,202,142,Imipenem,70.3
2,Acinetobacter baumannii,2016,2016/10,216,161,Imipenem,74.54
2,Acinetobacter baumannii,2016,2016/11,186,132,Imipenem,70.97
2,Acinetobacter baumannii,2016,2016/12,173,135,Imipenem,78.03
2,Acinetobacter baumannii,2017,2017/01,217,173,Imipenem,79.72
2,Acinetobacter baumannii,2017,2017/02,185,137,Imipenem,74.05
2,Acinetobacter baumannii,2017,2017/03,173,129,Imipenem,74.57
2,Acinetobacter baumannii,2017,2017/04,197,151,Imipenem,76.65
2,Acinetobacter baumannii,2017,2017/05,179,124,Imipenem,69.27
2,Acinetobacter baumannii,2017,2017/06,187,110,Imipenem,58.82
2,Acinetobacter baumannii,2017,2017/07,227,157,Imipenem,69.16
2,Acinetobacter baumannii,2017,2017/08,189,137,Imipenem,72.49
2,Acinetobacter baumannii,2017,2017/09,188,135,Imipenem,71.81
2,Acinetobacter baumannii,2017,2017/10,174,122,Imipenem,70.11
2,Acinetobacter baumannii,2017,2017/11,164,118,Imipenem,71.95
2,Acinetobacter baumannii,2017,2017/12,189,142,Imipenem,75.13
2,Acinetobacter baumannii,2018,2018/01,240,192,Imipenem,80.0
2,Acinetobacter baumannii,2018,2018/02,201,161,Imipenem,80.1
2,Acinetobacter baumannii,2018,2018/03,186,133,Imipenem,71.51
2,Acinetobacter baumannii,2018,2018/04,196,150,Imipenem,76.53
2,Acinetobacter baumannii,2018,2018/05,177,128,Imipenem,72.32
2,Acinetobacter baumannii,2018,2018/06,219,147,Imipenem,67.12
2,Acinetobacter baumannii,2018,2018/07,247,185,Imipenem,74.9
2,Acinetobacter baumannii,2018,2018/08,238,158,Imipenem,66.39
2,Acinetobacter baumannii,2018,2018/09,277,198,Imipenem,71.48
2,Acinetobacter baumannii,2018,2018/10,257,187,Imipenem,72.76
2,Acinetobacter baumannii,2018,2018/11,178,131,Imipenem,73.6
2,Acinetobacter baumannii,2018,2018/12,143,103,Imipenem,72.03
2,Acinetobacter baumannii,2019,2019/01,241,190,Imipenem,78.84
2,Acinetobacter baumannii,2019,2019/02,201,157,Imipenem,78.11
2,Acinetobacter baumannii,2019,2019/03,224,175,Imipenem,78.12
2,Acinetobacter baumannii,2019,2019/04,239,176,Imipenem,73.64
2,Acinetobacter baumannii,2019,2019/05,258,187,Imipenem,72.48
2,Acinetobacter baumannii,2019,2019/06,229,164,Imipenem,71.62
2,Acinetobacter baumannii,2019,2019/07,123,78,Imipenem,63.41
2,Acinetobacter baumannii,2019,2019/08,163,115,Imipenem,70.55
2,Acinetobacter baumannii,2019,2019/09,168,131,Imipenem,77.98
2,Acinetobacter baumannii,2019,2019/10,265,203,Imipenem,76.6
2,Acinetobacter baumannii,2019,2019/11,234,176,Imipenem,75.21
2,Acinetobacter baumannii,2019,2019/12,188,152,Imipenem,80.85
2,Acinetobacter baumannii,2020,2020/01,239,204,Imipenem,85.36
2,Acinetobacter baumannii,2020,2020/02,215,192,Imipenem,89.3
2,Acinetobacter baumannii,2020,2020/03,218,184,Imipenem,84.4
2,Acinetobacter baumannii,2020,2020/04,168,140,Imipenem,83.33
2,Acinetobacter baumannii,2020,2020/05,231,181,Imipenem,78.35
2,Acinetobacter baumannii,2020,2020/06,242,181,Imipenem,74.79
2,Acinetobacter baumannii,2020,2020/07,125,98,Imipenem,78.4
2,Acinetobacter baumannii,2020,2020/08,130,102,Imipenem,78.46
2,Acinetobacter baumannii,2020,2020/09,117,78,Imipenem,66.67
2,Acinetobacter baumannii,2020,2020/10,247,192,Imipenem,77.73
2,Acinetobacter baumannii,2020,2020/11,207,180,Imipenem,86.96
2,Acinetobacter baumannii,2020,2020/12,217,184,Imipenem,84.79
2,Acinetobacter baumannii,2021,2021/01,221,206,Imipenem,93.21
2,Acinetobacter baumannii,2021,2021/02,207,187,Imipenem,90.34
2,Acinetobacter baumannii,2021,2021/03,247,208,Imipenem,84.21
2,Acinetobacter baumannii,2021,2021/04,172,146,Imipenem,84.88
2,Acinetobacter baumannii,2021,2021/05,223,187,Imipenem,83.86
2,Acinetobacter baumannii,2021,2021/06,250,214,Imipenem,85.6
2,Acinetobacter baumannii,2021,2021/07,223,177,Imipenem,79.37
2,Acinetobacter baumannii,2021,2021/08,213,175,Imipenem,82.16
2,Acinetobacter baumannii,2021,2021/09,190,161,Imipenem,84.74
2,Acinetobacter baumannii,2021,2021/10,206,177,Imipenem,85.92
2,Acinetobacter baumannii,2021,2021/11,194,170,Imipenem,87.63
2,Acinetobacter baumannii,2021,2021/12,218,190,Imipenem,87.16
2,Acinetobacter baumannii,2022,2022/01,73,68,Imipenem,93.15
2,Acinetobacter baumannii,2022,2022/02,40,32,Imipenem,80.0
2,Acinetobacter baumannii,2022,2022/03,45,40,Imipenem,88.89
2,Acinetobacter baumannii,2022,2022/04,60,50,Imipenem,83.33
2,Acinetobacter baumannii,2022,2022/05,54,41,Imipenem,75.93
2,Acinetobacter baumannii,2022,2022/06,62,43,Imipenem,69.35
2,Acinetobacter baumannii,2022,2022/07,44,33,Imipenem,75.0
2,Acinetobacter baumannii,2022,2022/08,52,44,Imipenem,84.62
2,Acinetobacter baumannii,2022,2022/09,57,46,Imipenem,80.7
2,Acinetobacter baumannii,2022,2022/10,43,41,Imipenem,95.35
2,Acinetobacter baumannii,2022,2022/11,33,29,Imipenem,87.88
2,Acinetobacter baumannii,2022,2022/12,27,23,Imipenem,85.19
2,Acinetobacter baumannii,2023,2023/01,279,248,Imipenem,88.89
2,Acinetobacter baumannii,2023,2023/02,264,234,Imipenem,88.64
2,Acinetobacter baumannii,2023,2023/03,281,241,Imipenem,85.77
2,Acinetobacter baumannii,2023,2023/04,290,244,Imipenem,84.14
2,Acinetobacter baumannii,2023,2023/05,305,242,Imipenem,79.34
2,Acinetobacter baumannii,2023,2023/06,272,217,Imipenem,79.78
2,Acinetobacter baumannii,2023,2023/07,295,243,Imipenem,82.37
2,Acinetobacter baumannii,2023,2023/08,291,230,Imipenem,79.04
2,Acinetobacter baumannii,2023,2023/09,312,235,Imipenem,75.32
2,Acinetobacter baumannii,2023,2023/10,336,279,Imipenem,83.04
2,Acinetobacter baumannii,2023,2023/11,280,235,Imipenem,83.93
2,Acinetobacter baumannii,2023,2023/12,258,222,Imipenem,86.05
2,Acinetobacter baumannii,2024,2024/01,316,267,Imipenem,84.49
2,Acinetobacter baumannii,2024,2024/02,282,246,Imipenem,87.23
2,Acinetobacter baumannii,2024,2024/03,277,233,Imipenem,84.12
2,Acinetobacter baumannii,2024,2024/04,297,236,Imipenem,79.46
2,Acinetobacter baumannii,2024,2024/05,266,205,Imipenem,77.07
2,Acinetobacter baumannii,2024,2024/06,282,222,Imipenem,78.72
2,Acinetobacter baumannii,2024,2024/07,111,83,Imipenem,74.77
2,Acinetobacter baumannii,2024,2024/08,133,109,Imipenem,81.95
2,Acinetobacter baumannii,2024,2024/09,116,89,Imipenem,76.72
2,Acinetobacter baumannii,2024,2024/10,117,89,Imipenem,76.07
2,Acinetobacter baumannii,2024,2024/11,81,62,Imipenem,76.54
2,Acinetobacter baumannii,2024,2024/12,85,66,Imipenem,77.65
3,Acinetobacter baumannii,2015,2015/01,13,5,Imipenem,38.46
3,Acinetobacter baumannii,2015,2015/02,8,0,Imipenem,0.0
3,Acinetobacter baumannii,2015,2015/03,14,6,Imipenem,42.86
3,Acinetobacter baumannii,2015,2015/04,8,3,Imipenem,37.5
3,Acinetobacter baumannii,2015,2015/05,47,34,Imipenem,72.34
3,Acinetobacter baumannii,2015,2015/06,6,1,Imipenem,16.67
3,Acinetobacter baumannii,2015,2015/07,2,2,Imipenem,100.0
3,Acinetobacter baumannii,2015,2015/08,9,6,Imipenem,66.67
3,Acinetobacter baumannii,2015,2015/09,5,0,Imipenem,0.0
3,Acinetobacter baumannii,2015,2015/10,12,3,Imipenem,25.0
3,Acinetobacter baumannii,2015,2015/11,9,0,Imipenem,0.0
3,Acinetobacter baumannii,2015,2015/12,24,14,Imipenem,58.33
3,Acinetobacter baumannii,2016,2016/01,120,87,Imipenem,72.5
3,Acinetobacter baumannii,2016,2016/02,108,68,Imipenem,62.96
3,Acinetobacter baumannii,2016,2016/03,132,92,Imipenem,69.7
3,Acinetobacter baumannii,2016,2016/04,134,82,Imipenem,61.19
3,Acinetobacter baumannii,2016,2016/05,94,46,Imipenem,48.94
3,Acinetobacter baumannii,2016,2016/06,94,48,Imipenem,51.06
3,Acinetobacter baumannii,2016,2016/07,82,42,Imipenem,51.22
3,Acinetobacter baumannii,2016,2016/08,100,49,Imipenem,49.0
3,Acinetobacter baumannii,2016,2016/09,117,63,Imipenem,53.85
3,Acinetobacter baumannii,2016,2016/10,150,99,Imipenem,66.0
3,Acinetobacter baumannii,2016,2016/11,116,73,Imipenem,62.93
3,Acinetobacter baumannii,2016,2016/12,100,70,Imipenem,70.0
3,Acinetobacter baumannii,2017,2017/01,163,109,Imipenem,66.87
3,Acinetobacter baumannii,2017,2017/02,128,94,Imipenem,73.44
3,Acinetobacter baumannii,2017,2017/03,163,110,Imipenem,67.48
3,Acinetobacter baumannii,2017,2017/04,166,94,Imipenem,56.63
3,Acinetobacter baumannii,2017,2017/05,180,114,Imipenem,63.33
3,Acinetobacter baumannii,2017,2017/06,148,83,Imipenem,56.08
3,Acinetobacter baumannii,2017,2017/07,171,92,Imipenem,53.8
3,Acinetobacter baumannii,2017,2017/08,184,112,Imipenem,60.87
3,Acinetobacter baumannii,2017,2017/09,143,101,Imipenem,70.63
3,Acinetobacter baumannii,2017,2017/10,118,71,Imipenem,60.17
3,Acinetobacter baumannii,2017,2017/11,71,48,Imipenem,67.61
3,Acinetobacter baumannii,2017,2017/12,137,106,Imipenem,77.37
3,Acinetobacter baumannii,2018,2018/01,207,150,Imipenem,72.46
3,Acinetobacter baumannii,2018,2018/02,152,112,Imipenem,73.68
3,Acinetobacter baumannii,2018,2018/03,144,99,Imipenem,68.75
3,Acinetobacter baumannii,2018,2018/04,156,109,Imipenem,69.87
3,Acinetobacter baumannii,2018,2018/05,156,105,Imipenem,67.31
3,Acinetobacter baumannii,2018,2018/06,158,106,Imipenem,67.09
3,Acinetobacter baumannii,2018,2018/07,201,130,Imipenem,64.68
3,Acinetobacter baumannii,2018,2018/08,126,85,Imipenem,67.46
3,Acinetobacter baumannii,2018,2018/09,161,95,Imipenem,59.01
3,Acinetobacter baumannii,2018,2018/10,175,108,Imipenem,61.71
3,Acinetobacter baumannii,2018,2018/11,166,116,Imipenem,69.88
3,Acinetobacter baumannii,2018,2018/12,106,73,Imipenem,68.87
3,Acinetobacter baumannii,2019,2019/01,211,171,Imipenem,81.04
3,Acinetobacter baumannii,2019,2019/02,179,139,Imipenem,77.65
3,Acinetobacter baumannii,2019,2019/03,197,145,Imipenem,73.6
3,Acinetobacter baumannii,2019,2019/04,282,205,Imipenem,72.7
3,Acinetobacter baumannii,2019,2019/05,307,230,Imipenem,74.92
3,Acinetobacter baumannii,2019,2019/06,246,183,Imipenem,74.39
3,Acinetobacter baumannii,2019,2019/07,221,163,Imipenem,73.76
3,Acinetobacter baumannii,2019,2019/08,210,159,Imipenem,75.71
3,Acinetobacter baumannii,2019,2019/09,237,175,Imipenem,73.84
3,Acinetobacter baumannii,2019,2019/10,239,174,Imipenem,72.8
3,Acinetobacter baumannii,2019,2019/11,194,139,Imipenem,71.65
3,Acinetobacter baumannii,2019,2019/12,232,196,Imipenem,84.48
3,Acinetobacter baumannii,2020,2020/01,130,107,Imipenem,82.31
3,Acinetobacter baumannii,2020,2020/02,149,115,Imipenem,77.18
3,Acinetobacter baumannii,2020,2020/03,171,135,Imipenem,78.95
3,Acinetobacter baumannii,2020,2020/04,55,44,Imipenem,80.0
3,Acinetobacter baumannii,2020,2020/05,67,45,Imipenem,67.16
3,Acinetobacter baumannii,2020,2020/06,50,37,Imipenem,74.0
3,Acinetobacter baumannii,2020,2020/07,62,44,Imipenem,70.97
3,Acinetobacter baumannii,2020,2020/08,98,76,Imipenem,77.55
3,Acinetobacter baumannii,2020,2020/09,104,82,Imipenem,78.85
3,Acinetobacter baumannii,2020,2020/10,111,89,Imipenem,80.18
3,Acinetobacter baumannii,2020,2020/11,117,98,Imipenem,83.76
3,Acinetobacter baumannii,2020,2020/12,105,84,Imipenem,80.0
3,Acinetobacter baumannii,2021,2021/01,258,232,Imipenem,89.92
3,Acinetobacter baumannii,2021,2021/02,209,173,Imipenem,82.78
3,Acinetobacter baumannii,2021,2021/03,295,245,Imipenem,83.05
3,Acinetobacter baumannii,2021,2021/04,245,205,Imipenem,83.67
3,Acinetobacter baumannii,2021,2021/05,269,205,Imipenem,76.21
3,Acinetobacter baumannii,2021,2021/06,253,198,Imipenem,78.26
3,Acinetobacter baumannii,2021,2021/07,242,186,Imipenem,76.86
3,Acinetobacter baumannii,2021,2021/08,239,195,Imipenem,81.59
3,Acinetobacter baumannii,2021,2021/09,285,204,Imipenem,71.58
3,Acinetobacter baumannii,2021,2021/10,314,241,Imipenem,76.75
3,Acinetobacter baumannii,2021,2021/11,277,204,Imipenem,73.65
3,Acinetobacter baumannii,2021,2021/12,243,210,Imipenem,86.42
3,Acinetobacter baumannii,2022,2022/01,300,263,Imipenem,87.67
3,Acinetobacter baumannii,2022,2022/02,236,197,Imipenem,83.47
3,Acinetobacter baumannii,2022,2022/03,299,246,Imipenem,82.27
3,Acinetobacter baumannii,2022,2022/04,282,239,Imipenem,84.75
3,Acinetobacter baumannii,2022,2022/05,283,231,Imipenem,81.63
3,Acinetobacter baumannii,2022,2022/06,236,173,Imipenem,73.31
3,Acinetobacter baumannii,2022,2022/07,178,128,Imipenem,71.91
3,Acinetobacter baumannii,2022,2022/08,195,143,Imipenem,73.33
3,Acinetobacter baumannii,2022,2022/09,227,178,Imipenem,78.41
3,Acinetobacter baumannii,2022,2022/10,219,181,Imipenem,82.65
3,Acinetobacter baumannii,2022,2022/11,212,176,Imipenem,83.02
3,Acinetobacter baumannii,2022,2022/12,205,168,Imipenem,81.95
3,Acinetobacter baumannii,2023,2023/01,207,182,Imipenem,87.92
3,Acinetobacter baumannii,2023,2023/02,187,166,Imipenem,88.77
3,Acinetobacter baumannii,2023,2023/03,188,159,Imipenem,84.57
3,Acinetobacter baumannii,2023,2023/04,176,134,Imipenem,76.14
3,Acinetobacter baumannii,2023,2023/05,195,142,Imipenem,72.82
3,Acinetobacter baumannii,2023,2023/06,187,134,Imipenem,71.66
3,Acinetobacter baumannii,2023,2023/07,175,129,Imipenem,73.71
3,Acinetobacter baumannii,2023,2023/08,189,145,Imipenem,76.72
3,Acinetobacter baumannii,2023,2023/09,167,135,Imipenem,80.84
3,Acinetobacter baumannii,2023,2023/10,170,119,Imipenem,70.0
3,Acinetobacter baumannii,2023,2023/11,147,108,Imipenem,73.47
3,Acinetobacter baumannii,2023,2023/12,155,132,Imipenem,85.16
3,Acinetobacter baumannii,2024,2024/01,231,195,Imipenem,84.42
3,Acinetobacter baumannii,2024,2024/02,216,182,Imipenem,84.26
3,Acinetobacter baumannii,2024,2024/03,198,155,Imipenem,78.28
3,Acinetobacter baumannii,2024,2024/04,240,192,Imipenem,80.0
3,Acinetobacter baumannii,2024,2024/05,242,182,Imipenem,75.21
3,Acinetobacter baumannii,2024,2024/06,200,145,Imipenem,72.5
3,Acinetobacter baumannii,2024,2024/07,223,160,Imipenem,71.75
3,Acinetobacter baumannii,2024,2024/08,218,170,Imipenem,77.98
3,Acinetobacter baumannii,2024,2024/09,207,143,Imipenem,69.08
3,Acinetobacter baumannii,2024,2024/10,265,190,Imipenem,71.7
3,Acinetobacter baumannii,2024,2024/11,167,129,Imipenem,77.25
3,Acinetobacter baumannii,2024,2024/12,189,153,Imipenem,80.95
4,Acinetobacter baumannii,2015,2015/01,226,189,Imipenem,83.63
4,Acinetobacter baumannii,2015,2015/02,204,159,Imipenem,77.94
4,Acinetobacter baumannii,2015,2015/03,154,123,Imipenem,79.87
4,Acinetobacter baumannii,2015,2015/04,113,82,Imipenem,72.57
4,Acinetobacter baumannii,2015,2015/05,185,136,Imipenem,73.51
4,Acinetobacter baumannii,2015,2015/06,91,66,Imipenem,72.53
4,Acinetobacter baumannii,2015,2015/07,197,139,Imipenem,70.56
4,Acinetobacter baumannii,2015,2015/08,230,149,Imipenem,64.78
4,Acinetobacter baumannii,2015,2015/09,238,171,Imipenem,71.85
4,Acinetobacter baumannii,2015,2015/10,212,148,Imipenem,69.81
4,Acinetobacter baumannii,2015,2015/11,111,79,Imipenem,71.17
4,Acinetobacter baumannii,2015,2015/12,216,163,Imipenem,75.46
4,Acinetobacter baumannii,2016,2016/01,205,158,Imipenem,77.07
4,Acinetobacter baumannii,2016,2016/02,191,155,Imipenem,81.15
4,Acinetobacter baumannii,2016,2016/03,163,122,Imipenem,74.85
4,Acinetobacter baumannii,2016,2016/04,154,112,Imipenem,72.73
4,Acinetobacter baumannii,2016,2016/05,129,80,Imipenem,62.02
4,Acinetobacter baumannii,2016,2016/06,179,123,Imipenem,68.72
4,Acinetobacter baumannii,2016,2016/07,189,112,Imipenem,59.26
4,Acinetobacter baumannii,2016,2016/08,200,135,Imipenem,67.5
4,Acinetobacter baumannii,2016,2016/09,176,115,Imipenem,65.34
4,Acinetobacter baumannii,2016,2016/10,202,122,Imipenem,60.4
4,Acinetobacter baumannii,2016,2016/11,178,123,Imipenem,69.1
4,Acinetobacter baumannii,2016,2016/12,195,145,Imipenem,74.36
4,Acinetobacter baumannii,2017,2017/01,390,305,Imipenem,78.21
4,Acinetobacter baumannii,2017,2017/02,315,256,Imipenem,81.27
4,Acinetobacter baumannii,2017,2017/03,340,272,Imipenem,80.0
4,Acinetobacter baumannii,2017,2017/04,314,240,Imipenem,76.43
