year,month,resistant_drug_name,drug_count,total_records_in_month,percentage,organism_full
2017,4,meropenem,1194,11617,10.28,Acinetobacter baumannii
2017,4,piperacillin/tazobactam,1174,11617,10.11,Acinetobacter baumannii
2017,4,imipenem,1021,11617,8.79,Acinetobacter baumannii
2017,4,gentamicin,998,11617,8.59,Acinetobacter baumannii
2017,4,trimethoprim/sulfamethoxazole,968,11617,8.33,Acinetobacter baumannii
2017,4,amikacin,909,11617,7.82,Acinetobacter baumannii
2017,4,ceftriaxone,700,11617,6.03,Acinetobacter baumannii
2017,4,cefotaxime,638,11617,5.49,Acinetobacter baumannii
2017,4,levofloxacin,623,11617,5.36,Acinetobacter baumannii
2017,4,ampicillin/sulbactam,508,11617,4.37,Acinetobacter baumannii
2017,4,,326,11617,2.81,Acinetobacter baumannii
2017,4,cefepime,132,11617,1.14,Acinetobacter baumannii
2017,5,ceftazidime,1131,10928,10.35,Acinetobacter baumannii
2017,5,meropenem,1095,10928,10.02,Acinetobacter baumannii
2017,5,ciprofloxacin,1092,10928,9.99,Acinetobacter baumannii
2017,5,piperacillin/tazobactam,1083,10928,9.91,Acinetobacter baumannii
2017,5,imipenem,951,10928,8.7,Acinetobacter baumannii
2017,5,gentamicin,916,10928,8.38,Acinetobacter baumannii
2017,5,trimethoprim/sulfamethoxazole,898,10928,8.22,Acinetobacter baumannii
2017,5,amikacin,824,10928,7.54,Acinetobacter baumannii
2017,5,ceftriaxone,702,10928,6.42,Acinetobacter baumannii
2017,5,levofloxacin,643,10928,5.88,Acinetobacter baumannii
2017,5,cefotaxime,625,10928,5.72,Acinetobacter baumannii
2017,5,ampicillin/sulbactam,502,10928,4.59,Acinetobacter baumannii
2017,5,,342,10928,3.13,Acinetobacter baumannii
2017,5,cefepime,124,10928,1.13,Acinetobacter baumannii
2017,6,ceftazidime,1140,10917,10.44,Acinetobacter baumannii
2017,6,ciprofloxacin,1108,10917,10.15,Acinetobacter baumannii
2017,6,meropenem,1099,10917,10.07,Acinetobacter baumannii
2017,6,piperacillin/tazobactam,1061,10917,9.72,Acinetobacter baumannii
2017,6,gentamicin,940,10917,8.61,Acinetobacter baumannii
2017,6,imipenem,935,10917,8.56,Acinetobacter baumannii
2017,6,trimethoprim/sulfamethoxazole,889,10917,8.14,Acinetobacter baumannii
2017,6,amikacin,827,10917,7.58,Acinetobacter baumannii
2017,6,ceftriaxone,682,10917,6.25,Acinetobacter baumannii
2017,6,cefotaxime,610,10917,5.59,Acinetobacter baumannii
2017,6,levofloxacin,602,10917,5.51,Acinetobacter baumannii
2017,6,ampicillin/sulbactam,531,10917,4.86,Acinetobacter baumannii
2017,6,,370,10917,3.39,Acinetobacter baumannii
2017,6,cefepime,123,10917,1.13,Acinetobacter baumannii
2017,7,ceftazidime,1292,12268,10.53,Acinetobacter baumannii
2017,7,ciprofloxacin,1259,12268,10.26,Acinetobacter baumannii
2017,7,meropenem,1254,12268,10.22,Acinetobacter baumannii
2017,7,piperacillin/tazobactam,1191,12268,9.71,Acinetobacter baumannii
2017,7,gentamicin,1060,12268,8.64,Acinetobacter baumannii
2017,7,imipenem,1044,12268,8.51,Acinetobacter baumannii
2017,7,trimethoprim/sulfamethoxazole,1018,12268,8.3,Acinetobacter baumannii
2017,7,amikacin,957,12268,7.8,Acinetobacter baumannii
2017,7,ceftriaxone,769,12268,6.27,Acinetobacter baumannii
2017,7,levofloxacin,658,12268,5.36,Acinetobacter baumannii
2017,7,cefotaxime,654,12268,5.33,Acinetobacter baumannii
2017,7,ampicillin/sulbactam,589,12268,4.8,Acinetobacter baumannii
2017,7,,383,12268,3.12,Acinetobacter baumannii
2017,7,cefepime,140,12268,1.14,Acinetobacter baumannii
2017,8,ceftazidime,1318,12451,10.59,Acinetobacter baumannii
2017,8,meropenem,1285,12451,10.32,Acinetobacter baumannii
2017,8,ciprofloxacin,1242,12451,9.98,Acinetobacter baumannii
2017,8,piperacillin/tazobactam,1241,12451,9.97,Acinetobacter baumannii
2017,8,gentamicin,1037,12451,8.33,Acinetobacter baumannii
2017,8,trimethoprim/sulfamethoxazole,1006,12451,8.08,Acinetobacter baumannii
2017,8,imipenem,978,12451,7.85,Acinetobacter baumannii
2017,8,amikacin,945,12451,7.59,Acinetobacter baumannii
2017,8,ceftriaxone,841,12451,6.75,Acinetobacter baumannii
2017,8,cefotaxime,749,12451,6.02,Acinetobacter baumannii
2017,8,levofloxacin,704,12451,5.65,Acinetobacter baumannii
2017,8,ampicillin/sulbactam,544,12451,4.37,Acinetobacter baumannii
2017,8,,353,12451,2.84,Acinetobacter baumannii
2017,8,cefepime,208,12451,1.67,Acinetobacter baumannii
2017,9,ceftazidime,1425,13322,10.7,Acinetobacter baumannii
2017,9,ciprofloxacin,1373,13322,10.31,Acinetobacter baumannii
2017,9,piperacillin/tazobactam,1343,13322,10.08,Acinetobacter baumannii
2017,9,meropenem,1310,13322,9.83,Acinetobacter baumannii
2017,9,gentamicin,1208,13322,9.07,Acinetobacter baumannii
2017,9,trimethoprim/sulfamethoxazole,1179,13322,8.85,Acinetobacter baumannii
2017,9,amikacin,1033,13322,7.75,Acinetobacter baumannii
2017,9,imipenem,919,13322,6.9,Acinetobacter baumannii
2017,9,ceftriaxone,856,13322,6.43,Acinetobacter baumannii
2017,9,cefotaxime,799,13322,6.0,Acinetobacter baumannii
2017,9,levofloxacin,734,13322,5.51,Acinetobacter baumannii
2017,9,ampicillin/sulbactam,541,13322,4.06,Acinetobacter baumannii
2017,9,,399,13322,3.0,Acinetobacter baumannii
2017,9,cefepime,203,13322,1.52,Acinetobacter baumannii
2017,10,ceftazidime,1439,13424,10.72,Acinetobacter baumannii
2017,10,meropenem,1365,13424,10.17,Acinetobacter baumannii
2017,10,ciprofloxacin,1357,13424,10.11,Acinetobacter baumannii
2017,10,piperacillin/tazobactam,1324,13424,9.86,Acinetobacter baumannii
2017,10,gentamicin,1210,13424,9.01,Acinetobacter baumannii
2017,10,trimethoprim/sulfamethoxazole,1182,13424,8.81,Acinetobacter baumannii
2017,10,amikacin,1053,13424,7.84,Acinetobacter baumannii
2017,10,imipenem,950,13424,7.08,Acinetobacter baumannii
2017,10,ceftriaxone,858,13424,6.39,Acinetobacter baumannii
2017,10,cefotaxime,809,13424,6.03,Acinetobacter baumannii
2017,10,levofloxacin,686,13424,5.11,Acinetobacter baumannii
2017,10,ampicillin/sulbactam,554,13424,4.13,Acinetobacter baumannii
2017,10,,410,13424,3.05,Acinetobacter baumannii
2017,10,cefepime,227,13424,1.69,Acinetobacter baumannii
2017,11,ceftazidime,1312,12558,10.45,Acinetobacter baumannii
2017,11,meropenem,1305,12558,10.39,Acinetobacter baumannii
2017,11,ciprofloxacin,1300,12558,10.35,Acinetobacter baumannii
2017,11,piperacillin/tazobactam,1280,12558,10.19,Acinetobacter baumannii
2017,11,gentamicin,1147,12558,9.13,Acinetobacter baumannii
2017,11,trimethoprim/sulfamethoxazole,1074,12558,8.55,Acinetobacter baumannii
2017,11,amikacin,1013,12558,8.07,Acinetobacter baumannii
2017,11,imipenem,936,12558,7.45,Acinetobacter baumannii
2017,11,ceftriaxone,788,12558,6.27,Acinetobacter baumannii
2017,11,cefotaxime,713,12558,5.68,Acinetobacter baumannii
2017,11,levofloxacin,653,12558,5.2,Acinetobacter baumannii
2017,11,ampicillin/sulbactam,461,12558,3.67,Acinetobacter baumannii
2017,11,,295,12558,2.35,Acinetobacter baumannii
2017,11,cefepime,281,12558,2.24,Acinetobacter baumannii
2017,12,ciprofloxacin,1153,10946,10.53,Acinetobacter baumannii
2017,12,meropenem,1146,10946,10.47,Acinetobacter baumannii
2017,12,piperacillin/tazobactam,1144,10946,10.45,Acinetobacter baumannii
2017,12,ceftazidime,1135,10946,10.37,Acinetobacter baumannii
2017,12,gentamicin,1014,10946,9.26,Acinetobacter baumannii
2017,12,trimethoprim/sulfamethoxazole,959,10946,8.76,Acinetobacter baumannii
2017,12,imipenem,896,10946,8.19,Acinetobacter baumannii
2017,12,amikacin,873,10946,7.98,Acinetobacter baumannii
2017,12,ceftriaxone,690,10946,6.3,Acinetobacter baumannii
2017,12,cefotaxime,534,10946,4.88,Acinetobacter baumannii
2017,12,levofloxacin,526,10946,4.81,Acinetobacter baumannii
2017,12,ampicillin/sulbactam,394,10946,3.6,Acinetobacter baumannii
2017,12,,263,10946,2.4,Acinetobacter baumannii
2017,12,cefepime,219,10946,2.0,Acinetobacter baumannii
2018,1,ceftazidime,1439,13809,10.42,Acinetobacter baumannii
