year,month,resistant_drug_name,drug_count,total_records_in_month,percentage,organism_full
2023,3,amikacin,52,1375,3.78,Pseudomonas aeruginosa
2023,3,colistin,15,1375,1.09,Pseudomonas aeruginosa
2023,4,,274,1259,21.76,Pseudomonas aeruginosa
2023,4,imipenem,137,1259,10.88,Pseudomonas aeruginosa
2023,4,ciprofloxacin,135,1259,10.72,Pseudomonas aeruginosa
2023,4,meropenem,134,1259,10.64,Pseudomonas aeruginosa
2023,4,ceftazidime,128,1259,10.17,Pseudomonas aeruginosa
2023,4,piperacillin/tazobactam,122,1259,9.69,Pseudomonas aeruginosa
2023,4,levofloxacin,114,1259,9.05,Pseudomonas aeruginosa
2023,4,gentamicin,79,1259,6.27,Pseudomonas aeruginosa
2023,4,cefepime,76,1259,6.04,Pseudomonas aeruginosa
2023,4,amikacin,47,1259,3.73,Pseudomonas aeruginosa
2023,4,colistin,13,1259,1.03,Pseudomonas aeruginosa
2023,5,,269,1126,23.89,Pseudomonas aeruginosa
2023,5,imipenem,119,1126,10.57,Pseudomonas aeruginosa
2023,5,meropenem,119,1126,10.57,Pseudomonas aeruginosa
2023,5,ciprofloxacin,117,1126,10.39,Pseudomonas aeruginosa
2023,5,ceftazidime,105,1126,9.33,Pseudomonas aeruginosa
2023,5,piperacillin/tazobactam,99,1126,8.79,Pseudomonas aeruginosa
2023,5,levofloxacin,91,1126,8.08,Pseudomonas aeruginosa
2023,5,cefepime,78,1126,6.93,Pseudomonas aeruginosa
2023,5,gentamicin,73,1126,6.48,Pseudomonas aeruginosa
2023,5,amikacin,44,1126,3.91,Pseudomonas aeruginosa
2023,5,colistin,12,1126,1.07,Pseudomonas aeruginosa
2023,6,,236,1009,23.39,Pseudomonas aeruginosa
2023,6,imipenem,121,1009,11.99,Pseudomonas aeruginosa
2023,6,ciprofloxacin,112,1009,11.1,Pseudomonas aeruginosa
2023,6,meropenem,106,1009,10.51,Pseudomonas aeruginosa
2023,6,ceftazidime,90,1009,8.92,Pseudomonas aeruginosa
2023,6,piperacillin/tazobactam,85,1009,8.42,Pseudomonas aeruginosa
2023,6,levofloxacin,84,1009,8.33,Pseudomonas aeruginosa
2023,6,gentamicin,68,1009,6.74,Pseudomonas aeruginosa
2023,6,cefepime,63,1009,6.24,Pseudomonas aeruginosa
2023,6,amikacin,34,1009,3.37,Pseudomonas aeruginosa
2023,6,colistin,10,1009,0.99,Pseudomonas aeruginosa
2023,7,,200,866,23.09,Pseudomonas aeruginosa
2023,7,imipenem,100,866,11.55,Pseudomonas aeruginosa
2023,7,ciprofloxacin,96,866,11.09,Pseudomonas aeruginosa
2023,7,meropenem,93,866,10.74,Pseudomonas aeruginosa
2023,7,levofloxacin,80,866,9.24,Pseudomonas aeruginosa
2023,7,ceftazidime,78,866,9.01,Pseudomonas aeruginosa
2023,7,piperacillin/tazobactam,73,866,8.43,Pseudomonas aeruginosa
2023,7,cefepime,59,866,6.81,Pseudomonas aeruginosa
2023,7,gentamicin,55,866,6.35,Pseudomonas aeruginosa
2023,7,amikacin,27,866,3.12,Pseudomonas aeruginosa
2023,7,colistin,5,866,0.58,Pseudomonas aeruginosa
2023,8,,256,749,34.18,Pseudomonas aeruginosa
2023,8,imipenem,81,749,10.81,Pseudomonas aeruginosa
2023,8,meropenem,76,749,10.15,Pseudomonas aeruginosa
2023,8,ciprofloxacin,69,749,9.21,Pseudomonas aeruginosa
2023,8,ceftazidime,62,749,8.28,Pseudomonas aeruginosa
2023,8,piperacillin/tazobactam,61,749,8.14,Pseudomonas aeruginosa
2023,8,levofloxacin,48,749,6.41,Pseudomonas aeruginosa
2023,8,cefepime,37,749,4.94,Pseudomonas aeruginosa
2023,8,gentamicin,34,749,4.54,Pseudomonas aeruginosa
2023,8,amikacin,19,749,2.54,Pseudomonas aeruginosa
2023,8,colistin,6,749,0.8,Pseudomonas aeruginosa
2023,9,,239,984,24.29,Pseudomonas aeruginosa
2023,9,imipenem,108,984,10.98,Pseudomonas aeruginosa
2023,9,meropenem,104,984,10.57,Pseudomonas aeruginosa
2023,9,ciprofloxacin,93,984,9.45,Pseudomonas aeruginosa
2023,9,ceftazidime,91,984,9.25,Pseudomonas aeruginosa
2023,9,piperacillin/tazobactam,90,984,9.15,Pseudomonas aeruginosa
2023,9,levofloxacin,79,984,8.03,Pseudomonas aeruginosa
2023,9,cefepime,64,984,6.5,Pseudomonas aeruginosa
2023,9,gentamicin,58,984,5.89,Pseudomonas aeruginosa
2023,9,amikacin,42,984,4.27,Pseudomonas aeruginosa
2023,9,colistin,16,984,1.63,Pseudomonas aeruginosa
2023,10,,201,912,22.04,Pseudomonas aeruginosa
2023,10,meropenem,100,912,10.96,Pseudomonas aeruginosa
2023,10,piperacillin/tazobactam,98,912,10.75,Pseudomonas aeruginosa
2023,10,imipenem,96,912,10.53,Pseudomonas aeruginosa
2023,10,ciprofloxacin,94,912,10.31,Pseudomonas aeruginosa
2023,10,ceftazidime,81,912,8.88,Pseudomonas aeruginosa
2023,10,levofloxacin,73,912,8.0,Pseudomonas aeruginosa
2023,10,cefepime,57,912,6.25,Pseudomonas aeruginosa
2023,10,gentamicin,51,912,5.59,Pseudomonas aeruginosa
2023,10,amikacin,39,912,4.28,Pseudomonas aeruginosa
2023,10,colistin,22,912,2.41,Pseudomonas aeruginosa
2023,11,,166,848,19.58,Pseudomonas aeruginosa
2023,11,imipenem,98,848,11.56,Pseudomonas aeruginosa
2023,11,meropenem,98,848,11.56,Pseudomonas aeruginosa
2023,11,ciprofloxacin,91,848,10.73,Pseudomonas aeruginosa
2023,11,ceftazidime,82,848,9.67,Pseudomonas aeruginosa
2023,11,piperacillin/tazobactam,75,848,8.84,Pseudomonas aeruginosa
2023,11,levofloxacin,70,848,8.25,Pseudomonas aeruginosa
2023,11,cefepime,55,848,6.49,Pseudomonas aeruginosa
2023,11,gentamicin,48,848,5.66,Pseudomonas aeruginosa
2023,11,amikacin,39,848,4.6,Pseudomonas aeruginosa
2023,11,colistin,26,848,3.07,Pseudomonas aeruginosa
2023,12,,191,818,23.35,Pseudomonas aeruginosa
2023,12,imipenem,94,818,11.49,Pseudomonas aeruginosa
2023,12,meropenem,85,818,10.39,Pseudomonas aeruginosa
2023,12,ciprofloxacin,84,818,10.27,Pseudomonas aeruginosa
2023,12,ceftazidime,78,818,9.54,Pseudomonas aeruginosa
2023,12,piperacillin/tazobactam,68,818,8.31,Pseudomonas aeruginosa
2023,12,levofloxacin,66,818,8.07,Pseudomonas aeruginosa
2023,12,gentamicin,54,818,6.6,Pseudomonas aeruginosa
2023,12,cefepime,52,818,6.36,Pseudomonas aeruginosa
2023,12,amikacin,34,818,4.16,Pseudomonas aeruginosa
2023,12,colistin,12,818,1.47,Pseudomonas aeruginosa
2024,1,,768,3177,24.17,Pseudomonas aeruginosa
2024,1,imipenem,375,3177,11.8,Pseudomonas aeruginosa
2024,1,meropenem,326,3177,10.26,Pseudomonas aeruginosa
2024,1,piperacillin/tazobactam,304,3177,9.57,Pseudomonas aeruginosa
2024,1,ceftazidime,301,3177,9.47,Pseudomonas aeruginosa
2024,1,ciprofloxacin,296,3177,9.32,Pseudomonas aeruginosa
2024,1,levofloxacin,250,3177,7.87,Pseudomonas aeruginosa
2024,1,cefepime,206,3177,6.48,Pseudomonas aeruginosa
2024,1,gentamicin,168,3177,5.29,Pseudomonas aeruginosa
2024,1,amikacin,126,3177,3.97,Pseudomonas aeruginosa
2024,1,colistin,57,3177,1.79,Pseudomonas aeruginosa
2024,2,,761,2606,29.2,Pseudomonas aeruginosa
2024,2,imipenem,270,2606,10.36,Pseudomonas aeruginosa
2024,2,piperacillin/tazobactam,260,2606,9.98,Pseudomonas aeruginosa
2024,2,ceftazidime,248,2606,9.52,Pseudomonas aeruginosa
2024,2,ciprofloxacin,237,2606,9.09,Pseudomonas aeruginosa
2024,2,meropenem,234,2606,8.98,Pseudomonas aeruginosa
2024,2,levofloxacin,182,2606,6.98,Pseudomonas aeruginosa
2024,2,cefepime,156,2606,5.99,Pseudomonas aeruginosa
2024,2,gentamicin,116,2606,4.45,Pseudomonas aeruginosa
2024,2,amikacin,104,2606,3.99,Pseudomonas aeruginosa
2024,2,colistin,38,2606,1.46,Pseudomonas aeruginosa
2024,3,,783,2381,32.89,Pseudomonas aeruginosa
2024,3,imipenem,238,2381,10.0,Pseudomonas aeruginosa
2024,3,ciprofloxacin,220,2381,9.24,Pseudomonas aeruginosa
2024,3,meropenem,217,2381,9.11,Pseudomonas aeruginosa
2024,3,ceftazidime,206,2381,8.65,Pseudomonas aeruginosa
2024,3,piperacillin/tazobactam,201,2381,8.44,Pseudomonas aeruginosa
2024,3,levofloxacin,153,2381,6.43,Pseudomonas aeruginosa
2024,3,cefepime,142,2381,5.96,Pseudomonas aeruginosa
2024,3,gentamicin,111,2381,4.66,Pseudomonas aeruginosa
2024,3,amikacin,74,2381,3.11,Pseudomonas aeruginosa
2024,3,colistin,36,2381,1.51,Pseudomonas aeruginosa
2024,4,,698,2395,29.14,Pseudomonas aeruginosa
2024,4,piperacillin/tazobactam,231,2395,9.65,Pseudomonas aeruginosa
2024,4,imipenem,229,2395,9.56,Pseudomonas aeruginosa
2024,4,ciprofloxacin,215,2395,8.98,Pseudomonas aeruginosa
2024,4,meropenem,207,2395,8.64,Pseudomonas aeruginosa
2024,4,ceftazidime,206,2395,8.6,Pseudomonas aeruginosa
2024,4,levofloxacin,198,2395,8.27,Pseudomonas aeruginosa
2024,4,cefepime,148,2395,6.18,Pseudomonas aeruginosa
2024,4,gentamicin,121,2395,5.05,Pseudomonas aeruginosa
2024,4,amikacin,95,2395,3.97,Pseudomonas aeruginosa
2024,4,colistin,47,2395,1.96,Pseudomonas aeruginosa
2024,5,,869,2519,34.5,Pseudomonas aeruginosa
2024,5,piperacillin/tazobactam,228,2519,9.05,Pseudomonas aeruginosa
2024,5,imipenem,226,2519,8.97,Pseudomonas aeruginosa
2024,5,meropenem,216,2519,8.57,Pseudomonas aeruginosa
2024,5,ceftazidime,207,2519,8.22,Pseudomonas aeruginosa
2024,5,ciprofloxacin,198,2519,7.86,Pseudomonas aeruginosa
2024,5,levofloxacin,185,2519,7.34,Pseudomonas aeruginosa
2024,5,cefepime,137,2519,5.44,Pseudomonas aeruginosa
2024,5,amikacin,106,2519,4.21,Pseudomonas aeruginosa
2024,5,gentamicin,106,2519,4.21,Pseudomonas aeruginosa
2024,5,colistin,41,2519,1.63,Pseudomonas aeruginosa
2024,6,,871,2562,34.0,Pseudomonas aeruginosa
2024,6,imipenem,230,2562,8.98,Pseudomonas aeruginosa
2024,6,piperacillin/tazobactam,229,2562,8.94,Pseudomonas aeruginosa
2024,6,meropenem,218,2562,8.51,Pseudomonas aeruginosa
2024,6,ceftazidime,215,2562,8.39,Pseudomonas aeruginosa
2024,6,ciprofloxacin,212,2562,8.27,Pseudomonas aeruginosa
2024,6,levofloxacin,178,2562,6.95,Pseudomonas aeruginosa
2024,6,cefepime,142,2562,5.54,Pseudomonas aeruginosa
2024,6,gentamicin,108,2562,4.22,Pseudomonas aeruginosa
2024,6,amikacin,98,2562,3.83,Pseudomonas aeruginosa
2024,6,colistin,61,2562,2.38,Pseudomonas aeruginosa
2024,7,,845,2611,32.36,Pseudomonas aeruginosa
2024,7,piperacillin/tazobactam,266,2611,10.19,Pseudomonas aeruginosa
2024,7,imipenem,264,2611,10.11,Pseudomonas aeruginosa
2024,7,meropenem,234,2611,8.96,Pseudomonas aeruginosa
2024,7,ceftazidime,224,2611,8.58,Pseudomonas aeruginosa
2024,7,ciprofloxacin,224,2611,8.58,Pseudomonas aeruginosa
2024,7,levofloxacin,189,2611,7.24,Pseudomonas aeruginosa
2024,7,cefepime,130,2611,4.98,Pseudomonas aeruginosa
2024,7,amikacin,107,2611,4.1,Pseudomonas aeruginosa
2024,7,gentamicin,93,2611,3.56,Pseudomonas aeruginosa
2024,7,colistin,35,2611,1.34,Pseudomonas aeruginosa
2024,8,,929,2770,33.54,Pseudomonas aeruginosa
2024,8,imipenem,266,2770,9.6,Pseudomonas aeruginosa
2024,8,piperacillin/tazobactam,263,2770,9.49,Pseudomonas aeruginosa
2024,8,meropenem,254,2770,9.17,Pseudomonas aeruginosa
2024,8,ciprofloxacin,234,2770,8.45,Pseudomonas aeruginosa
2024,8,ceftazidime,226,2770,8.16,Pseudomonas aeruginosa
2024,8,levofloxacin,194,2770,7.0,Pseudomonas aeruginosa
2024,8,cefepime,145,2770,5.23,Pseudomonas aeruginosa
2024,8,amikacin,113,2770,4.08,Pseudomonas aeruginosa
2024,8,gentamicin,105,2770,3.79,Pseudomonas aeruginosa
2024,8,colistin,41,2770,1.48,Pseudomonas aeruginosa
2024,9,,916,2800,32.71,Pseudomonas aeruginosa
2024,9,piperacillin/tazobactam,290,2800,10.36,Pseudomonas aeruginosa
2024,9,ceftazidime,261,2800,9.32,Pseudomonas aeruginosa
2024,9,imipenem,256,2800,9.14,Pseudomonas aeruginosa
2024,9,meropenem,252,2800,9.0,Pseudomonas aeruginosa
2024,9,ciprofloxacin,250,2800,8.93,Pseudomonas aeruginosa
2024,9,levofloxacin,211,2800,7.54,Pseudomonas aeruginosa
2024,9,cefepime,129,2800,4.61,Pseudomonas aeruginosa
2024,9,amikacin,98,2800,3.5,Pseudomonas aeruginosa
2024,9,gentamicin,98,2800,3.5,Pseudomonas aeruginosa
2024,9,colistin,39,2800,1.39,Pseudomonas aeruginosa
2024,10,,995,3149,31.6,Pseudomonas aeruginosa
2024,10,imipenem,308,3149,9.78,Pseudomonas aeruginosa
2024,10,piperacillin/tazobactam,307,3149,9.75,Pseudomonas aeruginosa
2024,10,ciprofloxacin,290,3149,9.21,Pseudomonas aeruginosa
2024,10,meropenem,288,3149,9.15,Pseudomonas aeruginosa
2024,10,ceftazidime,279,3149,8.86,Pseudomonas aeruginosa
2024,10,levofloxacin,241,3149,7.65,Pseudomonas aeruginosa
2024,10,cefepime,151,3149,4.8,Pseudomonas aeruginosa
2024,10,gentamicin,136,3149,4.32,Pseudomonas aeruginosa
2024,10,amikacin,129,3149,4.1,Pseudomonas aeruginosa
2024,10,colistin,25,3149,0.79,Pseudomonas aeruginosa
2024,11,,808,2476,32.63,Pseudomonas aeruginosa
2024,11,imipenem,241,2476,9.73,Pseudomonas aeruginosa
2024,11,piperacillin/tazobactam,235,2476,9.49,Pseudomonas aeruginosa
2024,11,ciprofloxacin,231,2476,9.33,Pseudomonas aeruginosa
2024,11,meropenem,223,2476,9.01,Pseudomonas aeruginosa
2024,11,ceftazidime,219,2476,8.84,Pseudomonas aeruginosa
2024,11,levofloxacin,179,2476,7.23,Pseudomonas aeruginosa
2024,11,cefepime,114,2476,4.6,Pseudomonas aeruginosa
2024,11,amikacin,105,2476,4.24,Pseudomonas aeruginosa
2024,11,gentamicin,87,2476,3.51,Pseudomonas aeruginosa
2024,11,colistin,34,2476,1.37,Pseudomonas aeruginosa
2024,12,,822,2101,39.12,Pseudomonas aeruginosa
2024,12,piperacillin/tazobactam,192,2101,9.14,Pseudomonas aeruginosa
2024,12,imipenem,182,2101,8.66,Pseudomonas aeruginosa
2024,12,ceftazidime,176,2101,8.38,Pseudomonas aeruginosa
2024,12,meropenem,174,2101,8.28,Pseudomonas aeruginosa
2024,12,ciprofloxacin,171,2101,8.14,Pseudomonas aeruginosa
2024,12,levofloxacin,128,2101,6.09,Pseudomonas aeruginosa
2024,12,cefepime,95,2101,4.52,Pseudomonas aeruginosa
2024,12,gentamicin,72,2101,3.43,Pseudomonas aeruginosa
2024,12,amikacin,65,2101,3.09,Pseudomonas aeruginosa
2024,12,colistin,24,2101,1.14,Pseudomonas aeruginosa
