year,month,resistant_drug_name,drug_count,total_records_in_month,percentage,organism_full
2023,1,imipenem,323,13247,2.44,Klebsiella pneumoniae
2023,1,norfloxacin,20,13247,0.15,Klebsiella pneumoniae
2023,2,ampicillin,2402,11015,21.81,Klebsiella pneumoniae
2023,2,trimethoprim/sulfamethoxazole,925,11015,8.4,Klebsiella pneumoniae
2023,2,ciprofloxacin,889,11015,8.07,Klebsiella pneumoniae
2023,2,ceftriaxone,844,11015,7.66,Klebsiella pneumoniae
2023,2,ceftazidime,805,11015,7.31,Klebsiella pneumoniae
2023,2,piperacillin/tazobactam,723,11015,6.56,Klebsiella pneumoniae
2023,2,amoxicillin/clavulanic acid,604,11015,5.48,Klebsiella pneumoniae
2023,2,cefepime,558,11015,5.07,Klebsiella pneumoniae
2023,2,ertapenem,495,11015,4.49,Klebsiella pneumoniae
2023,2,cefuroxime,475,11015,4.31,Klebsiella pneumoniae
2023,2,levofloxacin,466,11015,4.23,Klebsiella pneumoniae
2023,2,gentamicin,431,11015,3.91,Klebsiella pneumoniae
2023,2,meropenem,425,11015,3.86,Klebsiella pneumoniae
2023,2,ampicillin/sulbactam,356,11015,3.23,Klebsiella pneumoniae
2023,2,amikacin,313,11015,2.84,Klebsiella pneumoniae
2023,2,imipenem,287,11015,2.61,Klebsiella pneumoniae
2023,2,norfloxacin,17,11015,0.15,Klebsiella pneumoniae
2023,3,ampicillin,2599,11729,22.16,Klebsiella pneumoniae
2023,3,trimethoprim/sulfamethoxazole,994,11729,8.47,Klebsiella pneumoniae
2023,3,ciprofloxacin,960,11729,8.18,Klebsiella pneumoniae
2023,3,ceftriaxone,876,11729,7.47,Klebsiella pneumoniae
2023,3,ceftazidime,862,11729,7.35,Klebsiella pneumoniae
2023,3,piperacillin/tazobactam,754,11729,6.43,Klebsiella pneumoniae
2023,3,amoxicillin/clavulanic acid,667,11729,5.69,Klebsiella pneumoniae
2023,3,cefepime,571,11729,4.87,Klebsiella pneumoniae
2023,3,ertapenem,541,11729,4.61,Klebsiella pneumoniae
2023,3,levofloxacin,508,11729,4.33,Klebsiella pneumoniae
2023,3,cefuroxime,495,11729,4.22,Klebsiella pneumoniae
2023,3,meropenem,460,11729,3.92,Klebsiella pneumoniae
2023,3,gentamicin,448,11729,3.82,Klebsiella pneumoniae
2023,3,ampicillin/sulbactam,339,11729,2.89,Klebsiella pneumoniae
2023,3,amikacin,331,11729,2.82,Klebsiella pneumoniae
2023,3,imipenem,301,11729,2.57,Klebsiella pneumoniae
2023,3,norfloxacin,23,11729,0.2,Klebsiella pneumoniae
2023,4,ampicillin,2513,10848,23.17,Klebsiella pneumoniae
2023,4,trimethoprim/sulfamethoxazole,922,10848,8.5,Klebsiella pneumoniae
2023,4,ciprofloxacin,919,10848,8.47,Klebsiella pneumoniae
2023,4,ceftazidime,814,10848,7.5,Klebsiella pneumoniae
2023,4,ceftriaxone,803,10848,7.4,Klebsiella pneumoniae
2023,4,piperacillin/tazobactam,698,10848,6.43,Klebsiella pneumoniae
2023,4,amoxicillin/clavulanic acid,614,10848,5.66,Klebsiella pneumoniae
2023,4,cefepime,522,10848,4.81,Klebsiella pneumoniae
2023,4,cefuroxime,465,10848,4.29,Klebsiella pneumoniae
2023,4,levofloxacin,464,10848,4.28,Klebsiella pneumoniae
2023,4,ertapenem,439,10848,4.05,Klebsiella pneumoniae
2023,4,gentamicin,407,10848,3.75,Klebsiella pneumoniae
2023,4,meropenem,376,10848,3.47,Klebsiella pneumoniae
2023,4,ampicillin/sulbactam,364,10848,3.36,Klebsiella pneumoniae
2023,4,amikacin,267,10848,2.46,Klebsiella pneumoniae
2023,4,imipenem,240,10848,2.21,Klebsiella pneumoniae
2023,4,norfloxacin,21,10848,0.19,Klebsiella pneumoniae
2023,5,ampicillin,2738,11276,24.28,Klebsiella pneumoniae
2023,5,trimethoprim/sulfamethoxazole,994,11276,8.82,Klebsiella pneumoniae
2023,5,ciprofloxacin,928,11276,8.23,Klebsiella pneumoniae
2023,5,ceftriaxone,854,11276,7.57,Klebsiella pneumoniae
2023,5,ceftazidime,852,11276,7.56,Klebsiella pneumoniae
2023,5,piperacillin/tazobactam,681,11276,6.04,Klebsiella pneumoniae
2023,5,amoxicillin/clavulanic acid,585,11276,5.19,Klebsiella pneumoniae
2023,5,cefepime,533,11276,4.73,Klebsiella pneumoniae
2023,5,cefuroxime,506,11276,4.49,Klebsiella pneumoniae
2023,5,levofloxacin,472,11276,4.19,Klebsiella pneumoniae
2023,5,ertapenem,436,11276,3.87,Klebsiella pneumoniae
2023,5,gentamicin,422,11276,3.74,Klebsiella pneumoniae
2023,5,ampicillin/sulbactam,390,11276,3.46,Klebsiella pneumoniae
2023,5,meropenem,375,11276,3.33,Klebsiella pneumoniae
2023,5,amikacin,259,11276,2.3,Klebsiella pneumoniae
2023,5,imipenem,232,11276,2.06,Klebsiella pneumoniae
2023,5,norfloxacin,19,11276,0.17,Klebsiella pneumoniae
2023,6,ampicillin,2473,10593,23.35,Klebsiella pneumoniae
2023,6,trimethoprim/sulfamethoxazole,956,10593,9.02,Klebsiella pneumoniae
2023,6,ciprofloxacin,864,10593,8.16,Klebsiella pneumoniae
2023,6,ceftriaxone,802,10593,7.57,Klebsiella pneumoniae
2023,6,ceftazidime,793,10593,7.49,Klebsiella pneumoniae
2023,6,piperacillin/tazobactam,681,10593,6.43,Klebsiella pneumoniae
2023,6,cefepime,539,10593,5.09,Klebsiella pneumoniae
2023,6,amoxicillin/clavulanic acid,533,10593,5.03,Klebsiella pneumoniae
2023,6,cefuroxime,489,10593,4.62,Klebsiella pneumoniae
2023,6,levofloxacin,455,10593,4.3,Klebsiella pneumoniae
2023,6,ertapenem,430,10593,4.06,Klebsiella pneumoniae
2023,6,gentamicin,394,10593,3.72,Klebsiella pneumoniae
2023,6,meropenem,369,10593,3.48,Klebsiella pneumoniae
2023,6,ampicillin/sulbactam,337,10593,3.18,Klebsiella pneumoniae
2023,6,imipenem,243,10593,2.29,Klebsiella pneumoniae
2023,6,amikacin,221,10593,2.09,Klebsiella pneumoniae
2023,6,norfloxacin,14,10593,0.13,Klebsiella pneumoniae
2023,7,ampicillin,2297,9790,23.46,Klebsiella pneumoniae
2023,7,trimethoprim/sulfamethoxazole,894,9790,9.13,Klebsiella pneumoniae
2023,7,ciprofloxacin,822,9790,8.4,Klebsiella pneumoniae
2023,7,ceftriaxone,793,9790,8.1,Klebsiella pneumoniae
2023,7,ceftazidime,669,9790,6.83,Klebsiella pneumoniae
2023,7,piperacillin/tazobactam,616,9790,6.29,Klebsiella pneumoniae
2023,7,amoxicillin/clavulanic acid,524,9790,5.35,Klebsiella pneumoniae
2023,7,cefepime,514,9790,5.25,Klebsiella pneumoniae
2023,7,cefuroxime,454,9790,4.64,Klebsiella pneumoniae
2023,7,levofloxacin,397,9790,4.06,Klebsiella pneumoniae
2023,7,gentamicin,390,9790,3.98,Klebsiella pneumoniae
2023,7,ertapenem,383,9790,3.91,Klebsiella pneumoniae
2023,7,meropenem,322,9790,3.29,Klebsiella pneumoniae
2023,7,ampicillin/sulbactam,306,9790,3.13,Klebsiella pneumoniae
2023,7,amikacin,204,9790,2.08,Klebsiella pneumoniae
2023,7,imipenem,198,9790,2.02,Klebsiella pneumoniae
2023,7,norfloxacin,7,9790,0.07,Klebsiella pneumoniae
2023,8,ampicillin,2325,9982,23.29,Klebsiella pneumoniae
2023,8,trimethoprim/sulfamethoxazole,899,9982,9.01,Klebsiella pneumoniae
2023,8,ceftriaxone,816,9982,8.17,Klebsiella pneumoniae
2023,8,ciprofloxacin,807,9982,8.08,Klebsiella pneumoniae
2023,8,ceftazidime,696,9982,6.97,Klebsiella pneumoniae
2023,8,piperacillin/tazobactam,620,9982,6.21,Klebsiella pneumoniae
2023,8,amoxicillin/clavulanic acid,495,9982,4.96,Klebsiella pneumoniae
2023,8,cefepime,490,9982,4.91,Klebsiella pneumoniae
2023,8,cefuroxime,437,9982,4.38,Klebsiella pneumoniae
2023,8,levofloxacin,403,9982,4.04,Klebsiella pneumoniae
2023,8,gentamicin,401,9982,4.02,Klebsiella pneumoniae
2023,8,ertapenem,387,9982,3.88,Klebsiella pneumoniae
2023,8,ampicillin/sulbactam,380,9982,3.81,Klebsiella pneumoniae
2023,8,meropenem,331,9982,3.32,Klebsiella pneumoniae
2023,8,amikacin,239,9982,2.39,Klebsiella pneumoniae
2023,8,imipenem,235,9982,2.35,Klebsiella pneumoniae
2023,8,norfloxacin,21,9982,0.21,Klebsiella pneumoniae
2023,9,ampicillin,2244,9764,22.98,Klebsiella pneumoniae
2023,9,trimethoprim/sulfamethoxazole,879,9764,9.0,Klebsiella pneumoniae
2023,9,ceftriaxone,814,9764,8.34,Klebsiella pneumoniae
2023,9,ciprofloxacin,789,9764,8.08,Klebsiella pneumoniae
2023,9,ceftazidime,651,9764,6.67,Klebsiella pneumoniae
2023,9,piperacillin/tazobactam,639,9764,6.54,Klebsiella pneumoniae
2023,9,amoxicillin/clavulanic acid,516,9764,5.28,Klebsiella pneumoniae
2023,9,cefepime,510,9764,5.22,Klebsiella pneumoniae
2023,9,cefuroxime,468,9764,4.79,Klebsiella pneumoniae
2023,9,ertapenem,396,9764,4.06,Klebsiella pneumoniae
2023,9,gentamicin,385,9764,3.94,Klebsiella pneumoniae
2023,9,levofloxacin,375,9764,3.84,Klebsiella pneumoniae
2023,9,meropenem,345,9764,3.53,Klebsiella pneumoniae
2023,9,ampicillin/sulbactam,327,9764,3.35,Klebsiella pneumoniae
2023,9,imipenem,227,9764,2.32,Klebsiella pneumoniae
2023,9,amikacin,191,9764,1.96,Klebsiella pneumoniae
2023,9,norfloxacin,8,9764,0.08,Klebsiella pneumoniae
2023,10,ampicillin,2226,9672,23.01,Klebsiella pneumoniae
2023,10,trimethoprim/sulfamethoxazole,862,9672,8.91,Klebsiella pneumoniae
2023,10,ciprofloxacin,805,9672,8.32,Klebsiella pneumoniae
2023,10,ceftriaxone,792,9672,8.19,Klebsiella pneumoniae
2023,10,ceftazidime,674,9672,6.97,Klebsiella pneumoniae
2023,10,piperacillin/tazobactam,639,9672,6.61,Klebsiella pneumoniae
2023,10,amoxicillin/clavulanic acid,524,9672,5.42,Klebsiella pneumoniae
2023,10,cefepime,507,9672,5.24,Klebsiella pneumoniae
2023,10,cefuroxime,453,9672,4.68,Klebsiella pneumoniae
2023,10,levofloxacin,399,9672,4.13,Klebsiella pneumoniae
2023,10,gentamicin,372,9672,3.85,Klebsiella pneumoniae
2023,10,ertapenem,368,9672,3.8,Klebsiella pneumoniae
2023,10,meropenem,331,9672,3.42,Klebsiella pneumoniae
2023,10,ampicillin/sulbactam,326,9672,3.37,Klebsiella pneumoniae
2023,10,imipenem,206,9672,2.13,Klebsiella pneumoniae
2023,10,amikacin,174,9672,1.8,Klebsiella pneumoniae
2023,10,norfloxacin,14,9672,0.14,Klebsiella pneumoniae
2023,11,ampicillin,2080,8918,23.32,Klebsiella pneumoniae
2023,11,trimethoprim/sulfamethoxazole,784,8918,8.79,Klebsiella pneumoniae
2023,11,ciprofloxacin,749,8918,8.4,Klebsiella pneumoniae
2023,11,ceftriaxone,746,8918,8.37,Klebsiella pneumoniae
2023,11,ceftazidime,608,8918,6.82,Klebsiella pneumoniae
2023,11,piperacillin/tazobactam,582,8918,6.53,Klebsiella pneumoniae
2023,11,cefepime,487,8918,5.46,Klebsiella pneumoniae
2023,11,amoxicillin/clavulanic acid,418,8918,4.69,Klebsiella pneumoniae
2023,11,cefuroxime,395,8918,4.43,Klebsiella pneumoniae
2023,11,ertapenem,364,8918,4.08,Klebsiella pneumoniae
2023,11,levofloxacin,355,8918,3.98,Klebsiella pneumoniae
2023,11,gentamicin,345,8918,3.87,Klebsiella pneumoniae
2023,11,meropenem,314,8918,3.52,Klebsiella pneumoniae
2023,11,ampicillin/sulbactam,303,8918,3.4,Klebsiella pneumoniae
2023,11,imipenem,203,8918,2.28,Klebsiella pneumoniae
2023,11,amikacin,173,8918,1.94,Klebsiella pneumoniae
2023,11,norfloxacin,12,8918,0.13,Klebsiella pneumoniae
2023,12,ampicillin,1962,7865,24.95,Klebsiella pneumoniae
2023,12,trimethoprim/sulfamethoxazole,683,7865,8.68,Klebsiella pneumoniae
2023,12,ciprofloxacin,643,7865,8.18,Klebsiella pneumoniae
2023,12,ceftriaxone,623,7865,7.92,Klebsiella pneumoniae
2023,12,ceftazidime,526,7865,6.69,Klebsiella pneumoniae
2023,12,piperacillin/tazobactam,493,7865,6.27,Klebsiella pneumoniae
2023,12,cefepime,412,7865,5.24,Klebsiella pneumoniae
2023,12,amoxicillin/clavulanic acid,377,7865,4.79,Klebsiella pneumoniae
2023,12,cefuroxime,375,7865,4.77,Klebsiella pneumoniae
2023,12,levofloxacin,322,7865,4.09,Klebsiella pneumoniae
2023,12,ertapenem,304,7865,3.87,Klebsiella pneumoniae
2023,12,gentamicin,291,7865,3.7,Klebsiella pneumoniae
2023,12,ampicillin/sulbactam,280,7865,3.56,Klebsiella pneumoniae
2023,12,meropenem,261,7865,3.32,Klebsiella pneumoniae
2023,12,imipenem,154,7865,1.96,Klebsiella pneumoniae
2023,12,amikacin,151,7865,1.92,Klebsiella pneumoniae
2023,12,norfloxacin,8,7865,0.1,Klebsiella pneumoniae
2024,1,ampicillin,2866,13776,20.8,Klebsiella pneumoniae
2024,1,ciprofloxacin,1273,13776,9.24,Klebsiella pneumoniae
2024,1,trimethoprim/sulfamethoxazole,1185,13776,8.6,Klebsiella pneumoniae
2024,1,ceftriaxone,1054,13776,7.65,Klebsiella pneumoniae
2024,1,ceftazidime,978,13776,7.1,Klebsiella pneumoniae
2024,1,piperacillin/tazobactam,942,13776,6.84,Klebsiella pneumoniae
2024,1,amoxicillin/clavulanic acid,765,13776,5.55,Klebsiella pneumoniae
2024,1,cefuroxime,764,13776,5.55,Klebsiella pneumoniae
2024,1,cefepime,726,13776,5.27,Klebsiella pneumoniae
2024,1,levofloxacin,614,13776,4.46,Klebsiella pneumoniae
2024,1,ertapenem,575,13776,4.17,Klebsiella pneumoniae
2024,1,gentamicin,529,13776,3.84,Klebsiella pneumoniae
2024,1,meropenem,480,13776,3.48,Klebsiella pneumoniae
2024,1,imipenem,406,13776,2.95,Klebsiella pneumoniae
2024,1,ampicillin/sulbactam,333,13776,2.42,Klebsiella pneumoniae
2024,1,amikacin,247,13776,1.79,Klebsiella pneumoniae
2024,1,norfloxacin,39,13776,0.28,Klebsiella pneumoniae
2024,2,ampicillin,2574,11467,22.45,Klebsiella pneumoniae
2024,2,ciprofloxacin,1050,11467,9.16,Klebsiella pneumoniae
2024,2,trimethoprim/sulfamethoxazole,1003,11467,8.75,Klebsiella pneumoniae
2024,2,ceftriaxone,938,11467,8.18,Klebsiella pneumoniae
2024,2,ceftazidime,798,11467,6.96,Klebsiella pneumoniae
2024,2,piperacillin/tazobactam,779,11467,6.79,Klebsiella pneumoniae
2024,2,cefuroxime,675,11467,5.89,Klebsiella pneumoniae
2024,2,amoxicillin/clavulanic acid,634,11467,5.53,Klebsiella pneumoniae
2024,2,cefepime,580,11467,5.06,Klebsiella pneumoniae
2024,2,ertapenem,463,11467,4.04,Klebsiella pneumoniae
2024,2,levofloxacin,457,11467,3.99,Klebsiella pneumoniae
2024,2,gentamicin,389,11467,3.39,Klebsiella pneumoniae
2024,2,meropenem,386,11467,3.37,Klebsiella pneumoniae
2024,2,imipenem,330,11467,2.88,Klebsiella pneumoniae
2024,2,ampicillin/sulbactam,227,11467,1.98,Klebsiella pneumoniae
2024,2,amikacin,162,11467,1.41,Klebsiella pneumoniae
2024,2,norfloxacin,22,11467,0.19,Klebsiella pneumoniae
2024,3,ampicillin,2648,11311,23.41,Klebsiella pneumoniae
2024,3,ciprofloxacin,1042,11311,9.21,Klebsiella pneumoniae
2024,3,trimethoprim/sulfamethoxazole,976,11311,8.63,Klebsiella pneumoniae
2024,3,ceftriaxone,928,11311,8.2,Klebsiella pneumoniae
2024,3,ceftazidime,764,11311,6.75,Klebsiella pneumoniae
2024,3,piperacillin/tazobactam,730,11311,6.45,Klebsiella pneumoniae
2024,3,cefuroxime,649,11311,5.74,Klebsiella pneumoniae
2024,3,amoxicillin/clavulanic acid,600,11311,5.3,Klebsiella pneumoniae
2024,3,cefepime,574,11311,5.07,Klebsiella pneumoniae
2024,3,ertapenem,474,11311,4.19,Klebsiella pneumoniae
2024,3,levofloxacin,460,11311,4.07,Klebsiella pneumoniae
2024,3,gentamicin,415,11311,3.67,Klebsiella pneumoniae
2024,3,meropenem,351,11311,3.1,Klebsiella pneumoniae
2024,3,imipenem,289,11311,2.56,Klebsiella pneumoniae
2024,3,ampicillin/sulbactam,223,11311,1.97,Klebsiella pneumoniae
2024,3,amikacin,166,11311,1.47,Klebsiella pneumoniae
2024,3,norfloxacin,22,11311,0.19,Klebsiella pneumoniae
2024,4,ampicillin,2714,11076,24.5,Klebsiella pneumoniae
2024,4,ciprofloxacin,1020,11076,9.21,Klebsiella pneumoniae
2024,4,trimethoprim/sulfamethoxazole,971,11076,8.77,Klebsiella pneumoniae
2024,4,ceftriaxone,862,11076,7.78,Klebsiella pneumoniae
2024,4,ceftazidime,755,11076,6.82,Klebsiella pneumoniae
2024,4,piperacillin/tazobactam,689,11076,6.22,Klebsiella pneumoniae
2024,4,cefuroxime,640,11076,5.78,Klebsiella pneumoniae
2024,4,cefepime,557,11076,5.03,Klebsiella pneumoniae
2024,4,amoxicillin/clavulanic acid,546,11076,4.93,Klebsiella pneumoniae
2024,4,ertapenem,444,11076,4.01,Klebsiella pneumoniae
2024,4,levofloxacin,435,11076,3.93,Klebsiella pneumoniae
2024,4,gentamicin,407,11076,3.67,Klebsiella pneumoniae
2024,4,meropenem,340,11076,3.07,Klebsiella pneumoniae
2024,4,imipenem,279,11076,2.52,Klebsiella pneumoniae
2024,4,ampicillin/sulbactam,228,11076,2.06,Klebsiella pneumoniae
2024,4,amikacin,159,11076,1.44,Klebsiella pneumoniae
2024,4,norfloxacin,30,11076,0.27,Klebsiella pneumoniae
2024,5,ampicillin,2684,10847,24.74,Klebsiella pneumoniae
2024,5,ciprofloxacin,974,10847,8.98,Klebsiella pneumoniae
2024,5,trimethoprim/sulfamethoxazole,942,10847,8.68,Klebsiella pneumoniae
2024,5,ceftriaxone,837,10847,7.72,Klebsiella pneumoniae
2024,5,ceftazidime,702,10847,6.47,Klebsiella pneumoniae
2024,5,piperacillin/tazobactam,680,10847,6.27,Klebsiella pneumoniae
2024,5,cefuroxime,626,10847,5.77,Klebsiella pneumoniae
2024,5,cefepime,568,10847,5.24,Klebsiella pneumoniae
2024,5,amoxicillin/clavulanic acid,566,10847,5.22,Klebsiella pneumoniae
2024,5,ertapenem,431,10847,3.97,Klebsiella pneumoniae
2024,5,levofloxacin,400,10847,3.69,Klebsiella pneumoniae
2024,5,gentamicin,396,10847,3.65,Klebsiella pneumoniae
2024,5,meropenem,332,10847,3.06,Klebsiella pneumoniae
2024,5,imipenem,286,10847,2.64,Klebsiella pneumoniae
2024,5,ampicillin/sulbactam,220,10847,2.03,Klebsiella pneumoniae
2024,5,amikacin,173,10847,1.59,Klebsiella pneumoniae
2024,5,norfloxacin,30,10847,0.28,Klebsiella pneumoniae
2024,6,ampicillin,2369,10169,23.3,Klebsiella pneumoniae
2024,6,ciprofloxacin,925,10169,9.1,Klebsiella pneumoniae
2024,6,trimethoprim/sulfamethoxazole,912,10169,8.97,Klebsiella pneumoniae
2024,6,ceftriaxone,807,10169,7.94,Klebsiella pneumoniae
2024,6,ceftazidime,652,10169,6.41,Klebsiella pneumoniae
2024,6,piperacillin/tazobactam,635,10169,6.24,Klebsiella pneumoniae
2024,6,cefuroxime,555,10169,5.46,Klebsiella pneumoniae
2024,6,amoxicillin/clavulanic acid,553,10169,5.44,Klebsiella pneumoniae
2024,6,cefepime,504,10169,4.96,Klebsiella pneumoniae
2024,6,ertapenem,432,10169,4.25,Klebsiella pneumoniae
2024,6,levofloxacin,425,10169,4.18,Klebsiella pneumoniae
2024,6,gentamicin,366,10169,3.6,Klebsiella pneumoniae
2024,6,meropenem,340,10169,3.34,Klebsiella pneumoniae
2024,6,imipenem,275,10169,2.7,Klebsiella pneumoniae
2024,6,ampicillin/sulbactam,224,10169,2.2,Klebsiella pneumoniae
2024,6,amikacin,175,10169,1.72,Klebsiella pneumoniae
2024,6,norfloxacin,20,10169,0.2,Klebsiella pneumoniae
2024,7,ampicillin,2330,9706,24.01,Klebsiella pneumoniae
2024,7,trimethoprim/sulfamethoxazole,871,9706,8.97,Klebsiella pneumoniae
2024,7,ciprofloxacin,862,9706,8.88,Klebsiella pneumoniae
2024,7,ceftriaxone,730,9706,7.52,Klebsiella pneumoniae
2024,7,ceftazidime,673,9706,6.93,Klebsiella pneumoniae
2024,7,cefuroxime,592,9706,6.1,Klebsiella pneumoniae
2024,7,piperacillin/tazobactam,552,9706,5.69,Klebsiella pneumoniae
2024,7,amoxicillin/clavulanic acid,507,9706,5.22,Klebsiella pneumoniae
2024,7,cefepime,500,9706,5.15,Klebsiella pneumoniae
2024,7,levofloxacin,417,9706,4.3,Klebsiella pneumoniae
2024,7,ertapenem,369,9706,3.8,Klebsiella pneumoniae
2024,7,gentamicin,343,9706,3.53,Klebsiella pneumoniae
2024,7,meropenem,305,9706,3.14,Klebsiella pneumoniae
2024,7,imipenem,262,9706,2.7,Klebsiella pneumoniae
2024,7,ampicillin/sulbactam,233,9706,2.4,Klebsiella pneumoniae
2024,7,amikacin,139,9706,1.43,Klebsiella pneumoniae
2024,7,norfloxacin,21,9706,0.22,Klebsiella pneumoniae
2024,8,ampicillin,2545,11098,22.93,Klebsiella pneumoniae
2024,8,ciprofloxacin,999,11098,9.0,Klebsiella pneumoniae
2024,8,trimethoprim/sulfamethoxazole,981,11098,8.84,Klebsiella pneumoniae
2024,8,ceftriaxone,849,11098,7.65,Klebsiella pneumoniae
2024,8,ceftazidime,802,11098,7.23,Klebsiella pneumoniae
2024,8,cefuroxime,677,11098,6.1,Klebsiella pneumoniae
2024,8,piperacillin/tazobactam,645,11098,5.81,Klebsiella pneumoniae
2024,8,amoxicillin/clavulanic acid,579,11098,5.22,Klebsiella pneumoniae
2024,8,cefepime,540,11098,4.87,Klebsiella pneumoniae
2024,8,levofloxacin,530,11098,4.78,Klebsiella pneumoniae
2024,8,ertapenem,463,11098,4.17,Klebsiella pneumoniae
2024,8,gentamicin,367,11098,3.31,Klebsiella pneumoniae
2024,8,meropenem,345,11098,3.11,Klebsiella pneumoniae
2024,8,ampicillin/sulbactam,304,11098,2.74,Klebsiella pneumoniae
2024,8,imipenem,298,11098,2.69,Klebsiella pneumoniae
2024,8,amikacin,151,11098,1.36,Klebsiella pneumoniae
2024,8,norfloxacin,23,11098,0.21,Klebsiella pneumoniae
2024,9,ampicillin,2290,9353,24.48,Klebsiella pneumoniae
2024,9,ciprofloxacin,837,9353,8.95,Klebsiella pneumoniae
2024,9,trimethoprim/sulfamethoxazole,828,9353,8.85,Klebsiella pneumoniae
2024,9,ceftriaxone,722,9353,7.72,Klebsiella pneumoniae
2024,9,ceftazidime,668,9353,7.14,Klebsiella pneumoniae
2024,9,piperacillin/tazobactam,556,9353,5.94,Klebsiella pneumoniae
2024,9,cefuroxime,540,9353,5.77,Klebsiella pneumoniae
2024,9,amoxicillin/clavulanic acid,469,9353,5.01,Klebsiella pneumoniae
2024,9,cefepime,444,9353,4.75,Klebsiella pneumoniae
2024,9,levofloxacin,404,9353,4.32,Klebsiella pneumoniae
2024,9,ertapenem,346,9353,3.7,Klebsiella pneumoniae
2024,9,gentamicin,312,9353,3.34,Klebsiella pneumoniae
2024,9,ampicillin/sulbactam,307,9353,3.28,Klebsiella pneumoniae
2024,9,meropenem,267,9353,2.85,Klebsiella pneumoniae
2024,9,imipenem,219,9353,2.34,Klebsiella pneumoniae
2024,9,amikacin,120,9353,1.28,Klebsiella pneumoniae
2024,9,norfloxacin,24,9353,0.26,Klebsiella pneumoniae
2024,10,ampicillin,2402,10242,23.45,Klebsiella pneumoniae
2024,10,ciprofloxacin,968,10242,9.45,Klebsiella pneumoniae
2024,10,trimethoprim/sulfamethoxazole,887,10242,8.66,Klebsiella pneumoniae
2024,10,ceftriaxone,782,10242,7.64,Klebsiella pneumoniae
2024,10,ceftazidime,757,10242,7.39,Klebsiella pneumoniae
2024,10,piperacillin/tazobactam,652,10242,6.37,Klebsiella pneumoniae
2024,10,cefuroxime,589,10242,5.75,Klebsiella pneumoniae
2024,10,amoxicillin/clavulanic acid,509,10242,4.97,Klebsiella pneumoniae
2024,10,cefepime,484,10242,4.73,Klebsiella pneumoniae
2024,10,levofloxacin,461,10242,4.5,Klebsiella pneumoniae
2024,10,ertapenem,425,10242,4.15,Klebsiella pneumoniae
2024,10,gentamicin,343,10242,3.35,Klebsiella pneumoniae
2024,10,meropenem,324,10242,3.16,Klebsiella pneumoniae
2024,10,imipenem,255,10242,2.49,Klebsiella pneumoniae
2024,10,ampicillin/sulbactam,249,10242,2.43,Klebsiella pneumoniae
2024,10,amikacin,130,10242,1.27,Klebsiella pneumoniae
2024,10,norfloxacin,25,10242,0.24,Klebsiella pneumoniae
2024,11,ampicillin,1959,8788,22.29,Klebsiella pneumoniae
2024,11,ciprofloxacin,774,8788,8.81,Klebsiella pneumoniae
2024,11,trimethoprim/sulfamethoxazole,766,8788,8.72,Klebsiella pneumoniae
2024,11,ceftriaxone,688,8788,7.83,Klebsiella pneumoniae
2024,11,ceftazidime,640,8788,7.28,Klebsiella pneumoniae
2024,11,piperacillin/tazobactam,565,8788,6.43,Klebsiella pneumoniae
2024,11,cefuroxime,508,8788,5.78,Klebsiella pneumoniae
2024,11,amoxicillin/clavulanic acid,457,8788,5.2,Klebsiella pneumoniae
2024,11,cefepime,437,8788,4.97,Klebsiella pneumoniae
2024,11,levofloxacin,419,8788,4.77,Klebsiella pneumoniae
2024,11,ertapenem,368,8788,4.19,Klebsiella pneumoniae
2024,11,gentamicin,298,8788,3.39,Klebsiella pneumoniae
2024,11,ampicillin/sulbactam,284,8788,3.23,Klebsiella pneumoniae
2024,11,meropenem,268,8788,3.05,Klebsiella pneumoniae
2024,11,imipenem,217,8788,2.47,Klebsiella pneumoniae
2024,11,amikacin,120,8788,1.37,Klebsiella pneumoniae
2024,11,norfloxacin,20,8788,0.23,Klebsiella pneumoniae
2024,12,ampicillin,1960,8345,23.49,Klebsiella pneumoniae
2024,12,ciprofloxacin,752,8345,9.01,Klebsiella pneumoniae
2024,12,trimethoprim/sulfamethoxazole,708,8345,8.48,Klebsiella pneumoniae
2024,12,ceftriaxone,607,8345,7.27,Klebsiella pneumoniae
2024,12,ceftazidime,594,8345,7.12,Klebsiella pneumoniae
2024,12,piperacillin/tazobactam,545,8345,6.53,Klebsiella pneumoniae
2024,12,amoxicillin/clavulanic acid,430,8345,5.15,Klebsiella pneumoniae
2024,12,cefuroxime,406,8345,4.87,Klebsiella pneumoniae
2024,12,levofloxacin,403,8345,4.83,Klebsiella pneumoniae
2024,12,cefepime,370,8345,4.43,Klebsiella pneumoniae
2024,12,ertapenem,361,8345,4.33,Klebsiella pneumoniae
2024,12,gentamicin,290,8345,3.48,Klebsiella pneumoniae
2024,12,ampicillin/sulbactam,282,8345,3.38,Klebsiella pneumoniae
2024,12,meropenem,275,8345,3.3,Klebsiella pneumoniae
2024,12,imipenem,207,8345,2.48,Klebsiella pneumoniae
2024,12,amikacin,132,8345,1.58,Klebsiella pneumoniae
2024,12,norfloxacin,23,8345,0.28,Klebsiella pneumoniae
