year,month,resistant_drug_name,drug_count,total_records_in_month,percentage,organism_full
2023,3,cefoxitin,1,194,0.52,Staphylococcus aureus
2023,3,vancomycin,1,194,0.52,Staphylococcus aureus
2023,4,,88,163,53.99,Staphylococcus aureus
2023,4,tetracycline,40,163,24.54,Staphylococcus aureus
2023,4,erythromycin,9,163,5.52,Staphylococcus aureus
2023,4,ciprofloxacin,6,163,3.68,Staphylococcus aureus
2023,4,clindamycin,6,163,3.68,Staphylococcus aureus
2023,4,trimethoprim/sulfamethoxazole,6,163,3.68,Staphylococcus aureus
2023,4,oxacillin,5,163,3.07,Staphylococcus aureus
2023,4,levofloxacin,2,163,1.23,Staphylococcus aureus
2023,4,vancomycin,1,163,0.61,Staphylococcus aureus
2023,5,,83,239,34.73,Staphylococcus aureus
2023,5,tetracycline,69,239,28.87,Staphylococcus aureus
2023,5,erythromycin,19,239,7.95,Staphylococcus aureus
2023,5,oxacillin,18,239,7.53,Staphylococcus aureus
2023,5,clindamycin,17,239,7.11,Staphylococcus aureus
2023,5,trimethoprim/sulfamethoxazole,12,239,5.02,Staphylococcus aureus
2023,5,ciprofloxacin,8,239,3.35,Staphylococcus aureus
2023,5,gentamicin,6,239,2.51,Staphylococcus aureus
2023,5,vancomycin,4,239,1.67,Staphylococcus aureus
2023,5,cefoxitin,2,239,0.84,Staphylococcus aureus
2023,5,levofloxacin,1,239,0.42,Staphylococcus aureus
2023,6,,104,241,43.15,Staphylococcus aureus
2023,6,tetracycline,73,241,30.29,Staphylococcus aureus
2023,6,erythromycin,16,241,6.64,Staphylococcus aureus
2023,6,oxacillin,15,241,6.22,Staphylococcus aureus
2023,6,clindamycin,12,241,4.98,Staphylococcus aureus
2023,6,trimethoprim/sulfamethoxazole,10,241,4.15,Staphylococcus aureus
2023,6,ciprofloxacin,5,241,2.07,Staphylococcus aureus
2023,6,levofloxacin,4,241,1.66,Staphylococcus aureus
2023,6,gentamicin,2,241,0.83,Staphylococcus aureus
2023,7,,126,279,45.16,Staphylococcus aureus
2023,7,tetracycline,88,279,31.54,Staphylococcus aureus
2023,7,erythromycin,20,279,7.17,Staphylococcus aureus
2023,7,clindamycin,15,279,5.38,Staphylococcus aureus
2023,7,oxacillin,12,279,4.3,Staphylococcus aureus
2023,7,trimethoprim/sulfamethoxazole,8,279,2.87,Staphylococcus aureus
2023,7,ciprofloxacin,6,279,2.15,Staphylococcus aureus
2023,7,cefoxitin,2,279,0.72,Staphylococcus aureus
2023,7,gentamicin,2,279,0.72,Staphylococcus aureus
2023,8,,114,317,35.96,Staphylococcus aureus
2023,8,tetracycline,106,317,33.44,Staphylococcus aureus
2023,8,erythromycin,21,317,6.62,Staphylococcus aureus
2023,8,oxacillin,20,317,6.31,Staphylococcus aureus
2023,8,trimethoprim/sulfamethoxazole,19,317,5.99,Staphylococcus aureus
2023,8,clindamycin,14,317,4.42,Staphylococcus aureus
2023,8,ciprofloxacin,11,317,3.47,Staphylococcus aureus
2023,8,cefoxitin,5,317,1.58,Staphylococcus aureus
2023,8,levofloxacin,4,317,1.26,Staphylococcus aureus
2023,8,gentamicin,2,317,0.63,Staphylococcus aureus
2023,8,vancomycin,1,317,0.32,Staphylococcus aureus
2023,9,,93,257,36.19,Staphylococcus aureus
2023,9,tetracycline,83,257,32.3,Staphylococcus aureus
2023,9,erythromycin,19,257,7.39,Staphylococcus aureus
2023,9,oxacillin,19,257,7.39,Staphylococcus aureus
2023,9,clindamycin,16,257,6.23,Staphylococcus aureus
2023,9,trimethoprim/sulfamethoxazole,10,257,3.89,Staphylococcus aureus
2023,9,ciprofloxacin,7,257,2.72,Staphylococcus aureus
2023,9,levofloxacin,4,257,1.56,Staphylococcus aureus
2023,9,cefoxitin,3,257,1.17,Staphylococcus aureus
2023,9,gentamicin,3,257,1.17,Staphylococcus aureus
2023,10,,105,289,36.33,Staphylococcus aureus
2023,10,tetracycline,82,289,28.37,Staphylococcus aureus
2023,10,oxacillin,24,289,8.3,Staphylococcus aureus
2023,10,erythromycin,23,289,7.96,Staphylococcus aureus
2023,10,clindamycin,22,289,7.61,Staphylococcus aureus
2023,10,ciprofloxacin,10,289,3.46,Staphylococcus aureus
2023,10,trimethoprim/sulfamethoxazole,8,289,2.77,Staphylococcus aureus
2023,10,cefoxitin,5,289,1.73,Staphylococcus aureus
2023,10,gentamicin,5,289,1.73,Staphylococcus aureus
2023,10,levofloxacin,4,289,1.38,Staphylococcus aureus
2023,10,vancomycin,1,289,0.35,Staphylococcus aureus
2023,11,tetracycline,82,206,39.81,Staphylococcus aureus
2023,11,,80,206,38.83,Staphylococcus aureus
2023,11,oxacillin,10,206,4.85,Staphylococcus aureus
2023,11,trimethoprim/sulfamethoxazole,9,206,4.37,Staphylococcus aureus
2023,11,erythromycin,8,206,3.88,Staphylococcus aureus
2023,11,clindamycin,7,206,3.4,Staphylococcus aureus
2023,11,cefoxitin,4,206,1.94,Staphylococcus aureus
2023,11,ciprofloxacin,3,206,1.46,Staphylococcus aureus
2023,11,gentamicin,2,206,0.97,Staphylococcus aureus
2023,11,vancomycin,1,206,0.49,Staphylococcus aureus
2023,12,,97,271,35.79,Staphylococcus aureus
2023,12,tetracycline,82,271,30.26,Staphylococcus aureus
2023,12,erythromycin,22,271,8.12,Staphylococcus aureus
2023,12,clindamycin,16,271,5.9,Staphylococcus aureus
2023,12,oxacillin,15,271,5.54,Staphylococcus aureus
2023,12,trimethoprim/sulfamethoxazole,15,271,5.54,Staphylococcus aureus
2023,12,ciprofloxacin,11,271,4.06,Staphylococcus aureus
2023,12,gentamicin,7,271,2.58,Staphylococcus aureus
2023,12,cefoxitin,6,271,2.21,Staphylococcus aureus
2024,1,,387,883,43.83,Staphylococcus aureus
2024,1,tetracycline,263,883,29.78,Staphylococcus aureus
2024,1,erythromycin,57,883,6.46,Staphylococcus aureus
2024,1,oxacillin,48,883,5.44,Staphylococcus aureus
2024,1,clindamycin,34,883,3.85,Staphylococcus aureus
2024,1,ciprofloxacin,27,883,3.06,Staphylococcus aureus
2024,1,trimethoprim/sulfamethoxazole,26,883,2.94,Staphylococcus aureus
2024,1,gentamicin,22,883,2.49,Staphylococcus aureus
2024,1,levofloxacin,14,883,1.59,Staphylococcus aureus
2024,1,cefoxitin,4,883,0.45,Staphylococcus aureus
2024,1,vancomycin,1,883,0.11,Staphylococcus aureus
2024,2,,311,749,41.52,Staphylococcus aureus
2024,2,tetracycline,209,749,27.9,Staphylococcus aureus
2024,2,erythromycin,53,749,7.08,Staphylococcus aureus
2024,2,oxacillin,46,749,6.14,Staphylococcus aureus
2024,2,clindamycin,44,749,5.87,Staphylococcus aureus
2024,2,ciprofloxacin,25,749,3.34,Staphylococcus aureus
2024,2,trimethoprim/sulfamethoxazole,23,749,3.07,Staphylococcus aureus
2024,2,gentamicin,21,749,2.8,Staphylococcus aureus
2024,2,levofloxacin,11,749,1.47,Staphylococcus aureus
2024,2,cefoxitin,3,749,0.4,Staphylococcus aureus
2024,2,vancomycin,3,749,0.4,Staphylococcus aureus
2024,3,,318,822,38.69,Staphylococcus aureus
2024,3,tetracycline,263,822,32.0,Staphylococcus aureus
2024,3,erythromycin,62,822,7.54,Staphylococcus aureus
2024,3,oxacillin,49,822,5.96,Staphylococcus aureus
2024,3,clindamycin,45,822,5.47,Staphylococcus aureus
2024,3,ciprofloxacin,32,822,3.89,Staphylococcus aureus
2024,3,gentamicin,19,822,2.31,Staphylococcus aureus
2024,3,levofloxacin,14,822,1.7,Staphylococcus aureus
2024,3,trimethoprim/sulfamethoxazole,14,822,1.7,Staphylococcus aureus
2024,3,cefoxitin,6,822,0.73,Staphylococcus aureus
2024,4,,316,926,34.13,Staphylococcus aureus
2024,4,tetracycline,285,926,30.78,Staphylococcus aureus
2024,4,erythromycin,74,926,7.99,Staphylococcus aureus
2024,4,oxacillin,62,926,6.7,Staphylococcus aureus
2024,4,clindamycin,58,926,6.26,Staphylococcus aureus
2024,4,ciprofloxacin,45,926,4.86,Staphylococcus aureus
2024,4,gentamicin,23,926,2.48,Staphylococcus aureus
2024,4,levofloxacin,23,926,2.48,Staphylococcus aureus
2024,4,trimethoprim/sulfamethoxazole,22,926,2.38,Staphylococcus aureus
2024,4,cefoxitin,14,926,1.51,Staphylococcus aureus
2024,4,vancomycin,4,926,0.43,Staphylococcus aureus
2024,5,,427,1062,40.21,Staphylococcus aureus
2024,5,tetracycline,303,1062,28.53,Staphylococcus aureus
2024,5,erythromycin,85,1062,8.0,Staphylococcus aureus
2024,5,clindamycin,67,1062,6.31,Staphylococcus aureus
2024,5,oxacillin,66,1062,6.21,Staphylococcus aureus
2024,5,ciprofloxacin,31,1062,2.92,Staphylococcus aureus
2024,5,trimethoprim/sulfamethoxazole,26,1062,2.45,Staphylococcus aureus
2024,5,gentamicin,23,1062,2.17,Staphylococcus aureus
2024,5,levofloxacin,18,1062,1.69,Staphylococcus aureus
2024,5,cefoxitin,15,1062,1.41,Staphylococcus aureus
2024,5,vancomycin,1,1062,0.09,Staphylococcus aureus
2024,6,,368,926,39.74,Staphylococcus aureus
2024,6,tetracycline,261,926,28.19,Staphylococcus aureus
2024,6,erythromycin,66,926,7.13,Staphylococcus aureus
2024,6,oxacillin,61,926,6.59,Staphylococcus aureus
2024,6,clindamycin,45,926,4.86,Staphylococcus aureus
2024,6,ciprofloxacin,36,926,3.89,Staphylococcus aureus
2024,6,trimethoprim/sulfamethoxazole,26,926,2.81,Staphylococcus aureus
2024,6,gentamicin,23,926,2.48,Staphylococcus aureus
2024,6,cefoxitin,20,926,2.16,Staphylococcus aureus
2024,6,levofloxacin,20,926,2.16,Staphylococcus aureus
2024,7,,371,901,41.18,Staphylococcus aureus
2024,7,tetracycline,263,901,29.19,Staphylococcus aureus
2024,7,erythromycin,71,901,7.88,Staphylococcus aureus
2024,7,clindamycin,59,901,6.55,Staphylococcus aureus
2024,7,oxacillin,48,901,5.33,Staphylococcus aureus
2024,7,ciprofloxacin,23,901,2.55,Staphylococcus aureus
2024,7,trimethoprim/sulfamethoxazole,18,901,2.0,Staphylococcus aureus
2024,7,cefoxitin,17,901,1.89,Staphylococcus aureus
2024,7,gentamicin,17,901,1.89,Staphylococcus aureus
2024,7,levofloxacin,9,901,1.0,Staphylococcus aureus
2024,7,vancomycin,5,901,0.55,Staphylococcus aureus
2024,8,,404,1004,40.24,Staphylococcus aureus
2024,8,tetracycline,263,1004,26.2,Staphylococcus aureus
2024,8,erythromycin,90,1004,8.96,Staphylococcus aureus
2024,8,oxacillin,68,1004,6.77,Staphylococcus aureus
2024,8,clindamycin,64,1004,6.37,Staphylococcus aureus
2024,8,ciprofloxacin,35,1004,3.49,Staphylococcus aureus
2024,8,gentamicin,23,1004,2.29,Staphylococcus aureus
2024,8,trimethoprim/sulfamethoxazole,22,1004,2.19,Staphylococcus aureus
2024,8,cefoxitin,18,1004,1.79,Staphylococcus aureus
2024,8,levofloxacin,14,1004,1.39,Staphylococcus aureus
2024,8,vancomycin,3,1004,0.3,Staphylococcus aureus
2024,9,,345,912,37.83,Staphylococcus aureus
2024,9,tetracycline,267,912,29.28,Staphylococcus aureus
2024,9,erythromycin,79,912,8.66,Staphylococcus aureus
2024,9,clindamycin,60,912,6.58,Staphylococcus aureus
2024,9,oxacillin,59,912,6.47,Staphylococcus aureus
2024,9,trimethoprim/sulfamethoxazole,28,912,3.07,Staphylococcus aureus
2024,9,ciprofloxacin,27,912,2.96,Staphylococcus aureus
2024,9,gentamicin,23,912,2.52,Staphylococcus aureus
2024,9,levofloxacin,15,912,1.64,Staphylococcus aureus
2024,9,cefoxitin,9,912,0.99,Staphylococcus aureus
2024,10,,391,1043,37.49,Staphylococcus aureus
2024,10,tetracycline,300,1043,28.76,Staphylococcus aureus
2024,10,erythromycin,85,1043,8.15,Staphylococcus aureus
2024,10,oxacillin,78,1043,7.48,Staphylococcus aureus
2024,10,clindamycin,70,1043,6.71,Staphylococcus aureus
2024,10,ciprofloxacin,30,1043,2.88,Staphylococcus aureus
2024,10,trimethoprim/sulfamethoxazole,30,1043,2.88,Staphylococcus aureus
2024,10,cefoxitin,22,1043,2.11,Staphylococcus aureus
2024,10,gentamicin,21,1043,2.01,Staphylococcus aureus
2024,10,levofloxacin,14,1043,1.34,Staphylococcus aureus
2024,10,vancomycin,2,1043,0.19,Staphylococcus aureus
2024,11,,393,968,40.6,Staphylococcus aureus
2024,11,tetracycline,269,968,27.79,Staphylococcus aureus
2024,11,erythromycin,76,968,7.85,Staphylococcus aureus
2024,11,oxacillin,68,968,7.02,Staphylococcus aureus
2024,11,clindamycin,58,968,5.99,Staphylococcus aureus
2024,11,ciprofloxacin,28,968,2.89,Staphylococcus aureus
2024,11,gentamicin,22,968,2.27,Staphylococcus aureus
2024,11,cefoxitin,21,968,2.17,Staphylococcus aureus
2024,11,trimethoprim/sulfamethoxazole,20,968,2.07,Staphylococcus aureus
2024,11,levofloxacin,8,968,0.83,Staphylococcus aureus
2024,11,vancomycin,5,968,0.52,Staphylococcus aureus
2024,12,,363,979,37.08,Staphylococcus aureus
2024,12,tetracycline,292,979,29.83,Staphylococcus aureus
2024,12,erythromycin,81,979,8.27,Staphylococcus aureus
2024,12,oxacillin,68,979,6.95,Staphylococcus aureus
2024,12,clindamycin,63,979,6.44,Staphylococcus aureus
2024,12,ciprofloxacin,34,979,3.47,Staphylococcus aureus
2024,12,gentamicin,29,979,2.96,Staphylococcus aureus
2024,12,trimethoprim/sulfamethoxazole,23,979,2.35,Staphylococcus aureus
2024,12,cefoxitin,15,979,1.53,Staphylococcus aureus
2024,12,levofloxacin,11,979,1.12,Staphylococcus aureus
