year,month,ward_type,resistant_drug_name,drug_count,total_rows_in_ward_month,percentage,organism_full
2021,7,in,levofloxacin,2,16,12.5,Enterococcus faecium
2021,7,in,penicillin,2,16,12.5,Enterococcus faecium
2021,7,in,tetracycline,2,16,12.5,Enterococcus faecium
2021,7,in,chloramphenicol,1,16,6.25,Enterococcus faecium
2021,7,in,norfloxacin,1,16,6.25,Enterococcus faecium
2021,7,in,teicoplanin,1,16,6.25,Enterococcus faecium
2021,7,in,vancomycin,1,16,6.25,Enterococcus faecium
2021,8,in,,1,1,100.0,Enterococcus faecium
2022,6,in,ampicillin,1,6,16.67,Enterococcus faecium
2022,6,in,ciprofloxacin,1,6,16.67,Enterococcus faecium
2022,6,in,erythromycin,1,6,16.67,Enterococcus faecium
2022,6,in,levofloxacin,1,6,16.67,Enterococcus faecium
2022,6,in,penicillin,1,6,16.67,Enterococcus faecium
2022,6,in,tetracycline,1,6,16.67,Enterococcus faecium
2022,7,in,ampicillin,2,15,13.33,Enterococcus faecium
2022,7,in,ciprofloxacin,2,15,13.33,Enterococcus faecium
2022,7,in,erythromycin,2,15,13.33,Enterococcus faecium
2022,7,in,levofloxacin,2,15,13.33,Enterococcus faecium
2022,7,in,penicillin,2,15,13.33,Enterococcus faecium
2022,7,in,teicoplanin,2,15,13.33,Enterococcus faecium
2022,7,in,vancomycin,2,15,13.33,Enterococcus faecium
2022,7,in,tetracycline,1,15,6.67,Enterococcus faecium
2023,10,in,ampicillin,1,6,16.67,Enterococcus faecium
2023,10,in,ciprofloxacin,1,6,16.67,Enterococcus faecium
2023,10,in,erythromycin,1,6,16.67,Enterococcus faecium
2023,10,in,levofloxacin,1,6,16.67,Enterococcus faecium
2023,10,in,penicillin,1,6,16.67,Enterococcus faecium
2023,10,in,tetracycline,1,6,16.67,Enterococcus faecium
2024,5,in,ampicillin,1,8,12.5,Enterococcus faecium
2024,5,in,ciprofloxacin,1,8,12.5,Enterococcus faecium
2024,5,in,erythromycin,1,8,12.5,Enterococcus faecium
2024,5,in,levofloxacin,1,8,12.5,Enterococcus faecium
2024,5,in,penicillin,1,8,12.5,Enterococcus faecium
2024,5,in,teicoplanin,1,8,12.5,Enterococcus faecium
2024,5,in,tetracycline,1,8,12.5,Enterococcus faecium
2024,5,in,vancomycin,1,8,12.5,Enterococcus faecium
2024,8,in,ampicillin,1,6,16.67,Enterococcus faecium
2024,8,in,ciprofloxacin,1,6,16.67,Enterococcus faecium
2024,8,in,erythromycin,1,6,16.67,Enterococcus faecium
2024,8,in,levofloxacin,1,6,16.67,Enterococcus faecium
2024,8,in,penicillin,1,6,16.67,Enterococcus faecium
2024,8,in,tetracycline,1,6,16.67,Enterococcus faecium
