organism_full,year,month,ward_type,Resistant_Drug_Classes,pattern_count,total_rows_in_ward_month,percentage
Enterococcus faecalis,2020,6,icu,"FLUOROQUINOLONES, MACROLIDES, PHENICOLS, TETRACYCLINES",1,1,100.0
Enterococcus faecalis,2020,9,icu,"FLUOROQUINOLONES, MACROLIDES, PHENICOLS, TETRACYCLINES",1,1,100.0
Enterococcus faecalis,2021,4,icu,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,1,100.0
