organism_full,year,month,ward_type,Resistant_Drug_Classes,pattern_count,total_rows_in_ward_month,percentage
Escherichia coli,2019,7,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",151,1198,12.6
Escherichia coli,2019,7,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",103,1198,8.6
Escherichia coli,2019,7,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",93,1198,7.76
Escherichia coli,2019,7,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",71,1198,5.93
Escherichia coli,2019,8,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",159,1225,12.98
Escherichia coli,2019,8,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",132,1225,10.78
Escherichia coli,2019,8,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",116,1225,9.47
Escherichia coli,2019,8,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",89,1225,7.27
Escherichia coli,2019,8,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",82,1225,6.69
Escherichia coli,2019,9,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",162,1147,14.12
Escherichia coli,2019,9,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",130,1147,11.33
Escherichia coli,2019,9,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",95,1147,8.28
Escherichia coli,2019,9,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",92,1147,8.02
Escherichia coli,2019,9,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",71,1147,6.19
Escherichia coli,2019,10,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",170,1190,14.29
Escherichia coli,2019,10,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",120,1190,10.08
Escherichia coli,2019,10,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",109,1190,9.16
Escherichia coli,2019,10,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",85,1190,7.14
Escherichia coli,2019,10,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",81,1190,6.81
Escherichia coli,2019,11,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",158,1114,14.18
Escherichia coli,2019,11,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",136,1114,12.21
Escherichia coli,2019,11,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",85,1114,7.63
Escherichia coli,2019,11,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",81,1114,7.27
Escherichia coli,2019,11,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",70,1114,6.28
Escherichia coli,2019,12,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",140,960,14.58
Escherichia coli,2019,12,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",110,960,11.46
Escherichia coli,2019,12,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",102,960,10.62
Escherichia coli,2019,12,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",71,960,7.4
Escherichia coli,2019,12,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",60,960,6.25
Escherichia coli,2020,1,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",301,2052,14.67
Escherichia coli,2020,1,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",277,2052,13.5
Escherichia coli,2020,1,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",153,2052,7.46
Escherichia coli,2020,1,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",150,2052,7.31
Escherichia coli,2020,1,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",139,2052,6.77
Escherichia coli,2020,2,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",213,1589,13.4
Escherichia coli,2020,2,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",171,1589,10.76
Escherichia coli,2020,2,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",128,1589,8.06
Escherichia coli,2020,2,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",111,1589,6.99
Escherichia coli,2020,2,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",110,1589,6.92
Escherichia coli,2020,3,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",218,1494,14.59
Escherichia coli,2020,3,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",198,1494,13.25
Escherichia coli,2020,3,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",113,1494,7.56
Escherichia coli,2020,3,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",85,1494,5.69
Escherichia coli,2020,3,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",78,1494,5.22
Escherichia coli,2020,4,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",139,1173,11.85
Escherichia coli,2020,4,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",125,1173,10.66
Escherichia coli,2020,4,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",93,1173,7.93
Escherichia coli,2020,4,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",90,1173,7.67
Escherichia coli,2020,4,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",81,1173,6.91
Escherichia coli,2020,5,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",192,1337,14.36
Escherichia coli,2020,5,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",128,1337,9.57
Escherichia coli,2020,5,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",104,1337,7.78
Escherichia coli,2020,5,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",104,1337,7.78
Escherichia coli,2020,5,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",93,1337,6.96
Escherichia coli,2020,6,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",179,1347,13.29
Escherichia coli,2020,6,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",138,1347,10.24
Escherichia coli,2020,6,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",115,1347,8.54
Escherichia coli,2020,6,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",105,1347,7.8
Escherichia coli,2020,6,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",98,1347,7.28
Escherichia coli,2020,7,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",224,1579,14.19
Escherichia coli,2020,7,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",145,1579,9.18
Escherichia coli,2020,7,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",141,1579,8.93
Escherichia coli,2020,7,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",138,1579,8.74
Escherichia coli,2020,7,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",106,1579,6.71
Escherichia coli,2020,8,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",248,1730,14.34
Escherichia coli,2020,8,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",170,1730,9.83
Escherichia coli,2020,8,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",138,1730,7.98
Escherichia coli,2020,8,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",137,1730,7.92
Escherichia coli,2020,8,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",111,1730,6.42
Escherichia coli,2020,9,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",205,1619,12.66
Escherichia coli,2020,9,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",155,1619,9.57
Escherichia coli,2020,9,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",133,1619,8.21
Escherichia coli,2020,9,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",121,1619,7.47
Escherichia coli,2020,9,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",116,1619,7.16
Escherichia coli,2020,10,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",227,1684,13.48
Escherichia coli,2020,10,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",159,1684,9.44
Escherichia coli,2020,10,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",136,1684,8.08
Escherichia coli,2020,10,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",134,1684,7.96
Escherichia coli,2020,10,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",113,1684,6.71
Escherichia coli,2020,11,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",219,1502,14.58
Escherichia coli,2020,11,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",165,1502,10.99
Escherichia coli,2020,11,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",118,1502,7.86
Escherichia coli,2020,11,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",105,1502,6.99
Escherichia coli,2020,11,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",89,1502,5.93
Escherichia coli,2020,12,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",229,1496,15.31
Escherichia coli,2020,12,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",156,1496,10.43
Escherichia coli,2020,12,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",126,1496,8.42
Escherichia coli,2020,12,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",117,1496,7.82
Escherichia coli,2020,12,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",87,1496,5.82
Escherichia coli,2021,1,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",233,1550,15.03
Escherichia coli,2021,1,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",155,1550,10.0
Escherichia coli,2021,1,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",145,1550,9.35
Escherichia coli,2021,1,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",120,1550,7.74
Escherichia coli,2021,1,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",104,1550,6.71
Escherichia coli,2021,2,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",220,1367,16.09
Escherichia coli,2021,2,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",137,1367,10.02
Escherichia coli,2021,2,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",125,1367,9.14
Escherichia coli,2021,2,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",90,1367,6.58
Escherichia coli,2021,2,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",81,1367,5.93
Escherichia coli,2021,3,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",227,1508,15.05
Escherichia coli,2021,3,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",147,1508,9.75
Escherichia coli,2021,3,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",128,1508,8.49
Escherichia coli,2021,3,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",124,1508,8.22
Escherichia coli,2021,3,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",106,1508,7.03
Escherichia coli,2021,4,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",157,1172,13.4
Escherichia coli,2021,4,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",120,1172,10.24
Escherichia coli,2021,4,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",106,1172,9.04
Escherichia coli,2021,4,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",96,1172,8.19
Escherichia coli,2021,4,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",88,1172,7.51
Escherichia coli,2021,5,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",187,1325,14.11
Escherichia coli,2021,5,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",134,1325,10.11
Escherichia coli,2021,5,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",122,1325,9.21
Escherichia coli,2021,5,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",99,1325,7.47
Escherichia coli,2021,5,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",95,1325,7.17
Escherichia coli,2021,6,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",181,1375,13.16
Escherichia coli,2021,6,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",141,1375,10.25
Escherichia coli,2021,6,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",112,1375,8.15
Escherichia coli,2021,6,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",112,1375,8.15
Escherichia coli,2021,6,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",95,1375,6.91
Escherichia coli,2021,7,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",161,1022,15.75
Escherichia coli,2021,7,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",111,1022,10.86
Escherichia coli,2021,7,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",75,1022,7.34
Escherichia coli,2021,7,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",74,1022,7.24
Escherichia coli,2021,7,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",73,1022,7.14
Escherichia coli,2021,8,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",157,1095,14.34
Escherichia coli,2021,8,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",124,1095,11.32
Escherichia coli,2021,8,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",96,1095,8.77
Escherichia coli,2021,8,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",76,1095,6.94
Escherichia coli,2021,8,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",71,1095,6.48
Escherichia coli,2021,9,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",178,1165,15.28
Escherichia coli,2021,9,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",122,1165,10.47
Escherichia coli,2021,9,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",111,1165,9.53
Escherichia coli,2021,9,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",95,1165,8.15
Escherichia coli,2021,9,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",72,1165,6.18
Escherichia coli,2021,10,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",160,1171,13.66
Escherichia coli,2021,10,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",130,1171,11.1
Escherichia coli,2021,10,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",101,1171,8.63
Escherichia coli,2021,10,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",94,1171,8.03
Escherichia coli,2021,10,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",84,1171,7.17
Escherichia coli,2021,11,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",186,1121,16.59
Escherichia coli,2021,11,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",125,1121,11.15
Escherichia coli,2021,11,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",86,1121,7.67
Escherichia coli,2021,11,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",83,1121,7.4
Escherichia coli,2021,11,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",67,1121,5.98
Escherichia coli,2021,12,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",161,1067,15.09
Escherichia coli,2021,12,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",97,1067,9.09
Escherichia coli,2021,12,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",93,1067,8.72
Escherichia coli,2021,12,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",80,1067,7.5
Escherichia coli,2021,12,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",77,1067,7.22
Escherichia coli,2022,1,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",194,1230,15.77
Escherichia coli,2022,1,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",112,1230,9.11
Escherichia coli,2022,1,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",108,1230,8.78
Escherichia coli,2022,1,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",107,1230,8.7
Escherichia coli,2022,1,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",69,1230,5.61
Escherichia coli,2022,2,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",174,991,17.56
Escherichia coli,2022,2,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",82,991,8.27
Escherichia coli,2022,2,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",74,991,7.47
Escherichia coli,2022,2,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",69,991,6.96
Escherichia coli,2022,2,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",63,991,6.36
Escherichia coli,2022,3,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",139,978,14.21
Escherichia coli,2022,3,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",92,978,9.41
Escherichia coli,2022,3,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",74,978,7.57
Escherichia coli,2022,3,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",70,978,7.16
Escherichia coli,2022,3,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",66,978,6.75
Escherichia coli,2022,4,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",123,947,12.99
Escherichia coli,2022,4,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",71,947,7.5
Escherichia coli,2022,4,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",67,947,7.07
Escherichia coli,2022,4,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",57,947,6.02
Escherichia coli,2022,4,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",53,947,5.6
Escherichia coli,2022,5,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",127,986,12.88
Escherichia coli,2022,5,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS, β-LACTAM COMBINATION AGENTS",74,986,7.51
Escherichia coli,2022,5,in,"AMINOGLYCOSIDES, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",72,986,7.3
Escherichia coli,2022,5,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",71,986,7.2
Escherichia coli,2022,5,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",63,986,6.39
Escherichia coli,2022,6,in,"CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",126,868,14.52
Escherichia coli,2022,6,in,"CEPHEMS, FLUOROQUINOLONES, PENICILLINS",72,868,8.29
Escherichia coli,2022,6,in,"FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, PENICILLINS",57,868,6.57
