organism_full,year,month,ward_type,Resistant_Drug_Classes,pattern_count,total_rows_in_ward_month,percentage
Staphylococcus aureus,2020,7,out,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,12,8.33
Staphylococcus aureus,2020,8,out,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",2,10,20.0
Staphylococcus aureus,2020,8,out,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,10,20.0
Staphylococcus aureus,2020,8,out,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS",1,10,10.0
Staphylococcus aureus,2020,9,out,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,10,10.0
Staphylococcus aureus,2020,9,out,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,10,10.0
Staphylococcus aureus,2020,9,out,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,10,10.0
Staphylococcus aureus,2020,10,out,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",2,10,20.0
Staphylococcus aureus,2020,10,out,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",2,10,20.0
Staphylococcus aureus,2020,10,out,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS",1,10,10.0
Staphylococcus aureus,2020,10,out,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,10,10.0
Staphylococcus aureus,2020,11,out,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",2,6,33.33
Staphylococcus aureus,2020,11,out,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,6,16.67
Staphylococcus aureus,2020,11,out,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS",1,6,16.67
Staphylococcus aureus,2020,11,out,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,6,16.67
Staphylococcus aureus,2020,12,out,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",2,5,40.0
Staphylococcus aureus,2020,12,out,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,5,20.0
Staphylococcus aureus,2021,1,out,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",3,11,27.27
Staphylococcus aureus,2021,1,out,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS",2,11,18.18
Staphylococcus aureus,2021,1,out,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,11,18.18
Staphylococcus aureus,2021,1,out,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,11,9.09
Staphylococcus aureus,2021,2,out,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",3,13,23.08
Staphylococcus aureus,2021,2,out,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,13,15.38
Staphylococcus aureus,2021,2,out,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,13,7.69
Staphylococcus aureus,2021,3,out,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",5,18,27.78
Staphylococcus aureus,2021,3,out,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",4,18,22.22
Staphylococcus aureus,2021,3,out,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS",1,18,5.56
Staphylococcus aureus,2021,3,out,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,18,5.56
Staphylococcus aureus,2021,4,out,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",4,12,33.33
Staphylococcus aureus,2021,4,out,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",3,12,25.0
Staphylococcus aureus,2021,4,out,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,12,8.33
Staphylococcus aureus,2021,5,out,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,11,9.09
Staphylococcus aureus,2021,5,out,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,11,9.09
Staphylococcus aureus,2021,6,out,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,16,12.5
Staphylococcus aureus,2021,6,out,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,16,6.25
Staphylococcus aureus,2021,7,out,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",3,9,33.33
Staphylococcus aureus,2021,8,out,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS",2,7,28.57
Staphylococcus aureus,2021,8,out,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,7,28.57
Staphylococcus aureus,2021,9,out,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",3,9,33.33
Staphylococcus aureus,2021,9,out,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",3,9,33.33
Staphylococcus aureus,2021,9,out,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,9,11.11
Staphylococcus aureus,2021,10,out,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,9,22.22
Staphylococcus aureus,2021,11,out,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,10,20.0
Staphylococcus aureus,2021,11,out,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,10,10.0
Staphylococcus aureus,2021,11,out,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS",1,10,10.0
Staphylococcus aureus,2021,11,out,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,10,10.0
Staphylococcus aureus,2021,12,out,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,9,22.22
Staphylococcus aureus,2021,12,out,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",2,9,22.22
Staphylococcus aureus,2021,12,out,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,9,11.11
Staphylococcus aureus,2021,12,out,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS",1,9,11.11
Staphylococcus aureus,2022,1,out,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,3,33.33
Staphylococcus aureus,2022,1,out,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,3,33.33
Staphylococcus aureus,2022,2,out,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,3,66.67
Staphylococcus aureus,2022,4,out,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,2,50.0
Staphylococcus aureus,2022,4,out,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,2,50.0
Staphylococcus aureus,2022,6,out,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,1,100.0
Staphylococcus aureus,2022,9,out,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,1,100.0
Staphylococcus aureus,2022,11,out,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",2,4,50.0
Staphylococcus aureus,2022,11,out,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,4,25.0
Staphylococcus aureus,2023,1,out,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,1,100.0
Staphylococcus aureus,2023,4,out,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,4,25.0
Staphylococcus aureus,2023,6,out,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,2,50.0
Staphylococcus aureus,2023,7,out,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,4,25.0
Staphylococcus aureus,2023,7,out,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,4,25.0
Staphylococcus aureus,2023,8,out,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS",1,2,50.0
Staphylococcus aureus,2023,9,out,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,1,100.0
Staphylococcus aureus,2023,10,out,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",3,5,60.0
Staphylococcus aureus,2023,10,out,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,5,20.0
Staphylococcus aureus,2023,12,out,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,2,50.0
Staphylococcus aureus,2023,12,out,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",1,2,50.0
Staphylococcus aureus,2024,1,out,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",4,15,26.67
Staphylococcus aureus,2024,1,out,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",4,15,26.67
Staphylococcus aureus,2024,1,out,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,15,6.67
Staphylococcus aureus,2024,2,out,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",3,10,30.0
Staphylococcus aureus,2024,2,out,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",2,10,20.0
Staphylococcus aureus,2024,2,out,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS",1,10,10.0
Staphylococcus aureus,2024,2,out,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,10,10.0
Staphylococcus aureus,2024,3,out,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",3,11,27.27
Staphylococcus aureus,2024,3,out,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",1,11,9.09
Staphylococcus aureus,2024,3,out,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,11,9.09
Staphylococcus aureus,2024,3,out,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS",1,11,9.09
Staphylococcus aureus,2024,4,out,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS",4,17,23.53
Staphylococcus aureus,2024,4,out,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",3,17,17.65
Staphylococcus aureus,2024,4,out,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,17,11.76
Staphylococcus aureus,2024,5,out,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",6,22,27.27
Staphylococcus aureus,2024,5,out,"LINCOSAMIDES, MACROLIDES, TETRACYCLINES",5,22,22.73
Staphylococcus aureus,2024,5,out,"AMINOGLYCOSIDES, FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",2,22,9.09
Staphylococcus aureus,2024,5,out,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS",2,22,9.09
Staphylococcus aureus,2024,5,out,"FLUOROQUINOLONES, LINCOSAMIDES, MACROLIDES, PENICILLINS",1,22,4.55
Staphylococcus aureus,2024,6,out,"FLUOROQUINOLONES, MACROLIDES, PENICILLINS",4,16,25.0
Staphylococcus aureus,2024,6,out,"LINCOSAMIDES, MACROLIDES, PENICILLINS, TETRACYCLINES",3,16,18.75
